測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2021-02-17,22.7,13.2,68,3.3,0.0,21.91
G2F820,2021-02-18,22.5,11.3,57,2.4,0.0,16.89
G2F820,2021-02-19,23.2,10.6,66,1.7,0.0,21.23
G2F820,2021-02-20,23.0,10.8,70,1.2,0.0,16.66
G2F820,2021-02-21,25.5,10.8,58,1.2,0.0,22.58
G2F820,2021-02-22,27.3,11.0,61,1.3,0.0,22.82
G2F820,2021-02-23,28.5,13.9,74,1.7,0.0,18.39
G2F820,2021-02-24,26.1,17.7,80,1.9,0.0,20.71
G2F820,2021-02-25,27.4,17.4,79,0.0,0.0,0.00
G2F820,2021-02-26,28.1,18.3,77,1.9,0.0,17.85
G2F820,2021-02-27,24.4,16.6,80,2.4,0.0,14.91
G2F820,2021-02-28,27.8,15.8,77,1.4,0.0,20.99
G2F820,2021-03-01,28.0,16.7,74,1.8,0.0,19.99
G2F820,2021-03-02,23.7,16.3,73,3.4,0.0,16.58
G2F820,2021-03-03,20.4,15.7,75,1.7,0.0,6.53
G2F820,2021-03-04,27.8,15.1,80,1.8,0.5,14.47
G2F820,2021-03-05,27.8,17.8,83,1.5,0.0,13.40
G2F820,2021-03-06,28.1,17.4,82,2.3,0.0,16.66
G2F820,2021-03-07,23.3,17.0,84,2.9,0.0,13.48
G2F820,2021-03-08,25.9,16.9,78,2.0,0.0,17.48
G2F820,2021-03-09,26.5,16.4,81,2.0,0.0,20.27
G2F820,2021-03-10,27.2,16.1,79,1.7,0.0,21.71
G2F820,2021-03-11,26.5,17.3,79,1.4,0.0,21.80
G2F820,2021-03-12,27.7,17.1,75,2.1,0.0,22.71
G2F820,2021-03-13,27.6,16.9,73,1.9,0.0,21.76
G2F820,2021-03-14,27.2,16.3,71,2.1,0.0,24.49
G2F820,2021-03-15,27.2,16.6,73,1.6,0.0,22.93
G2F820,2021-03-16,29.7,17.8,66,2.1,0.0,25.50
G2F820,2021-03-17,29.3,18.2,73,1.7,0.0,20.96
G2F820,2021-03-18,29.1,17.8,77,1.7,0.0,23.63
G2F820,2021-03-19,28.7,18.0,79,1.8,0.0,16.95
G2F820,2021-03-20,30.0,19.7,77,1.7,0.0,20.90
G2F820,2021-03-21,25.5,15.8,75,3.4,0.0,20.88
G2F820,2021-03-22,16.8,13.1,80,2.3,1.0,2.50
G2F820,2021-03-23,22.9,14.2,79,1.4,0.0,9.12
G2F820,2021-03-24,21.6,15.1,94,1.4,12.0,4.88
G2F820,2021-03-25,26.3,12.8,76,1.9,0.0,26.82
G2F820,2021-03-26,27.4,17.3,75,1.6,0.0,22.98
G2F820,2021-03-27,30.2,18.1,73,1.7,0.0,21.27
G2F820,2021-03-28,31.4,21.6,73,2.5,0.0,22.07
G2F820,2021-03-29,30.8,21.2,78,1.7,0.0,21.63
G2F820,2021-03-30,30.7,24.0,76,2.2,0.0,12.49
G2F820,2021-03-31,31.4,21.8,80,2.0,0.0,20.66
G2F820,2021-04-01,29.3,23.5,82,1.9,0.0,9.63
G2F820,2021-04-02,32.3,21.1,77,1.9,0.0,24.08
G2F820,2021-04-03,30.1,22.5,79,0.0,0.0,0.00
G2F820,2021-04-04,29.3,19.7,75,2.2,0.0,21.04
G2F820,2021-04-05,28.1,18.7,57,2.4,0.0,23.35
G2F820,2021-04-06,28.8,17.1,62,2.2,0.0,25.28
G2F820,2021-04-07,24.9,16.9,73,1.0,0.0,8.12
G2F820,2021-04-08,27.9,18.3,77,0.0,0.0,0.00
G2F820,2021-04-09,23.2,17.2,74,3.2,0.0,12.10
G2F820,2021-04-10,27.4,17.0,76,0.0,0.0,0.00
G2F820,2021-04-11,28.3,16.7,81,0.0,0.0,0.00
G2F820,2021-04-12,29.0,19.1,77,1.8,0.0,25.85
G2F820,2021-04-13,30.0,19.5,76,2.2,0.0,24.72
G2F820,2021-04-14,28.8,19.8,74,2.9,0.0,19.70
G2F820,2021-04-15,29.0,18.5,73,2.2,0.0,25.46
G2F820,2021-04-16,30.2,19.6,73,2.1,0.0,25.49
G2F820,2021-04-17,30.3,21.0,68,2.5,0.0,18.67
G2F820,2021-04-18,29.1,20.2,64,1.9,0.0,18.48
G2F820,2021-04-19,29.2,20.1,63,1.6,0.0,18.24
G2F820,2021-04-20,29.4,21.7,68,1.8,0.0,21.19
G2F820,2021-04-21,29.7,22.7,72,1.6,0.0,2.23
G2F820,2021-04-22,29.2,21.4,82,1.9,0.0,20.50
G2F820,2021-04-23,30.5,21.4,77,3.0,0.0,26.44
G2F820,2021-04-24,30.9,20.8,77,2.4,0.0,26.11
G2F820,2021-04-25,26.1,21.3,79,1.2,0.0,4.54
G2F820,2021-04-26,29.4,20.0,75,1.7,0.0,17.09
G2F820,2021-04-27,28.2,21.1,81,2.1,3.0,12.79
G2F820,2021-04-28,27.1,21.3,83,1.7,0.0,11.58
G2F820,2021-04-29,24.3,19.9,92,1.0,10.0,5.48
G2F820,2021-04-30,29.3,18.6,78,1.9,0.0,25.97
G2F820,2021-05-01,29.7,20.0,73,1.8,0.0,20.37
G2F820,2021-05-02,30.6,19.0,77,1.8,0.0,22.02
G2F820,2021-05-03,28.9,22.1,79,1.5,0.5,11.62
G2F820,2021-05-04,32.0,22.1,79,1.3,0.0,18.03
G2F820,2021-05-05,30.5,20.5,80,1.9,0.0,16.01
G2F820,2021-05-06,31.2,20.1,75,1.8,0.0,27.67
G2F820,2021-05-07,32.2,22.5,75,2.0,0.0,21.17
G2F820,2021-05-08,32.6,23.6,78,2.6,0.0,23.72
G2F820,2021-05-09,33.7,23.6,74,2.4,0.0,28.59
G2F820,2021-05-10,32.1,24.4,76,2.2,0.0,24.41
G2F820,2021-05-11,33.9,24.1,71,2.7,0.0,26.85
G2F820,2021-05-12,33.9,23.6,67,2.8,0.0,30.10
G2F820,2021-05-13,33.7,24.9,72,1.9,0.0,25.41
G2F820,2021-05-14,33.2,25.0,76,2.1,0.0,25.34
G2F820,2021-05-15,34.5,24.2,73,2.0,0.0,29.55
G2F820,2021-05-16,35.5,26.0,70,3.0,0.0,28.49
G2F820,2021-05-17,34.1,25.3,68,2.2,0.0,27.79
G2F820,2021-05-18,34.5,26.4,73,2.3,0.0,23.05
G2F820,2021-05-19,35.0,26.0,73,2.5,0.0,26.01
G2F820,2021-05-20,34.9,25.2,66,2.6,0.0,22.79
G2F820,2021-05-21,34.5,26.1,66,3.0,0.0,26.88
G2F820,2021-05-22,34.4,26.6,71,2.1,0.0,21.82
G2F820,2021-05-23,35.2,26.1,70,2.1,0.0,28.72
G2F820,2021-05-24,34.7,26.0,73,2.5,0.0,25.85
G2F820,2021-05-25,34.2,25.2,71,2.3,0.0,30.32
G2F820,2021-05-26,34.1,25.5,72,2.5,0.0,26.88
G2F820,2021-05-27,35.0,26.0,70,3.2,0.0,26.43
G2F820,2021-05-28,34.9,26.8,69,3.2,0.0,28.31
G2F820,2021-05-29,33.5,27.0,76,2.8,0.0,10.10
G2F820,2021-05-30,27.8,22.3,94,3.1,139.0,6.47
G2F820,2021-05-31,30.0,23.9,97,1.5,41.0,7.15
G2F820,2021-06-01,32.1,23.8,91,1.7,18.5,16.98
G2F820,2021-06-02,33.9,25.1,82,2.6,0.0,22.84
G2F820,2021-06-03,34.3,24.7,78,2.7,0.0,28.99
G2F820,2021-06-04,33.8,25.6,85,2.7,8.5,21.48
G2F820,2021-06-05,29.8,23.3,95,2.8,135.0,8.18
G2F820,2021-06-06,28.9,23.3,98,1.6,40.0,5.81
G2F820,2021-06-07,31.6,23.5,84,1.1,0.0,15.18
G2F820,2021-06-08,33.5,23.5,84,2.2,17.0,24.10
G2F820,2021-06-09,33.3,23.4,77,2.1,0.0,26.80
G2F820,2021-06-10,34.2,24.6,76,2.4,0.0,27.82
G2F820,2021-06-11,33.7,24.3,76,2.3,0.5,29.34
G2F820,2021-06-12,33.6,24.6,83,2.4,4.5,26.18
G2F820,2021-06-13,34.0,24.4,79,2.2,0.0,27.95
G2F820,2021-06-14,34.6,25.4,75,2.6,0.0,28.33
G2F820,2021-06-15,33.8,26.8,77,3.2,0.0,21.30
G2F820,2021-06-16,30.8,24.4,88,2.9,33.5,8.44
G2F820,2021-06-17,33.9,25.2,76,3.5,0.0,23.77
G2F820,2021-06-18,34.2,25.7,75,3.2,0.5,24.11
G2F820,2021-06-19,30.9,26.2,83,3.5,5.0,10.89
G2F820,2021-06-20,29.7,23.8,91,3.5,53.0,11.27
G2F820,2021-06-21,29.9,23.7,95,3.3,205.5,5.58
G2F820,2021-06-22,30.2,23.9,96,2.8,43.5,7.88
G2F820,2021-06-23,28.0,24.0,95,1.4,3.0,7.12
G2F820,2021-06-24,30.2,23.7,92,1.6,38.5,10.56
G2F820,2021-06-25,31.5,23.4,85,2.2,0.5,18.32
G2F820,2021-06-26,30.2,24.5,88,2.8,1.5,9.85
G2F820,2021-06-27,31.4,24.9,90,3.1,12.0,10.78
G2F820,2021-06-28,30.7,23.8,93,3.1,69.5,8.33
G2F820,2021-06-29,29.5,24.1,91,3.1,17.5,7.74
G2F820,2021-06-30,33.0,24.7,79,3.5,0.5,25.00
G2F820,2021-07-01,34.3,24.9,75,3.4,0.0,29.41
G2F820,2021-07-02,34.1,26.6,76,3.0,0.0,29.41
G2F820,2021-07-03,34.7,26.3,79,2.5,0.0,29.54
G2F820,2021-07-04,33.9,25.8,81,2.2,0.0,23.71
G2F820,2021-07-05,35.0,24.3,75,2.8,0.0,27.62
G2F820,2021-07-06,32.8,26.7,89,2.4,0.0,9.84
G2F820,2021-07-07,34.5,24.8,91,2.0,56.5,19.10
G2F820,2021-07-08,33.6,25.5,83,2.1,0.0,27.41
G2F820,2021-07-09,34.6,25.7,81,1.9,0.0,27.29
G2F820,2021-07-10,34.0,27.3,82,2.3,0.0,24.20
G2F820,2021-07-11,33.1,26.7,86,2.8,0.0,22.21
G2F820,2021-07-12,34.1,26.4,85,2.3,0.0,23.41
G2F820,2021-07-13,33.8,23.1,88,2.4,23.0,21.88
G2F820,2021-07-14,33.9,23.2,81,2.3,0.5,22.97
G2F820,2021-07-15,33.6,23.7,86,2.0,43.5,20.77
G2F820,2021-07-16,34.3,23.7,89,2.0,3.5,25.48
G2F820,2021-07-17,34.1,24.1,82,2.1,0.0,27.26
G2F820,2021-07-18,33.8,24.9,88,1.7,11.5,20.67
G2F820,2021-07-19,34.6,25.4,83,2.2,0.0,24.41
G2F820,2021-07-20,32.5,25.4,83,2.2,18.5,15.95
G2F820,2021-07-21,35.8,24.6,77,2.9,0.5,28.71
G2F820,2021-07-22,32.3,24.6,89,4.1,5.0,17.26
G2F820,2021-07-23,30.9,25.2,93,5.0,11.0,16.54
G2F820,2021-07-24,31.5,24.9,91,3.0,6.5,10.20
G2F820,2021-07-25,34.0,26.0,81,3.6,0.0,21.94
G2F820,2021-07-26,33.3,26.1,88,3.6,15.0,19.37
G2F820,2021-07-27,35.4,26.4,78,2.6,0.5,26.53
G2F820,2021-07-28,34.9,27.4,77,3.3,0.0,26.50
G2F820,2021-07-29,33.8,26.5,81,3.3,1.0,26.05
G2F820,2021-07-30,33.1,26.8,79,3.3,0.0,22.76
G2F820,2021-07-31,30.7,23.9,91,2.8,42.5,11.72
G2F820,2021-08-01,29.0,23.7,98,2.7,142.0,5.13
G2F820,2021-08-02,27.8,23.5,99,1.8,127.0,4.09
G2F820,2021-08-03,31.6,24.8,95,2.0,38.0,11.22
G2F820,2021-08-04,32.8,24.2,84,1.9,0.0,21.16
G2F820,2021-08-05,27.8,25.4,99,1.8,13.0,5.34
G2F820,2021-08-06,26.7,23.7,99,3.4,79.0,1.33
G2F820,2021-08-07,27.3,24.5,99,3.1,22.0,2.76
G2F820,2021-08-08,32.0,24.9,90,2.6,0.5,15.64
G2F820,2021-08-09,30.7,25.5,94,2.4,0.5,11.49
G2F820,2021-08-10,33.8,24.2,90,2.6,,19.45
G2F820,2021-08-11,33.3,23.2,88,2.2,,22.20
G2F820,2021-08-12,33.3,24.8,84,2.7,0.0,22.91
G2F820,2021-08-13,33.0,25.4,86,3.1,0.0,21.59
G2F820,2021-08-14,32.6,24.0,84,2.9,0.0,21.57
G2F820,2021-08-15,32.8,25.0,84,2.2,0.0,15.49
G2F820,2021-08-16,33.2,25.6,83,2.5,0.0,26.86
G2F820,2021-08-17,33.1,25.8,83,2.2,0.0,26.01
G2F820,2021-08-18,31.8,23.4,85,1.5,6.0,14.06
G2F820,2021-08-19,34.2,22.8,90,1.8,21.5,20.23
G2F820,2021-08-20,33.7,22.8,84,1.9,0.0,26.78
G2F820,2021-08-21,33.3,25.6,85,2.2,0.0,24.53
G2F820,2021-08-22,33.5,24.6,82,2.0,0.0,28.10
G2F820,2021-08-23,33.3,26.3,82,2.7,0.0,24.57
G2F820,2021-08-24,32.9,24.0,90,2.7,15.5,20.46
G2F820,2021-08-25,33.8,24.2,87,2.6,4.0,26.00
G2F820,2021-08-26,32.8,23.4,83,2.3,0.0,25.39
G2F820,2021-08-27,33.1,24.7,84,1.8,0.0,27.66
G2F820,2021-08-28,34.6,25.1,85,1.8,0.0,27.18
G2F820,2021-08-29,34.5,25.0,83,1.9,0.0,27.77
G2F820,2021-08-30,30.8,26.0,89,1.8,0.0,11.70
G2F820,2021-08-31,32.5,25.7,86,2.7,0.0,16.00
G2F820,2021-09-01,34.6,25.4,87,2.1,0.0,25.91
G2F820,2021-09-02,33.0,26.2,86,2.4,0.0,21.19
G2F820,2021-09-03,33.0,23.7,89,2.1,2.5,21.36
G2F820,2021-09-04,33.0,23.1,90,1.7,5.5,20.34
G2F820,2021-09-05,33.2,24.5,86,1.8,1.0,20.57
G2F820,2021-09-06,33.6,24.3,81,1.9,0.0,25.18
G2F820,2021-09-07,34.0,24.4,84,2.1,0.0,25.53
G2F820,2021-09-08,33.3,26.2,86,1.9,0.0,21.23
G2F820,2021-09-09,35.2,26.0,84,2.0,0.0,23.67
G2F820,2021-09-10,33.8,26.7,85,1.8,0.0,19.54
G2F820,2021-09-11,32.8,25.7,89,1.6,0.0,17.95
G2F820,2021-09-12,30.2,24.7,98,2.3,18.0,8.75
G2F820,2021-09-13,32.3,24.6,90,2.6,2.0,15.00
G2F820,2021-09-14,33.8,24.5,82,2.6,7.0,23.57
G2F820,2021-09-15,35.7,24.5,86,2.1,7.0,23.48
G2F820,2021-09-16,34.8,23.4,86,2.1,16.0,24.90
G2F820,2021-09-17,33.3,24.2,87,1.9,0.5,24.91
G2F820,2021-09-18,33.5,26.4,85,1.9,0.0,22.07
G2F820,2021-09-19,34.2,25.4,85,1.5,0.0,22.94
G2F820,2021-09-20,35.1,25.5,81,1.5,0.0,23.98
G2F820,2021-09-21,33.0,25.2,83,1.8,0.0,22.16
G2F820,2021-09-22,33.8,23.9,80,2.2,0.0,24.42
G2F820,2021-09-23,33.5,24.0,84,2.0,0.0,23.86
G2F820,2021-09-24,33.3,24.5,82,1.9,0.0,21.73
G2F820,2021-09-25,34.0,25.2,81,2.0,0.0,22.21
G2F820,2021-09-26,34.0,24.7,82,2.1,0.0,25.16
G2F820,2021-09-27,33.6,24.2,85,1.7,0.0,23.10
G2F820,2021-09-28,33.4,24.6,84,1.8,0.0,21.94
G2F820,2021-09-29,33.7,24.9,82,2.0,0.0,23.37
G2F820,2021-09-30,33.6,24.8,83,1.5,0.0,22.43
G2F820,2021-10-01,33.9,25.2,81,1.9,0.0,22.05
G2F820,2021-10-02,34.0,24.6,84,1.9,0.0,22.35
G2F820,2021-10-03,34.0,24.7,85,1.9,0.0,22.86
G2F820,2021-10-04,33.6,23.9,83,1.8,0.0,20.71
G2F820,2021-10-05,33.2,24.1,81,1.6,0.0,21.19
G2F820,2021-10-06,34.0,23.2,80,1.6,0.0,22.24
G2F820,2021-10-07,33.5,24.1,85,1.3,0.0,17.93
G2F820,2021-10-08,33.3,25.9,86,1.6,0.0,15.74
G2F820,2021-10-09,33.3,24.8,88,1.5,0.0,18.08
G2F820,2021-10-10,33.1,24.4,81,1.5,0.0,21.12
G2F820,2021-10-11,33.5,24.8,79,3.2,0.0,15.18
G2F820,2021-10-12,32.4,25.2,95,1.7,0.5,8.27
G2F820,2021-10-13,29.6,24.0,97,1.2,9.0,6.02
G2F820,2021-10-14,28.4,24.0,98,1.1,1.0,6.71
G2F820,2021-10-15,32.6,24.2,89,1.6,0.0,19.87
G2F820,2021-10-16,32.7,24.4,79,2.2,0.0,19.29
G2F820,2021-10-17,28.9,20.3,70,3.6,0.0,20.54
G2F820,2021-10-18,30.2,20.3,80,1.6,0.0,19.17
G2F820,2021-10-19,30.7,20.2,83,2.0,0.0,21.72
G2F820,2021-10-20,30.6,21.2,86,1.5,0.0,17.32
G2F820,2021-10-21,29.1,21.9,86,3.3,0.0,21.35
G2F820,2021-10-22,24.5,21.0,87,2.7,0.0,6.39
G2F820,2021-10-23,30.1,20.6,85,1.2,0.0,15.48
G2F820,2021-10-24,27.4,21.3,91,2.2,0.0,10.48
G2F820,2021-10-25,30.3,20.1,83,2.0,0.0,21.44
G2F820,2021-10-26,32.4,21.3,82,1.5,0.0,19.07
G2F820,2021-10-27,32.1,21.2,80,1.7,0.0,20.81
G2F820,2021-10-28,30.8,20.3,77,1.9,0.0,19.79
G2F820,2021-10-29,29.0,19.0,77,1.7,0.0,17.20
G2F820,2021-10-30,29.3,21.0,75,1.9,0.0,15.27
G2F820,2021-10-31,30.5,19.3,84,1.8,0.0,20.67
G2F820,2021-11-01,31.0,20.7,82,1.8,0.0,17.99
G2F820,2021-11-02,30.3,19.5,84,1.9,0.0,18.11
G2F820,2021-11-03,29.7,21.3,89,1.3,0.0,12.39
G2F820,2021-11-04,31.0,21.9,88,1.3,0.0,15.30
G2F820,2021-11-05,31.7,20.7,87,1.3,0.0,15.86
G2F820,2021-11-06,32.4,21.7,85,2.0,0.0,19.28
G2F820,2021-11-07,32.6,20.6,84,1.4,0.0,19.99
G2F820,2021-11-08,28.6,18.5,86,3.1,0.0,14.67
G2F820,2021-11-09,24.4,17.7,69,2.4,0.0,13.51
G2F820,2021-11-10,23.7,13.5,72,1.6,0.0,8.70
G2F820,2021-11-11,27.7,11.7,77,1.3,0.0,19.04
G2F820,2021-11-12,26.5,16.2,83,1.6,1.0,11.36
G2F820,2021-11-13,24.8,17.0,93,2.3,8.0,9.28
G2F820,2021-11-14,26.7,15.7,83,1.8,0.0,18.48
G2F820,2021-11-15,28.3,16.7,82,1.1,0.0,15.48
G2F820,2021-11-16,29.2,17.6,82,2.2,0.0,17.58
G2F820,2021-11-17,29.7,18.6,85,1.6,0.0,15.81
G2F820,2021-11-18,28.0,19.6,89,2.7,0.0,15.67
G2F820,2021-11-19,29.0,18.4,86,2.0,0.0,18.79
G2F820,2021-11-20,30.7,18.6,83,1.5,0.0,14.75
G2F820,2021-11-21,29.9,20.3,85,1.3,0.0,17.79
G2F820,2021-11-22,26.6,17.3,82,3.6,0.0,16.52
G2F820,2021-11-23,20.6,15.2,80,2.4,0.0,5.83
G2F820,2021-11-24,25.8,15.2,80,1.6,0.0,15.25
G2F820,2021-11-25,23.8,15.7,92,0.8,0.0,5.92
G2F820,2021-11-26,24.2,18.1,95,2.0,0.5,7.99
G2F820,2021-11-27,26.7,16.9,89,0.8,1.0,10.93
G2F820,2021-11-28,25.8,19.8,92,1.0,0.0,7.22
G2F820,2021-11-29,29.5,19.6,87,1.3,0.0,14.78
G2F820,2021-11-30,26.1,18.1,80,4.3,0.0,14.39
G2F820,2021-12-01,22.8,14.7,57,3.9,0.0,16.77
G2F820,2021-12-02,22.6,12.7,73,2.4,0.0,17.02
G2F820,2021-12-03,23.6,10.4,75,2.2,0.0,18.79
G2F820,2021-12-04,25.1,8.7,72,1.4,0.0,18.74
G2F820,2021-12-05,25.9,10.9,78,1.7,0.0,17.95
G2F820,2021-12-06,25.6,12.2,85,1.6,0.0,17.42
G2F820,2021-12-07,26.6,13.0,81,1.4,0.0,17.83
G2F820,2021-12-08,27.2,12.7,81,1.3,0.0,17.27
G2F820,2021-12-09,26.4,14.2,84,1.5,0.0,16.83
G2F820,2021-12-10,28.1,13.8,80,1.3,0.0,17.17
G2F820,2021-12-11,26.6,15.4,87,1.7,0.0,16.79
G2F820,2021-12-12,26.8,13.9,84,2.0,0.0,17.87
G2F820,2021-12-13,24.9,14.5,82,2.0,0.0,17.37
G2F820,2021-12-14,28.4,13.7,84,1.4,0.0,16.93
G2F820,2021-12-15,28.4,14.7,87,1.4,0.0,16.53
G2F820,2021-12-16,28.3,16.9,82,1.8,0.0,16.60
G2F820,2021-12-17,24.7,15.4,80,3.4,0.0,17.26
G2F820,2021-12-18,20.6,13.1,66,3.0,0.0,11.46
G2F820,2021-12-19,25.5,15.5,63,1.3,0.0,14.69
G2F820,2021-12-20,22.8,15.3,82,1.8,0.0,6.81
G2F820,2021-12-21,20.4,17.0,99,1.4,19.0,3.20
G2F820,2021-12-22,21.3,17.5,95,2.1,0.5,6.51
G2F820,2021-12-23,25.5,17.7,94,1.6,0.0,11.95
G2F820,2021-12-24,24.4,18.1,93,2.3,0.0,11.70
G2F820,2021-12-25,23.3,16.6,81,3.0,0.0,8.49
G2F820,2021-12-26,20.6,15.1,75,3.5,0.0,8.39
G2F820,2021-12-27,16.0,13.1,95,2.3,0.0,3.82
G2F820,2021-12-28,23.4,12.1,89,2.0,0.0,16.87
G2F820,2021-12-29,24.4,13.9,88,1.7,0.0,16.98
G2F820,2021-12-30,23.2,12.3,83,1.6,0.0,12.40
G2F820,2021-12-31,22.7,11.4,82,1.9,0.0,15.14
