測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,1995-02-18,24.3,14.2,86,2.0,0.0,8.27
G2F820,1995-02-19,23.0,15.8,87,2.2,1.0,6.73
G2F820,1995-02-20,17.6,14.8,89,2.2,9.0,1.70
G2F820,1995-02-21,19.8,13.1,90,2.5,25.0,2.20
G2F820,1995-02-22,16.1,12.9,93,2.4,27.0,1.80
G2F820,1995-02-23,19.6,14.5,88,2.5,0.0,5.66
G2F820,1995-02-24,19.4,14.0,88,2.3,0.0,6.06
G2F820,1995-02-25,17.6,12.6,89,2.9,1.0,3.10
G2F820,1995-02-26,19.2,12.0,78,2.5,0.0,7.80
G2F820,1995-02-27,16.8,12.4,88,2.1,0.5,3.30
G2F820,1995-02-28,20.6,9.8,70,1.7,0.0,6.30
G2F820,1995-03-01,14.6,12.9,93,1.6,18.5,1.40
G2F820,1995-03-02,17.8,13.7,96,1.9,19.5,1.70
G2F820,1995-03-03,21.7,11.9,80,3.8,0.5,13.40
G2F820,1995-03-04,19.8,10.7,61,4.1,0.0,14.50
G2F820,1995-03-05,21.5,7.9,67,1.9,0.0,15.40
G2F820,1995-03-06,17.2,11.0,83,1.6,0.0,3.50
G2F820,1995-03-07,24.3,11.0,74,1.8,0.0,12.71
G2F820,1995-03-08,25.5,13.5,78,1.9,0.0,13.10
G2F820,1995-03-09,30.2,15.1,77,3.5,0.0,12.60
G2F820,1995-03-10,25.9,17.2,76,2.9,0.0,10.90
G2F820,1995-03-11,18.2,16.4,78,1.9,0.0,1.00
G2F820,1995-03-12,,,,,,
G2F820,1995-03-13,15.7,14.6,91,2.0,1.0,0.50
G2F820,1995-03-14,20.8,15.0,90,2.2,5.5,7.10
G2F820,1995-03-15,,,,2.1,0.0,9.90
G2F820,1995-03-16,,,,2.6,0.0,6.60
G2F820,1995-03-17,,,,3.2,0.5,5.90
G2F820,1995-03-18,,,,2.7,15.5,0.80
G2F820,1995-03-19,19.4,14.0,87,1.6,0.0,1.60
G2F820,1995-03-20,19.5,14.6,92,1.8,1.5,4.30
G2F820,1995-03-21,26.1,15.8,85,2.5,0.0,10.50
G2F820,1995-03-22,28.1,17.7,83,1.8,0.0,10.10
G2F820,1995-03-23,28.6,19.8,82,2.5,0.0,6.10
G2F820,1995-03-24,28.4,19.5,80,2.2,0.0,13.10
G2F820,1995-03-25,22.5,12.9,85,4.0,0.5,2.60
G2F820,1995-03-26,20.9,11.2,66,3.2,0.0,11.30
G2F820,1995-03-27,24.0,13.7,70,2.8,0.0,14.47
G2F820,1995-03-28,27.5,17.5,75,2.0,0.0,11.30
G2F820,1995-03-29,29.7,19.6,80,2.5,0.0,9.80
G2F820,1995-03-30,24.9,18.3,91,2.8,8.5,3.40
G2F820,1995-03-31,23.7,17.0,86,2.2,4.0,8.40
G2F820,1995-04-01,18.8,14.5,91,2.2,19.0,2.90
G2F820,1995-04-02,18.6,15.8,90,2.6,10.5,2.60
G2F820,1995-04-03,17.1,14.3,85,2.1,2.5,2.80
G2F820,1995-04-04,17.5,15.0,93,1.9,3.5,1.42
G2F820,1995-04-05,24.0,16.2,90,2.0,0.0,5.60
G2F820,1995-04-06,23.7,18.0,91,1.9,0.0,4.70
G2F820,1995-04-07,21.5,18.1,94,2.1,15.0,2.00
G2F820,1995-04-08,26.1,18.6,93,1.9,0.0,13.80
G2F820,1995-04-09,27.8,19.3,88,2.4,0.0,13.10
G2F820,1995-04-10,27.6,19.9,86,1.8,0.0,7.90
G2F820,1995-04-11,28.3,19.5,89,1.9,0.0,10.70
G2F820,1995-04-12,28.2,17.5,89,1.9,0.0,15.00
G2F820,1995-04-13,,,,1.6,0.0,12.50
G2F820,1995-04-14,29.5,22.4,76,3.4,0.0,8.40
G2F820,1995-04-15,31.0,21.8,76,3.5,0.0,13.60
G2F820,1995-04-16,30.8,21.7,81,2.4,0.0,13.10
G2F820,1995-04-17,29.6,21.7,83,2.1,0.0,13.20
G2F820,1995-04-18,31.4,22.3,76,2.6,0.0,16.40
G2F820,1995-04-19,28.5,18.0,78,2.9,0.0,13.20
G2F820,1995-04-20,28.5,17.5,77,2.1,0.0,14.00
G2F820,1995-04-21,30.8,21.6,81,1.6,0.0,12.90
G2F820,1995-04-22,33.0,21.3,72,3.6,0.0,16.50
G2F820,1995-04-23,32.6,21.4,71,2.8,0.0,14.30
G2F820,1995-04-24,31.3,20.8,79,2.0,0.0,15.12
G2F820,1995-04-25,31.9,20.5,73,2.2,0.0,16.30
G2F820,1995-04-26,31.1,20.9,78,2.7,0.0,17.10
G2F820,1995-04-27,31.8,19.4,78,2.2,0.0,16.29
G2F820,1995-04-28,32.2,21.3,76,2.1,0.0,15.10
G2F820,1995-04-29,32.5,21.5,79,1.8,0.0,14.20
G2F820,1995-04-30,32.2,23.4,77,3.2,0.0,13.69
G2F820,1995-05-01,33.3,21.7,75,2.9,0.0,17.60
G2F820,1995-05-02,31.8,23.4,78,2.5,0.0,15.20
G2F820,1995-05-03,33.0,23.2,77,2.6,0.0,16.50
G2F820,1995-05-04,29.5,19.7,80,3.0,0.0,7.70
G2F820,1995-05-05,23.3,18.4,81,1.6,0.0,4.90
G2F820,1995-05-06,29.5,18.8,78,1.7,0.0,12.90
G2F820,1995-05-07,26.6,20.3,83,1.7,0.0,5.40
G2F820,1995-05-08,27.5,19.7,77,2.6,0.0,12.10
G2F820,1995-05-09,28.0,20.1,83,1.5,0.5,8.72
G2F820,1995-05-10,32.2,19.9,77,2.3,0.0,16.90
G2F820,1995-05-11,31.0,19.0,75,1.9,0.0,15.40
G2F820,1995-05-12,30.8,19.0,78,1.7,0.0,9.60
G2F820,1995-05-13,23.7,21.5,93,1.5,4.5,3.49
G2F820,1995-05-14,32.0,20.2,78,2.4,0.0,18.16
G2F820,1995-05-15,31.4,20.6,77,2.4,0.0,11.00
G2F820,1995-05-16,23.9,19.6,94,1.4,21.0,3.50
G2F820,1995-05-17,24.3,21.3,98,1.1,39.5,2.78
G2F820,1995-05-18,28.3,23.3,94,2.0,7.5,5.20
G2F820,1995-05-19,32.7,22.6,85,2.2,0.0,13.90
G2F820,1995-05-20,32.0,25.0,83,3.5,0.0,14.20
G2F820,1995-05-21,31.9,22.8,83,3.1,0.5,12.50
G2F820,1995-05-22,24.6,20.4,90,1.7,5.5,3.50
G2F820,1995-05-23,25.0,20.7,95,1.1,20.5,3.23
G2F820,1995-05-24,31.0,22.7,90,1.7,0.0,10.50
G2F820,1995-05-25,31.2,22.8,83,2.6,0.0,16.30
G2F820,1995-05-26,31.6,23.9,82,2.3,0.0,9.00
G2F820,1995-05-27,33.1,24.3,81,2.2,0.0,18.70
G2F820,1995-05-28,32.5,24.0,80,1.9,0.0,14.40
G2F820,1995-05-29,33.0,24.1,77,2.5,0.0,17.70
G2F820,1995-05-30,33.2,23.5,76,2.7,0.0,19.00
G2F820,1995-05-31,33.4,23.3,76,2.7,0.0,17.86
G2F820,1995-06-01,33.9,25.0,73,2.6,0.0,17.68
G2F820,1995-06-02,34.4,23.3,76,2.0,0.0,18.40
G2F820,1995-06-03,33.4,23.8,78,2.4,0.0,19.06
G2F820,1995-06-04,33.5,24.6,76,2.5,0.0,16.52
G2F820,1995-06-05,33.3,23.7,78,2.5,0.0,16.41
G2F820,1995-06-06,33.2,23.8,79,2.5,0.0,15.98
G2F820,1995-06-07,33.7,23.9,78,2.9,0.5,13.81
G2F820,1995-06-08,32.2,24.0,88,2.6,88.0,9.18
G2F820,1995-06-09,26.8,22.1,95,2.3,186.5,2.26
G2F820,1995-06-10,27.1,22.4,92,2.0,77.5,4.90
G2F820,1995-06-11,30.2,23.8,87,1.7,0.0,7.94
G2F820,1995-06-12,32.4,23.5,84,1.9,0.5,15.14
G2F820,1995-06-13,33.1,23.3,76,2.7,0.0,19.58
G2F820,1995-06-14,32.2,22.7,87,2.1,29.0,9.50
G2F820,1995-06-15,31.1,22.9,84,3.0,1.5,7.30
G2F820,1995-06-16,32.8,25.1,74,4.4,0.0,13.00
G2F820,1995-06-17,33.7,24.6,70,4.6,0.0,20.40
G2F820,1995-06-18,33.9,24.0,75,3.7,0.0,13.76
G2F820,1995-06-19,33.5,24.5,77,3.5,0.0,18.80
G2F820,1995-06-20,34.5,25.5,74,4.2,0.0,16.00
G2F820,1995-06-21,33.8,25.1,72,4.3,0.0,16.40
G2F820,1995-06-22,34.9,24.5,72,4.4,0.0,20.09
G2F820,1995-06-23,33.7,24.5,71,4.1,0.0,16.70
G2F820,1995-06-24,34.6,24.6,68,4.2,0.0,17.35
G2F820,1995-06-25,35.3,24.4,67,4.5,0.0,19.20
G2F820,1995-06-26,34.3,24.7,68,4.6,0.0,19.00
G2F820,1995-06-27,36.0,25.1,65,4.6,0.0,21.51
G2F820,1995-06-28,35.5,24.4,73,3.9,9.5,12.00
G2F820,1995-06-29,32.7,23.9,77,1.9,0.0,10.10
G2F820,1995-06-30,33.8,24.8,78,2.6,0.0,15.00
G2F820,1995-07-01,34.0,23.0,84,2.9,94.5,13.30
G2F820,1995-07-02,33.5,24.0,77,4.4,0.0,17.42
G2F820,1995-07-03,33.4,25.4,74,4.1,0.0,13.20
G2F820,1995-07-04,33.7,24.6,74,3.9,2.0,16.00
G2F820,1995-07-05,32.9,23.8,78,3.2,0.0,15.70
G2F820,1995-07-06,33.6,24.7,77,2.3,0.0,16.20
G2F820,1995-07-07,33.9,23.4,77,3.1,0.0,15.60
G2F820,1995-07-08,34.1,24.0,75,3.0,0.0,15.98
G2F820,1995-07-09,33.9,24.1,83,2.2,68.5,10.53
G2F820,1995-07-10,31.5,23.3,88,2.2,102.0,10.83
G2F820,1995-07-11,31.6,23.8,83,3.1,0.0,12.47
G2F820,1995-07-12,32.3,23.4,85,2.4,69.5,13.20
G2F820,1995-07-13,33.0,22.8,86,2.4,51.5,16.10
G2F820,1995-07-14,30.2,23.6,85,1.4,0.0,8.30
G2F820,1995-07-15,32.6,23.5,83,2.4,2.5,14.20
G2F820,1995-07-16,32.9,24.1,77,2.3,0.0,19.10
G2F820,1995-07-17,33.0,24.7,78,2.4,0.0,18.20
G2F820,1995-07-18,35.1,25.1,73,2.8,0.0,20.43
G2F820,1995-07-19,34.8,25.4,75,3.3,0.0,19.85
G2F820,1995-07-20,34.3,26.7,76,3.7,0.0,19.70
G2F820,1995-07-21,34.3,26.0,75,3.6,0.0,17.60
G2F820,1995-07-22,34.1,27.2,78,3.7,0.0,18.00
G2F820,1995-07-23,33.5,24.1,82,3.5,4.0,15.76
G2F820,1995-07-24,32.3,23.8,85,2.8,13.0,13.44
G2F820,1995-07-25,32.3,23.4,88,1.8,66.0,12.80
G2F820,1995-07-26,32.3,23.3,89,2.6,36.5,12.70
G2F820,1995-07-27,28.9,22.9,89,1.8,0.0,6.10
G2F820,1995-07-28,33.7,22.3,83,2.1,0.0,19.00
G2F820,1995-07-29,33.6,25.0,83,2.2,0.0,15.10
G2F820,1995-07-30,30.6,24.3,88,2.3,17.5,6.00
G2F820,1995-07-31,28.2,24.2,89,2.7,5.0,5.40
G2F820,1995-08-01,29.3,24.6,84,2.8,1.5,5.20
G2F820,1995-08-02,25.3,23.1,91,2.7,15.0,2.80
G2F820,1995-08-03,31.4,22.7,84,1.7,13.5,10.20
G2F820,1995-08-04,33.4,23.0,78,2.4,1.0,16.80
G2F820,1995-08-05,31.6,23.8,84,1.9,0.0,10.80
G2F820,1995-08-06,32.5,23.5,78,2.1,0.0,12.95
G2F820,1995-08-07,32.8,24.0,77,1.9,0.0,14.52
G2F820,1995-08-08,32.8,23.5,77,2.5,0.0,14.70
G2F820,1995-08-09,33.1,25.0,78,2.4,0.0,15.50
G2F820,1995-08-10,33.4,24.9,80,1.9,2.0,16.77
G2F820,1995-08-11,33.4,24.2,74,2.8,0.0,17.10
G2F820,1995-08-12,33.5,23.5,80,1.9,17.5,12.90
G2F820,1995-08-13,31.8,23.3,82,2.2,1.5,10.00
G2F820,1995-08-14,31.2,23.2,80,2.3,0.0,10.80
G2F820,1995-08-15,32.8,23.0,80,3.1,48.5,17.00
G2F820,1995-08-16,32.0,21.7,81,2.2,0.0,15.00
G2F820,1995-08-17,32.5,23.2,79,2.4,1.0,18.60
G2F820,1995-08-18,32.4,22.3,80,1.8,0.0,17.40
G2F820,1995-08-19,32.4,25.3,78,2.1,0.0,13.00
G2F820,1995-08-20,33.7,24.8,77,2.3,0.0,16.10
G2F820,1995-08-21,32.7,24.5,76,2.9,0.0,15.70
G2F820,1995-08-22,33.2,25.1,80,2.3,0.0,13.50
G2F820,1995-08-23,32.9,24.8,81,2.3,0.0,13.80
G2F820,1995-08-24,28.2,25.2,85,2.7,7.5,4.10
G2F820,1995-08-25,31.1,25.4,83,2.0,0.5,6.40
G2F820,1995-08-26,33.5,23.8,85,2.3,1.5,11.70
G2F820,1995-08-27,33.7,22.7,79,2.7,0.0,17.70
G2F820,1995-08-28,33.3,25.5,79,2.5,0.0,15.70
G2F820,1995-08-29,33.1,25.0,80,2.5,0.0,13.60
G2F820,1995-08-30,31.3,25.6,86,1.7,0.0,7.20
G2F820,1995-08-31,33.1,25.0,83,2.1,0.5,10.90
G2F820,1995-09-01,34.1,24.5,80,2.2,0.0,16.60
G2F820,1995-09-02,33.2,25.3,81,2.3,0.0,15.40
G2F820,1995-09-03,33.4,25.8,81,2.0,0.0,15.80
G2F820,1995-09-04,34.6,25.2,76,1.8,0.0,16.90
G2F820,1995-09-05,33.8,24.5,75,1.9,0.0,14.90
G2F820,1995-09-06,34.1,23.6,77,1.9,0.0,15.80
G2F820,1995-09-07,35.1,26.0,79,1.9,0.0,10.50
G2F820,1995-09-08,34.2,25.5,79,2.2,0.0,14.90
G2F820,1995-09-09,33.9,25.8,78,1.9,0.0,14.26
G2F820,1995-09-10,34.0,26.1,76,2.2,0.0,16.66
G2F820,1995-09-11,35.5,26.6,76,2.3,0.0,16.30
G2F820,1995-09-12,34.9,25.3,80,2.5,0.5,15.00
G2F820,1995-09-13,34.1,24.3,80,2.3,13.0,15.68
G2F820,1995-09-14,33.1,23.9,81,1.6,0.0,13.46
G2F820,1995-09-15,33.3,25.6,81,2.3,1.0,14.08
G2F820,1995-09-16,32.4,22.6,75,3.4,0.0,14.66
G2F820,1995-09-17,31.6,21.4,68,3.2,0.0,16.66
G2F820,1995-09-18,31.9,20.6,74,2.0,0.0,16.05
G2F820,1995-09-19,32.3,21.0,73,1.9,0.0,15.20
G2F820,1995-09-20,25.8,20.5,89,1.7,1.5,2.60
G2F820,1995-09-21,23.9,20.5,97,1.6,0.0,2.50
G2F820,1995-09-22,28.0,21.6,89,3.8,0.0,8.10
G2F820,1995-09-23,29.9,22.8,82,2.7,0.0,11.60
G2F820,1995-09-24,30.6,22.9,82,1.7,0.0,15.20
G2F820,1995-09-25,31.2,22.7,80,2.2,0.0,15.40
G2F820,1995-09-26,31.6,22.6,83,1.6,0.0,14.60
G2F820,1995-09-27,31.8,23.1,79,2.2,0.0,15.10
G2F820,1995-09-28,33.0,22.7,79,2.1,0.0,16.00
G2F820,1995-09-29,31.6,23.3,83,2.6,0.0,13.40
G2F820,1995-09-30,31.6,24.4,87,2.3,0.0,12.70
G2F820,1995-10-01,32.0,23.3,83,2.2,0.0,12.50
G2F820,1995-10-02,32.4,23.8,85,1.8,0.0,8.40
G2F820,1995-10-03,32.9,24.7,80,2.5,0.0,13.90
G2F820,1995-10-04,32.0,23.2,85,1.5,0.0,14.50
G2F820,1995-10-05,31.4,23.2,87,1.7,0.0,12.20
G2F820,1995-10-06,31.2,23.3,86,2.6,0.0,14.50
G2F820,1995-10-07,31.7,22.6,86,2.0,0.0,13.40
G2F820,1995-10-08,32.4,23.5,85,1.9,0.0,14.20
G2F820,1995-10-09,31.7,23.2,85,1.8,0.0,10.70
G2F820,1995-10-10,30.5,22.1,85,2.0,19.5,9.70
G2F820,1995-10-11,31.8,21.7,84,1.8,0.5,12.20
G2F820,1995-10-12,31.9,22.2,83,1.7,0.0,12.60
G2F820,1995-10-13,31.3,21.6,83,2.1,0.0,12.50
G2F820,1995-10-14,30.1,21.2,84,2.1,0.0,11.00
G2F820,1995-10-15,30.6,20.5,85,2.1,0.0,12.20
G2F820,1995-10-16,31.2,20.8,83,2.0,0.0,13.00
G2F820,1995-10-17,31.4,20.0,81,2.1,0.5,13.30
G2F820,1995-10-18,31.0,19.1,83,2.1,0.0,13.30
G2F820,1995-10-19,30.1,19.4,82,2.4,0.0,13.70
G2F820,1995-10-20,31.4,19.8,81,2.4,0.0,13.80
G2F820,1995-10-21,30.8,19.9,82,2.6,0.0,13.60
G2F820,1995-10-22,31.3,18.8,83,2.2,0.0,13.40
G2F820,1995-10-23,32.3,19.0,81,1.9,0.0,13.90
G2F820,1995-10-24,29.6,18.7,80,2.5,0.0,11.80
G2F820,1995-10-25,30.2,19.1,80,2.1,0.0,13.20
G2F820,1995-10-26,28.3,19.4,83,1.3,0.0,8.40
G2F820,1995-10-27,29.4,19.3,84,1.9,0.0,7.60
G2F820,1995-10-28,30.9,18.7,84,2.1,0.0,12.50
G2F820,1995-10-29,30.5,18.8,83,1.8,0.0,12.90
G2F820,1995-10-30,31.4,19.4,86,1.8,0.0,10.80
G2F820,1995-10-31,30.0,17.8,78,2.7,0.0,12.70
G2F820,1995-11-01,28.0,16.2,70,2.5,0.0,9.90
G2F820,1995-11-02,27.0,15.5,71,2.5,0.0,9.90
G2F820,1995-11-03,27.7,14.8,80,1.7,0.0,11.10
G2F820,1995-11-04,30.6,16.5,83,1.5,0.0,10.90
G2F820,1995-11-05,30.0,21.2,85,1.3,0.0,7.17
G2F820,1995-11-06,29.7,21.7,91,1.9,0.0,8.80
G2F820,1995-11-07,30.0,19.4,81,3.6,0.0,9.80
G2F820,1995-11-08,22.1,17.1,75,1.5,0.0,2.19
G2F820,1995-11-09,27.1,15.9,82,1.3,0.0,8.20
G2F820,1995-11-10,26.6,15.3,85,2.2,0.0,9.00
G2F820,1995-11-11,27.2,13.6,76,1.6,0.0,10.50
G2F820,1995-11-12,28.5,17.2,74,2.2,0.0,9.50
G2F820,1995-11-13,29.3,17.2,80,1.9,0.0,10.50
G2F820,1995-11-14,24.0,16.2,82,3.7,0.0,9.60
G2F820,1995-11-15,21.7,16.7,82,2.3,0.0,2.70
G2F820,1995-11-16,27.7,16.5,83,1.7,0.0,10.10
G2F820,1995-11-17,30.5,15.1,83,2.1,0.0,12.00
G2F820,1995-11-18,29.3,15.8,84,1.7,0.0,10.40
G2F820,1995-11-19,28.3,16.2,81,3.3,0.0,9.20
G2F820,1995-11-20,25.0,14.7,74,3.1,0.0,9.80
G2F820,1995-11-21,23.9,16.4,82,1.9,0.0,6.60
G2F820,1995-11-22,28.4,17.7,85,2.2,0.0,9.40
G2F820,1995-11-23,24.1,10.6,69,3.9,0.0,11.10
G2F820,1995-11-24,19.6,8.2,70,2.7,0.0,11.20
G2F820,1995-11-25,24.4,8.0,72,1.7,0.0,10.90
G2F820,1995-11-26,25.4,10.4,74,2.1,0.0,11.00
G2F820,1995-11-27,26.2,11.7,83,2.0,0.0,10.10
G2F820,1995-11-28,25.8,13.2,87,1.6,0.0,6.50
G2F820,1995-11-29,26.2,16.6,83,2.2,0.0,9.80
G2F820,1995-11-30,28.7,13.8,79,2.6,0.0,8.40
G2F820,1995-12-01,24.7,11.4,79,2.3,0.0,8.50
G2F820,1995-12-02,25.0,11.1,78,1.8,0.0,9.10
G2F820,1995-12-03,25.5,11.4,80,2.3,0.0,9.20
G2F820,1995-12-04,22.3,11.1,82,2.7,0.0,8.80
G2F820,1995-12-05,22.1,10.6,77,2.6,0.0,8.80
G2F820,1995-12-06,20.6,9.2,74,3.0,0.0,8.20
G2F820,1995-12-07,19.5,7.5,70,2.9,0.0,8.60
G2F820,1995-12-08,17.4,5.4,73,2.1,0.0,1.17
G2F820,1995-12-09,23.6,8.2,74,2.1,0.0,3.10
G2F820,1995-12-10,24.5,7.7,77,2.0,0.0,10.50
G2F820,1995-12-11,26.1,7.8,79,1.9,0.0,11.40
G2F820,1995-12-12,26.4,9.6,79,2.1,0.0,11.20
G2F820,1995-12-13,26.3,11.4,81,1.4,0.0,10.60
G2F820,1995-12-14,25.1,11.6,73,1.7,0.0,6.20
G2F820,1995-12-15,27.5,17.6,70,1.9,0.0,7.30
G2F820,1995-12-16,26.9,16.1,84,1.7,0.0,6.50
G2F820,1995-12-17,27.1,17.0,79,2.4,0.0,8.30
G2F820,1995-12-18,22.0,16.4,89,2.6,5.0,3.50
G2F820,1995-12-19,23.9,15.2,83,2.9,0.0,8.60
G2F820,1995-12-20,24.2,13.2,85,2.2,0.0,9.90
G2F820,1995-12-21,23.1,11.6,82,2.3,0.0,10.10
G2F820,1995-12-22,25.0,10.6,84,2.2,0.0,10.50
G2F820,1995-12-23,24.7,10.5,83,2.2,0.0,11.10
G2F820,1995-12-24,22.1,10.4,77,2.9,0.0,10.30
G2F820,1995-12-25,21.4,9.7,74,2.1,0.0,8.20
G2F820,1995-12-26,22.2,13.0,68,2.3,0.0,8.30
G2F820,1995-12-27,23.1,9.8,79,1.6,0.0,10.50
G2F820,1995-12-28,22.5,8.9,79,2.6,0.0,10.90
G2F820,1995-12-29,21.1,7.7,73,2.5,0.0,10.90
G2F820,1995-12-30,20.5,5.8,71,2.0,0.0,10.20
G2F820,1995-12-31,20.8,5.5,76,1.9,0.0,10.10
