測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2000-06-25,33.7,23.2,91,2.6,9.5,12.67
G2F820,2000-06-26,34.5,23.0,92,1.7,0.0,17.03
G2F820,2000-06-27,35.2,25.5,88,2.0,0.0,18.53
G2F820,2000-06-28,34.2,24.7,91,2.1,0.0,13.83
G2F820,2000-06-29,35.2,24.9,87,3.0,0.0,17.06
G2F820,2000-06-30,35.4,25.4,84,2.2,0.0,16.75
G2F820,2000-07-01,34.8,25.6,86,2.3,0.0,12.81
G2F820,2000-07-02,36.8,24.0,87,2.4,0.0,14.60
G2F820,2000-07-03,37.6,24.3,82,2.6,0.0,14.44
G2F820,2000-07-04,38.2,27.1,89,2.0,1.5,9.93
G2F820,2000-07-05,33.7,26.3,88,1.7,0.0,5.91
G2F820,2000-07-06,36.2,25.5,83,1.8,0.0,13.96
G2F820,2000-07-07,36.1,24.1,83,2.5,9.0,13.85
G2F820,2000-07-08,33.9,25.0,90,1.5,0.5,8.57
G2F820,2000-07-09,26.5,24.0,100,2.3,23.5,2.26
G2F820,2000-07-10,33.7,24.1,89,2.6,44.0,15.37
G2F820,2000-07-11,33.8,24.3,87,2.5,0.0,15.43
G2F820,2000-07-12,33.0,25.7,85,2.3,0.0,11.66
G2F820,2000-07-13,32.9,24.5,86,1.8,0.0,15.36
G2F820,2000-07-14,34.7,25.3,87,2.0,0.0,15.59
G2F820,2000-07-15,34.9,25.9,85,2.1,0.0,14.37
G2F820,2000-07-16,30.6,23.9,92,3.2,112.5,6.73
G2F820,2000-07-17,28.9,23.8,94,2.8,1.5,9.23
G2F820,2000-07-18,32.1,24.1,91,3.3,3.5,11.46
G2F820,2000-07-19,32.4,22.6,90,1.9,74.0,12.01
G2F820,2000-07-20,32.3,23.7,89,2.3,0.0,14.34
G2F820,2000-07-21,32.9,23.5,87,2.3,0.0,17.97
G2F820,2000-07-22,33.3,25.3,86,2.0,0.0,16.92
G2F820,2000-07-23,33.6,24.4,85,2.2,0.0,17.21
G2F820,2000-07-24,35.0,24.8,85,1.5,0.0,18.31
G2F820,2000-07-25,34.7,26.4,81,3.3,0.0,18.55
G2F820,2000-07-26,33.7,25.7,82,3.8,0.0,17.75
G2F820,2000-07-27,33.5,25.6,88,3.7,5.5,15.71
G2F820,2000-07-28,30.6,26.5,90,3.7,0.0,8.48
G2F820,2000-07-29,28.5,24.3,91,4.4,9.5,3.73
G2F820,2000-07-30,29.4,23.5,94,5.3,18.0,6.92
G2F820,2000-07-31,28.9,22.9,97,2.9,11.5,4.16
G2F820,2000-08-01,27.8,24.3,98,2.3,17.5,4.81
G2F820,2000-08-02,31.0,23.8,93,2.2,60.5,8.51
G2F820,2000-08-03,31.8,23.5,94,2.9,1.5,14.03
G2F820,2000-08-04,30.2,24.3,95,3.2,8.5,7.55
G2F820,2000-08-05,29.8,23.6,96,2.5,41.0,11.78
G2F820,2000-08-06,32.6,24.2,90,2.0,0.0,18.05
G2F820,2000-08-07,32.6,25.9,91,2.2,0.0,12.78
G2F820,2000-08-08,32.8,26.0,90,2.2,0.0,16.04
G2F820,2000-08-09,33.6,24.9,89,2.0,0.0,18.32
G2F820,2000-08-10,33.5,25.2,86,2.3,0.0,17.36
G2F820,2000-08-11,33.3,26.5,86,1.1,0.0,15.86
G2F820,2000-08-12,31.8,23.9,92,1.5,92.0,7.16
G2F820,2000-08-13,28.2,23.8,98,0.6,7.5,4.28
G2F820,2000-08-14,31.7,24.2,89,1.3,2.0,11.37
G2F820,2000-08-15,31.7,24.6,95,1.9,17.0,7.72
G2F820,2000-08-16,35.0,24.8,84,2.5,0.0,17.30
G2F820,2000-08-17,37.4,24.8,85,1.4,0.0,18.16
G2F820,2000-08-18,36.9,25.8,83,0.8,0.0,15.85
G2F820,2000-08-19,37.4,25.3,84,0.8,0.0,16.50
G2F820,2000-08-20,37.8,26.2,82,1.1,0.0,17.16
G2F820,2000-08-21,36.7,25.3,85,0.9,0.0,15.48
G2F820,2000-08-22,36.1,24.9,91,2.0,2.0,4.92
G2F820,2000-08-23,29.2,24.1,99,2.7,60.0,1.39
G2F820,2000-08-24,35.2,24.2,95,2.8,6.0,8.06
G2F820,2000-08-25,34.1,25.2,93,1.8,0.0,7.02
G2F820,2000-08-26,36.1,24.4,94,2.0,21.5,8.52
G2F820,2000-08-27,37.8,23.9,86,2.2,0.0,18.09
G2F820,2000-08-28,35.9,25.3,91,1.9,7.0,11.43
G2F820,2000-08-29,34.0,24.6,96,2.5,26.5,10.00
G2F820,2000-08-30,36.0,24.7,94,1.8,45.5,9.01
G2F820,2000-08-31,37.5,25.7,89,1.6,1.0,13.86
G2F820,2000-09-01,35.2,24.7,93,1.9,22.0,9.25
G2F820,2000-09-02,35.0,24.3,89,2.1,0.0,14.11
G2F820,2000-09-03,33.9,26.2,88,2.1,0.0,14.90
G2F820,2000-09-04,32.9,27.0,87,2.2,0.0,14.95
G2F820,2000-09-05,34.6,27.2,90,1.6,2.0,11.55
G2F820,2000-09-06,34.7,26.2,85,2.1,0.0,14.67
G2F820,2000-09-07,34.9,25.4,81,1.3,0.0,16.38
G2F820,2000-09-08,34.8,24.9,86,2.1,0.0,15.53
G2F820,2000-09-09,30.9,24.1,86,3.6,0.0,16.02
G2F820,2000-09-10,31.9,24.4,91,4.1,0.0,10.24
G2F820,2000-09-11,32.7,24.4,86,3.3,0.0,16.14
G2F820,2000-09-12,31.3,21.3,73,4.6,0.0,17.30
G2F820,2000-09-13,29.6,20.0,78,2.9,0.0,11.21
G2F820,2000-09-14,33.0,22.1,81,1.7,0.0,6.95
G2F820,2000-09-15,34.7,23.2,76,1.4,0.0,10.66
G2F820,2000-09-16,36.1,23.6,80,1.1,0.0,13.74
G2F820,2000-09-17,31.6,22.8,88,0.0,0.0,5.78
G2F820,2000-09-18,35.9,22.0,76,0.3,0.0,15.28
G2F820,2000-09-19,35.9,23.7,74,0.3,0.0,10.86
G2F820,2000-09-20,36.9,22.6,78,0.8,0.0,14.68
G2F820,2000-09-21,34.2,24.0,87,0.5,0.0,7.76
G2F820,2000-09-22,32.5,22.5,87,0.5,0.0,14.45
G2F820,2000-09-23,32.0,23.2,87,0.7,0.0,14.22
G2F820,2000-09-24,31.8,23.3,87,0.4,0.0,14.47
G2F820,2000-09-25,32.2,23.4,85,0.4,0.0,13.94
G2F820,2000-09-26,31.2,24.1,88,0.4,4.0,12.97
G2F820,2000-09-27,31.4,24.3,84,0.5,0.0,13.75
G2F820,2000-09-28,31.5,21.6,84,0.6,0.0,14.14
G2F820,2000-09-29,31.0,22.1,87,0.5,0.0,13.62
G2F820,2000-09-30,31.2,22.7,89,0.7,0.0,12.93
G2F820,2000-10-01,32.3,22.4,88,0.8,0.0,13.62
G2F820,2000-10-02,31.7,23.6,87,0.5,0.0,11.09
G2F820,2000-10-03,31.5,23.0,87,0.5,0.0,12.43
G2F820,2000-10-04,32.9,23.0,86,0.4,0.0,13.71
G2F820,2000-10-05,33.5,22.2,84,0.9,0.0,14.18
G2F820,2000-10-06,32.6,22.8,88,0.8,0.0,14.44
G2F820,2000-10-07,32.4,22.3,88,1.1,0.0,14.90
G2F820,2000-10-08,33.0,22.1,88,1.0,0.0,15.07
G2F820,2000-10-09,32.3,23.1,89,1.0,0.0,14.19
G2F820,2000-10-10,33.9,23.9,87,0.6,0.0,14.03
G2F820,2000-10-11,33.0,22.8,87,0.5,0.0,13.96
G2F820,2000-10-12,31.1,23.0,89,0.5,0.0,8.25
G2F820,2000-10-13,31.6,22.3,87,0.7,0.0,9.44
G2F820,2000-10-14,30.3,22.1,87,0.5,0.0,9.88
G2F820,2000-10-15,31.4,21.4,88,0.6,0.0,12.85
G2F820,2000-10-16,31.7,20.3,87,0.4,0.0,13.60
G2F820,2000-10-17,30.4,22.0,94,1.1,0.5,11.26
G2F820,2000-10-18,30.3,21.9,90,1.4,0.0,11.07
G2F820,2000-10-19,32.0,21.8,91,0.5,0.0,11.76
G2F820,2000-10-20,32.1,22.9,93,0.8,0.0,12.90
G2F820,2000-10-21,32.6,23.3,92,0.8,0.0,12.44
G2F820,2000-10-22,32.4,22.4,90,1.2,0.0,13.83
G2F820,2000-10-23,31.3,22.4,92,1.6,0.0,12.73
G2F820,2000-10-24,30.8,23.6,95,1.7,0.0,7.12
G2F820,2000-10-25,31.3,23.2,91,1.7,0.0,8.06
G2F820,2000-10-26,30.6,20.8,86,2.6,0.0,12.49
G2F820,2000-10-27,29.3,20.3,83,2.4,0.0,9.73
G2F820,2000-10-28,30.6,20.3,91,1.7,0.0,10.45
G2F820,2000-10-29,28.7,19.6,89,2.6,0.0,14.00
G2F820,2000-10-30,24.6,19.5,92,0.6,1.5,5.07
G2F820,2000-10-31,23.5,20.5,100,2.6,45.5,1.20
G2F820,2000-11-01,21.8,17.3,94,10.3,15.5,6.12
G2F820,2000-11-02,25.9,17.2,89,2.2,0.0,9.61
G2F820,2000-11-03,23.9,17.2,94,1.5,0.0,6.73
G2F820,2000-11-04,25.4,18.8,99,0.7,0.5,5.11
G2F820,2000-11-05,31.9,22.3,93,0.7,0.0,6.85
G2F820,2000-11-06,31.9,22.4,95,0.8,0.5,5.21
G2F820,2000-11-07,30.9,22.6,92,1.3,0.0,8.66
G2F820,2000-11-08,30.4,21.7,94,1.8,0.0,10.09
G2F820,2000-11-09,30.3,21.8,92,2.2,0.0,7.62
G2F820,2000-11-10,31.4,21.9,89,1.8,0.0,11.94
G2F820,2000-11-11,30.6,21.4,91,1.1,0.0,4.80
G2F820,2000-11-12,29.7,21.0,87,2.3,0.0,7.74
G2F820,2000-11-13,31.2,20.3,91,0.1,0.0,6.81
G2F820,2000-11-14,29.8,19.1,92,0.5,0.0,11.35
G2F820,2000-11-15,29.3,21.0,96,1.0,0.0,8.23
G2F820,2000-11-16,29.4,21.2,96,1.3,0.0,8.68
G2F820,2000-11-17,27.4,19.5,88,3.1,0.0,10.10
G2F820,2000-11-18,27.8,18.3,90,1.5,0.0,10.01
G2F820,2000-11-19,28.3,18.7,94,1.0,0.0,7.95
G2F820,2000-11-20,25.3,17.0,92,4.2,0.0,4.90
G2F820,2000-11-21,18.2,16.1,92,1.8,0.0,1.48
G2F820,2000-11-22,25.6,15.3,93,1.3,0.0,8.59
G2F820,2000-11-23,27.5,16.6,91,1.5,0.0,8.79
G2F820,2000-11-24,28.5,15.9,92,1.3,0.0,9.25
G2F820,2000-11-25,27.4,17.4,93,1.2,0.0,8.34
G2F820,2000-11-26,28.6,17.5,93,1.2,0.0,9.10
G2F820,2000-11-27,29.5,18.8,91,1.3,0.0,9.56
G2F820,2000-11-28,27.0,17.0,88,1.7,0.0,10.73
G2F820,2000-11-29,28.1,15.5,90,1.4,0.0,9.69
G2F820,2000-11-30,27.3,17.6,91,2.3,0.0,9.39
G2F820,2000-12-01,27.3,15.2,90,1.5,0.0,9.63
G2F820,2000-12-02,28.8,15.8,89,1.2,0.0,9.88
G2F820,2000-12-03,25.7,16.3,89,2.0,0.0,6.45
G2F820,2000-12-04,24.3,14.5,87,1.8,0.0,8.50
G2F820,2000-12-05,28.0,13.9,87,1.9,0.0,10.69
G2F820,2000-12-06,28.6,14.6,90,1.5,0.0,7.83
G2F820,2000-12-07,28.9,15.5,82,2.0,0.0,9.47
G2F820,2000-12-08,27.9,16.2,82,1.5,0.0,10.40
G2F820,2000-12-09,27.7,14.1,85,1.1,0.0,10.90
G2F820,2000-12-10,28.4,16.2,83,1.5,0.0,9.33
G2F820,2000-12-11,25.6,18.0,78,2.0,0.0,5.89
G2F820,2000-12-12,18.3,16.4,97,1.1,22.5,1.37
G2F820,2000-12-13,20.3,16.8,97,2.0,10.0,2.66
G2F820,2000-12-14,22.2,15.3,91,2.9,28.5,8.17
G2F820,2000-12-15,24.8,14.9,90,1.5,0.0,9.19
G2F820,2000-12-16,25.7,18.4,91,1.5,0.0,10.44
G2F820,2000-12-17,25.5,19.6,92,2.2,0.0,9.66
G2F820,2000-12-18,28.1,19.3,92,1.2,0.0,9.93
G2F820,2000-12-19,29.0,19.0,91,1.2,0.0,9.02
G2F820,2000-12-20,23.0,18.2,97,1.7,2.5,2.43
G2F820,2000-12-21,19.3,15.9,88,2.8,0.0,3.56
G2F820,2000-12-22,22.3,15.4,88,0.6,0.0,6.16
G2F820,2000-12-23,25.0,13.8,84,1.6,0.0,11.08
G2F820,2000-12-24,26.7,13.1,82,0.8,0.0,10.70
G2F820,2000-12-25,25.0,12.2,85,0.6,0.0,9.70
G2F820,2000-12-26,25.8,12.8,81,0.8,0.0,10.24
G2F820,2000-12-27,25.9,13.5,80,0.8,0.0,10.00
G2F820,2000-12-28,25.7,15.5,84,1.2,0.0,7.43
G2F820,2000-12-29,25.4,16.4,84,0.5,0.0,7.79
G2F820,2000-12-30,24.2,17.4,85,3.9,0.0,8.47
G2F820,2000-12-31,21.5,11.2,75,4.9,0.0,8.89
