測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2020-04-13,23.2,8.8,58,3.0,0.0,30.37
G2F820,2020-04-14,21.5,18.5,74,1.1,0.0,0.02
G2F820,2020-04-15,27.0,17.1,68,0.0,0.0,0.00
G2F820,2020-04-16,28.3,14.1,68,1.5,0.0,28.27
G2F820,2020-04-17,28.6,16.0,75,1.7,0.0,28.09
G2F820,2020-04-18,30.8,19.9,72,0.0,0.0,0.00
G2F820,2020-04-19,32.4,22.3,77,2.2,0.0,15.86
G2F820,2020-04-20,30.8,23.3,78,0.0,0.0,0.00
G2F820,2020-04-21,29.2,21.7,81,0.0,0.0,0.00
G2F820,2020-04-22,27.9,20.0,77,2.9,0.0,15.59
G2F820,2020-04-23,24.1,17.2,88,0.0,7.5,0.00
G2F820,2020-04-24,20.0,16.8,93,0.0,7.0,0.00
G2F820,2020-04-25,25.9,17.7,85,0.0,0.0,0.00
G2F820,2020-04-26,26.8,19.9,79,0.0,0.5,0.00
G2F820,2020-04-27,27.3,19.8,81,0.8,0.0,9.63
G2F820,2020-04-28,30.1,19.7,76,1.8,0.0,24.74
G2F820,2020-04-29,29.6,19.9,74,2.4,0.0,28.96
G2F820,2020-04-30,30.9,19.2,71,1.9,0.0,28.32
G2F820,2020-05-01,31.4,20.7,62,0.0,0.0,0.00
G2F820,2020-05-02,31.6,22.8,68,0.0,0.0,0.00
G2F820,2020-05-03,32.0,23.3,75,2.8,0.0,27.10
G2F820,2020-05-04,33.6,24.3,75,2.5,0.0,28.34
G2F820,2020-05-05,34.2,24.6,72,2.8,0.0,24.58
G2F820,2020-05-06,33.5,25.4,71,0.0,0.0,0.00
G2F820,2020-05-07,33.1,25.4,73,0.0,0.0,0.00
G2F820,2020-05-08,34.2,23.9,73,0.0,0.0,0.00
G2F820,2020-05-09,33.9,25.6,71,0.0,0.0,0.00
G2F820,2020-05-10,35.1,25.9,73,3.2,1.5,27.39
G2F820,2020-05-11,32.8,24.9,76,0.0,0.0,0.00
G2F820,2020-05-12,29.5,23.6,82,2.1,0.0,12.61
G2F820,2020-05-13,32.9,22.7,74,1.9,0.0,26.12
G2F820,2020-05-14,32.7,24.2,72,2.2,0.0,23.73
G2F820,2020-05-15,33.0,23.2,75,2.1,0.0,28.34
G2F820,2020-05-16,33.2,23.0,85,0.0,11.5,0.00
G2F820,2020-05-17,32.9,22.1,78,0.0,0.0,0.00
G2F820,2020-05-18,28.7,22.8,86,2.9,10.0,8.89
G2F820,2020-05-19,27.7,21.9,93,0.0,38.0,0.00
G2F820,2020-05-20,31.0,21.9,85,1.7,0.5,18.78
G2F820,2020-05-21,29.3,22.9,90,0.0,33.5,0.00
G2F820,2020-05-22,26.3,23.0,98,0.0,48.5,0.00
G2F820,2020-05-23,27.0,23.5,95,1.0,8.5,7.05
G2F820,2020-05-24,32.6,24.1,84,1.6,0.0,23.64
G2F820,2020-05-25,32.0,24.7,80,1.6,0.0,22.94
G2F820,2020-05-26,29.4,24.5,89,2.7,64.5,9.16
G2F820,2020-05-27,27.9,23.8,94,1.5,47.5,6.84
G2F820,2020-05-28,29.3,24.2,94,2.0,47.0,9.28
G2F820,2020-05-29,31.4,24.1,89,1.8,4.5,18.15
G2F820,2020-05-30,32.5,23.4,81,3.0,0.0,22.16
G2F820,2020-05-31,32.9,25.8,77,2.4,0.0,20.11
G2F820,2020-06-01,33.1,25.0,77,2.4,0.0,28.33
G2F820,2020-06-02,33.1,25.3,78,2.7,0.0,27.15
G2F820,2020-06-03,33.4,24.9,74,0.0,0.0,0.00
G2F820,2020-06-04,34.2,24.8,72,0.0,0.0,0.00
G2F820,2020-06-05,34.4,25.5,72,0.0,0.0,0.00
G2F820,2020-06-06,34.4,25.8,78,3.2,0.0,19.31
G2F820,2020-06-07,32.8,24.0,81,2.4,6.5,10.97
G2F820,2020-06-08,29.3,22.6,86,2.0,18.0,4.80
G2F820,2020-06-09,25.2,23.0,94,2.6,21.5,0.10
G2F820,2020-06-10,32.9,23.3,75,2.3,0.0,21.02
G2F820,2020-06-11,,,,,,,
G2F820,2020-06-12,32.5,25.7,83,3.4,0.0,15.88
G2F820,2020-06-13,33.9,25.6,82,2.3,0.5,23.99
G2F820,2020-06-14,34.2,24.4,87,1.9,68.0,18.85
G2F820,2020-06-15,33.9,24.0,81,2.5,0.5,26.61
G2F820,2020-06-16,33.6,24.7,74,3.2,0.5,28.37
G2F820,2020-06-17,33.8,24.9,73,2.9,0.0,27.52
G2F820,2020-06-18,34.8,25.4,71,3.1,0.0,3.50
G2F820,2020-06-19,33.7,25.4,73,2.9,0.0,28.32
G2F820,2020-06-20,33.7,25.9,72,3.1,0.0,25.29
G2F820,2020-06-21,34.1,25.6,73,3.4,0.0,19.54
G2F820,2020-06-22,34.5,25.5,70,3.4,0.0,25.52
G2F820,2020-06-23,34.8,25.9,70,3.5,0.0,26.20
G2F820,2020-06-24,34.6,26.0,73,3.6,0.0,24.79
G2F820,2020-06-25,34.9,26.4,70,3.3,0.0,24.82
G2F820,2020-06-26,35.6,23.8,83,2.9,22.5,17.23
G2F820,2020-06-27,34.3,23.5,74,2.6,0.0,25.38
G2F820,2020-06-28,34.9,25.7,72,2.9,0.0,28.11
G2F820,2020-06-29,35.4,26.3,70,3.1,0.0,25.44
G2F820,2020-06-30,34.6,27.2,74,3.5,0.0,21.18
G2F820,2020-07-01,34.9,25.3,81,2.4,11.0,17.61
G2F820,2020-07-02,34.8,25.0,82,2.4,3.0,18.87
G2F820,2020-07-03,34.5,25.1,80,3.1,2.0,20.49
G2F820,2020-07-04,34.1,24.9,78,2.7,0.0,26.03
G2F820,2020-07-05,34.6,26.3,73,3.0,0.0,26.28
G2F820,2020-07-06,33.1,25.2,74,3.1,4.0,18.79
G2F820,2020-07-07,35.0,26.2,72,3.0,0.0,24.53
G2F820,2020-07-08,35.3,26.5,71,3.9,0.0,24.24
G2F820,2020-07-09,35.2,26.3,70,3.8,0.0,19.39
G2F820,2020-07-10,36.4,25.9,66,3.4,0.0,23.43
G2F820,2020-07-11,35.2,25.7,67,3.1,0.0,28.49
G2F820,2020-07-12,36.0,25.1,68,0.0,0.0,0.00
G2F820,2020-07-13,36.1,26.9,69,2.1,0.0,28.66
G2F820,2020-07-14,35.5,27.0,70,2.1,0.0,25.55
G2F820,2020-07-15,33.9,27.3,75,2.9,0.0,12.72
G2F820,2020-07-16,31.5,26.1,76,2.9,1.5,10.16
G2F820,2020-07-17,35.0,25.5,70,3.1,1.5,26.43
G2F820,2020-07-18,35.7,26.5,69,3.1,0.0,29.60
G2F820,2020-07-19,35.9,26.5,70,3.3,0.5,25.38
G2F820,2020-07-20,36.3,24.3,71,2.9,3.0,27.21
G2F820,2020-07-21,34.8,23.8,73,2.3,0.0,28.20
G2F820,2020-07-22,34.2,25.6,75,2.3,0.0,25.07
G2F820,2020-07-23,35.1,26.7,74,2.8,0.0,25.90
G2F820,2020-07-24,35.2,25.8,72,2.6,0.0,24.99
G2F820,2020-07-25,34.0,26.6,74,2.6,0.0,14.71
G2F820,2020-07-26,34.9,22.5,76,2.7,17.5,18.09
G2F820,2020-07-27,34.4,24.2,81,2.2,4.0,20.33
G2F820,2020-07-28,34.4,24.4,87,0.0,17.5,0.00
G2F820,2020-07-29,32.7,23.9,83,2.0,0.0,19.23
G2F820,2020-07-30,32.8,25.9,83,1.5,0.0,12.01
G2F820,2020-07-31,34.5,26.2,75,2.4,0.0,24.87
G2F820,2020-08-01,35.5,25.5,82,2.0,4.0,20.88
G2F820,2020-08-02,33.4,24.4,88,2.1,40.0,16.59
G2F820,2020-08-03,28.0,24.3,97,2.4,50.5,6.04
G2F820,2020-08-04,30.5,24.4,85,2.2,1.0,12.63
G2F820,2020-08-05,33.6,24.3,80,1.7,0.0,23.70
G2F820,2020-08-06,35.1,25.1,73,2.4,0.0,28.17
G2F820,2020-08-07,34.1,25.8,77,2.3,0.0,25.22
G2F820,2020-08-08,33.4,26.1,80,2.4,0.0,23.75
G2F820,2020-08-09,33.6,26.9,77,2.1,0.0,24.61
G2F820,2020-08-10,34.1,25.6,87,1.9,18.0,17.79
G2F820,2020-08-11,30.5,25.2,91,1.5,4.0,10.03
G2F820,2020-08-12,33.8,23.9,86,1.9,15.5,21.07
G2F820,2020-08-13,33.3,23.8,79,2.2,0.5,23.73
G2F820,2020-08-14,32.9,23.8,77,2.1,0.5,23.33
G2F820,2020-08-15,31.9,24.6,86,1.7,1.5,15.17
G2F820,2020-08-16,31.7,23.5,87,2.1,0.0,25.99
G2F820,2020-08-17,33.8,24.5,78,1.6,0.0,22.72
G2F820,2020-08-18,34.5,24.0,85,2.3,26.0,22.99
G2F820,2020-08-19,34.1,24.4,80,1.9,0.0,27.53
G2F820,2020-08-20,34.2,25.7,82,1.9,3.5,24.36
G2F820,2020-08-21,33.7,24.8,80,2.1,0.0,24.32
G2F820,2020-08-22,31.7,25.5,85,1.7,5.5,14.12
G2F820,2020-08-23,26.4,25.4,96,1.7,2.0,21.29
G2F820,2020-08-24,32.5,27.0,80,2.4,0.0,26.75
G2F820,2020-08-25,34.2,26.0,76,3.2,0.0,24.84
G2F820,2020-08-26,29.4,25.7,83,2.8,6.5,9.47
G2F820,2020-08-27,31.0,24.6,85,3.0,8.0,12.59
G2F820,2020-08-28,32.8,24.6,83,2.3,0.5,19.42
G2F820,2020-08-29,34.2,24.7,82,1.5,0.0,26.06
G2F820,2020-08-30,34.2,25.6,86,1.5,9.0,17.76
G2F820,2020-08-31,32.4,25.9,85,1.7,0.5,18.73
G2F820,2020-09-01,32.9,24.5,80,2.1,0.0,23.02
G2F820,2020-09-02,34.1,26.2,76,2.9,0.0,23.15
G2F820,2020-09-03,33.8,24.2,84,2.7,23.0,19.49
G2F820,2020-09-04,34.2,23.8,80,1.6,0.0,24.93
G2F820,2020-09-05,32.8,24.0,77,2.3,0.0,14.34
G2F820,2020-09-06,32.5,22.0,67,2.2,0.0,27.97
G2F820,2020-09-07,34.7,20.6,68,1.9,0.0,26.27
G2F820,2020-09-08,33.7,24.1,73,1.7,0.0,23.57
G2F820,2020-09-09,34.1,24.8,75,1.6,0.0,20.71
G2F820,2020-09-10,32.7,25.9,78,2.0,0.0,19.32
G2F820,2020-09-11,33.6,24.8,77,2.3,0.0,18.76
G2F820,2020-09-12,33.3,24.8,83,2.0,0.5,18.70
G2F820,2020-09-13,33.9,23.9,83,1.3,0.0,17.36
G2F820,2020-09-14,34.0,25.0,80,1.9,0.0,25.83
G2F820,2020-09-15,34.1,25.0,79,1.9,0.0,22.57
G2F820,2020-09-16,34.6,24.8,74,1.8,0.0,24.72
G2F820,2020-09-17,34.4,25.4,77,1.6,0.0,21.48
G2F820,2020-09-18,34.5,25.5,74,2.3,0.0,23.40
G2F820,2020-09-19,34.0,24.7,79,2.0,0.0,24.29
G2F820,2020-09-20,33.6,25.3,78,2.5,0.0,24.66
G2F820,2020-09-21,34.0,24.9,73,2.4,0.0,25.04
G2F820,2020-09-22,34.0,23.6,74,1.7,0.0,24.17
G2F820,2020-09-23,33.1,23.8,76,1.9,0.0,22.00
G2F820,2020-09-24,32.7,24.2,77,2.4,0.0,20.09
G2F820,2020-09-25,31.1,24.3,70,2.2,0.0,15.29
G2F820,2020-09-26,31.5,23.1,74,1.6,0.0,15.80
G2F820,2020-09-27,29.5,23.4,79,1.2,0.0,9.43
G2F820,2020-09-28,28.1,23.5,87,1.2,0.5,7.58
G2F820,2020-09-29,32.8,23.7,76,1.6,0.0,21.77
G2F820,2020-09-30,30.3,23.1,77,1.9,0.0,15.58
G2F820,2020-10-01,32.4,22.6,70,1.5,0.0,22.41
G2F820,2020-10-02,32.8,23.3,75,2.0,0.0,24.15
G2F820,2020-10-03,32.5,23.2,74,1.8,0.0,24.29
G2F820,2020-10-04,34.2,22.5,70,1.6,0.0,23.80
G2F820,2020-10-05,32.4,23.0,73,2.4,0.0,22.20
G2F820,2020-10-06,31.3,22.5,69,2.9,0.0,23.90
G2F820,2020-10-07,30.7,21.5,68,2.5,0.0,19.50
G2F820,2020-10-08,30.9,21.6,64,2.1,0.0,17.39
G2F820,2020-10-09,31.0,22.1,67,2.7,0.0,20.02
G2F820,2020-10-10,31.6,20.8,73,2.2,0.0,23.54
G2F820,2020-10-11,32.4,21.0,79,1.5,0.0,21.85
G2F820,2020-10-12,33.2,23.9,81,1.5,0.0,19.74
G2F820,2020-10-13,32.6,24.0,81,1.4,0.0,19.68
G2F820,2020-10-14,32.9,23.9,80,1.3,0.0,19.79
G2F820,2020-10-15,32.0,23.6,78,1.3,0.0,16.37
G2F820,2020-10-16,32.0,23.9,77,1.5,0.0,17.76
G2F820,2020-10-17,31.1,23.1,75,2.2,0.0,13.05
G2F820,2020-10-18,30.4,21.1,76,2.0,0.0,19.61
G2F820,2020-10-19,31.4,21.0,74,2.2,0.0,21.49
G2F820,2020-10-20,31.9,21.1,76,0.0,0.0,0.00
G2F820,2020-10-21,29.8,21.8,82,1.0,0.0,11.75
G2F820,2020-10-22,29.5,21.4,78,4.2,0.0,15.48
G2F820,2020-10-23,24.5,20.1,78,2.8,0.0,10.56
G2F820,2020-10-24,28.8,20.3,70,1.3,0.0,12.82
G2F820,2020-10-25,29.4,22.1,72,1.3,0.0,12.82
G2F820,2020-10-26,31.8,20.9,76,1.4,0.0,20.39
G2F820,2020-10-27,32.0,21.3,76,1.3,0.0,19.06
G2F820,2020-10-28,33.1,21.1,77,1.5,0.0,20.20
G2F820,2020-10-29,31.4,22.2,76,2.4,0.0,17.11
G2F820,2020-10-30,29.4,20.8,66,2.8,0.0,18.81
G2F820,2020-10-31,29.1,18.7,64,1.2,0.0,15.83
G2F820,2020-11-01,29.5,20.5,72,1.3,0.0,17.04
G2F820,2020-11-02,30.4,19.2,73,1.9,0.0,18.52
G2F820,2020-11-03,29.0,20.8,63,3.4,0.0,16.58
G2F820,2020-11-04,28.6,19.8,62,1.5,0.0,12.71
G2F820,2020-11-05,30.0,19.5,68,1.5,0.0,19.10
G2F820,2020-11-06,30.0,24.4,86,1.8,0.0,1.63
G2F820,2020-11-07,28.9,22.5,86,2.7,1.0,6.70
G2F820,2020-11-08,25.2,18.8,78,3.5,0.0,9.83
G2F820,2020-11-09,24.3,18.0,80,1.1,0.0,4.92
G2F820,2020-11-10,25.2,18.4,80,1.6,0.5,8.64
G2F820,2020-11-11,29.7,17.0,74,1.5,0.0,19.69
G2F820,2020-11-12,31.2,16.7,75,1.0,0.0,18.62
G2F820,2020-11-13,27.0,20.9,85,1.7,1.5,7.74
G2F820,2020-11-14,27.4,20.7,86,1.1,0.5,9.30
G2F820,2020-11-15,28.6,20.1,81,1.2,0.0,11.54
G2F820,2020-11-16,27.6,21.6,85,0.9,0.0,0.38
G2F820,2020-11-17,30.5,21.1,79,0.0,0.0,0.00
G2F820,2020-11-18,31.1,19.7,78,1.4,0.0,18.37
G2F820,2020-11-19,31.9,19.6,74,1.9,0.0,18.20
G2F820,2020-11-20,32.2,22.0,76,2.2,0.0,16.41
G2F820,2020-11-21,33.4,21.8,75,1.1,0.0,15.68
G2F820,2020-11-22,29.9,21.1,81,1.7,0.0,17.94
G2F820,2020-11-23,30.1,20.3,76,1.5,0.0,16.32
G2F820,2020-11-24,29.9,20.3,77,1.5,0.0,17.00
G2F820,2020-11-25,29.6,19.5,81,1.2,0.0,15.95
G2F820,2020-11-26,30.2,19.7,81,1.3,0.0,15.90
G2F820,2020-11-27,28.3,18.2,79,1.9,0.0,16.37
G2F820,2020-11-28,27.6,18.2,73,2.3,0.0,16.96
G2F820,2020-11-29,27.4,17.5,72,2.0,0.0,17.26
G2F820,2020-11-30,26.1,18.0,73,1.1,0.0,7.98
G2F820,2020-12-01,29.2,15.8,75,1.5,0.0,17.10
G2F820,2020-12-02,27.9,15.8,71,2.4,0.0,17.56
G2F820,2020-12-03,23.0,17.0,65,4.2,0.0,8.70
G2F820,2020-12-04,22.5,16.1,71,2.3,0.0,7.19
G2F820,2020-12-05,25.9,16.5,71,2.0,0.0,12.38
G2F820,2020-12-06,29.3,15.0,77,1.4,0.0,14.26
G2F820,2020-12-07,27.0,18.0,80,2.1,0.0,16.53
G2F820,2020-12-08,23.4,17.8,84,2.2,2.5,5.00
G2F820,2020-12-09,22.4,17.8,95,1.1,13.5,4.59
G2F820,2020-12-10,26.4,19.6,86,2.2,0.0,13.85
G2F820,2020-12-11,25.9,19.8,86,1.4,0.0,8.22
G2F820,2020-12-12,27.4,18.6,77,1.9,0.0,13.26
G2F820,2020-12-13,28.0,17.0,81,1.7,0.0,15.04
G2F820,2020-12-14,24.8,16.3,79,0.0,0.0,0.00
G2F820,2020-12-15,23.8,15.0,74,2.7,0.0,14.73
G2F820,2020-12-16,23.1,16.9,73,2.7,0.0,13.31
G2F820,2020-12-17,25.5,15.4,73,2.0,0.0,16.29
G2F820,2020-12-18,25.9,14.0,83,2.2,0.0,16.28
G2F820,2020-12-19,22.8,14.2,76,3.9,0.0,14.99
G2F820,2020-12-20,23.1,14.0,70,2.7,0.0,15.18
G2F820,2020-12-21,18.6,16.0,89,1.1,2.0,2.86
G2F820,2020-12-22,26.1,15.2,83,1.4,0.0,15.26
G2F820,2020-12-23,21.2,17.7,95,2.1,5.5,4.94
G2F820,2020-12-24,23.4,17.4,87,2.7,7.5,10.38
G2F820,2020-12-25,24.5,15.5,75,1.6,0.0,12.99
G2F820,2020-12-26,25.6,15.0,74,1.4,0.0,17.27
G2F820,2020-12-27,24.3,15.4,83,1.6,1.0,6.72
G2F820,2020-12-28,29.3,17.2,79,1.5,0.0,16.95
G2F820,2020-12-29,27.4,18.4,83,1.1,0.0,11.72
G2F820,2020-12-30,19.5,11.6,66,5.0,0.0,13.35
G2F820,2020-12-31,11.8,9.4,61,3.4,0.0,3.32
