測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2005-05-31,32.0,24.7,83,2.3,0.5,11.06
G2F820,2005-06-01,32.4,24.3,80,3.2,0.0,11.86
G2F820,2005-06-02,31.1,25.5,85,3.0,4.5,5.35
G2F820,2005-06-03,27.2,23.9,91,3.0,36.0,2.47
G2F820,2005-06-04,30.9,23.9,86,1.9,0.0,10.31
G2F820,2005-06-05,32.5,25.4,81,2.3,0.0,14.59
G2F820,2005-06-06,32.2,23.7,78,2.0,0.0,16.14
G2F820,2005-06-07,31.4,23.2,78,2.0,0.0,12.74
G2F820,2005-06-08,31.9,23.5,75,2.0,0.0,14.59
G2F820,2005-06-09,33.3,23.1,71,2.0,0.0,16.40
G2F820,2005-06-10,32.6,25.5,83,2.4,3.0,10.37
G2F820,2005-06-11,32.3,26.1,80,2.6,0.0,11.14
G2F820,2005-06-12,29.9,25.2,92,2.7,11.0,6.43
G2F820,2005-06-13,30.1,25.1,86,3.2,0.0,7.49
G2F820,2005-06-14,26.2,24.1,96,2.6,100.0,2.23
G2F820,2005-06-15,26.4,23.6,97,2.9,167.5,2.64
G2F820,2005-06-16,26.6,23.8,95,3.4,65.0,2.79
G2F820,2005-06-17,30.6,23.6,86,2.9,5.5,7.45
G2F820,2005-06-18,31.9,25.1,79,3.7,0.0,11.41
G2F820,2005-06-19,31.4,25.2,77,4.3,0.0,8.51
G2F820,2005-06-20,32.0,24.8,77,4.2,0.0,12.15
G2F820,2005-06-21,33.3,25.6,75,4.3,1.0,13.66
G2F820,2005-06-22,32.6,24.9,74,4.4,0.0,11.60
G2F820,2005-06-23,33.4,24.9,77,4.3,32.0,9.41
G2F820,2005-06-24,29.6,24.3,88,2.6,12.0,4.44
G2F820,2005-06-25,31.5,24.0,81,2.7,2.0,10.61
G2F820,2005-06-26,33.5,24.2,77,3.2,0.0,16.61
G2F820,2005-06-27,32.9,24.4,85,2.1,25.0,12.97
G2F820,2005-06-28,26.6,24.1,93,2.0,8.5,3.28
G2F820,2005-06-29,32.1,23.7,85,1.7,2.0,11.19
G2F820,2005-06-30,33.4,24.3,79,2.3,0.0,16.46
G2F820,2005-07-01,34.3,23.5,77,2.4,0.0,16.91
G2F820,2005-07-02,34.3,24.0,76,2.4,0.0,17.37
G2F820,2005-07-03,33.9,25.2,77,2.7,0.0,15.23
G2F820,2005-07-04,34.1,26.2,74,3.2,0.0,15.37
G2F820,2005-07-05,33.8,26.0,76,3.0,0.0,15.92
G2F820,2005-07-06,34.1,25.1,77,3.1,0.0,15.32
G2F820,2005-07-07,34.3,25.7,73,2.7,0.0,13.01
G2F820,2005-07-08,35.7,24.9,69,3.8,0.0,17.55
G2F820,2005-07-09,35.9,24.8,66,3.6,0.0,17.37
G2F820,2005-07-10,34.6,25.4,71,3.0,0.0,16.04
G2F820,2005-07-11,35.1,25.7,78,3.0,0.0,13.80
G2F820,2005-07-12,35.5,26.0,74,3.3,0.0,14.86
G2F820,2005-07-13,35.2,27.0,73,2.4,0.0,15.12
G2F820,2005-07-14,34.5,25.6,73,2.8,0.0,13.89
G2F820,2005-07-15,34.0,24.9,77,2.5,0.0,10.49
G2F820,2005-07-16,34.2,25.9,76,2.4,0.0,12.17
G2F820,2005-07-17,32.6,24.8,86,2.3,12.0,5.51
G2F820,2005-07-18,28.3,25.9,90,8.7,8.0,3.02
G2F820,2005-07-19,26.5,23.4,93,8.5,208.0,0.67
G2F820,2005-07-20,28.3,23.8,88,4.3,37.5,4.38
G2F820,2005-07-21,31.2,22.8,83,3.7,12.5,10.37
G2F820,2005-07-22,33.7,23.1,86,1.7,55.5,12.79
G2F820,2005-07-23,31.9,22.3,83,2.1,0.0,13.42
G2F820,2005-07-24,32.5,24.7,80,2.3,0.0,15.15
G2F820,2005-07-25,34.0,25.0,76,2.4,0.0,17.34
G2F820,2005-07-26,32.5,24.4,80,2.0,0.0,14.76
G2F820,2005-07-27,33.4,25.7,76,1.9,0.0,14.53
G2F820,2005-07-28,33.7,25.6,75,3.0,0.0,17.19
G2F820,2005-07-29,33.4,25.7,81,2.3,0.0,12.30
G2F820,2005-07-30,34.1,25.5,78,2.6,0.0,14.35
G2F820,2005-07-31,34.0,25.5,82,2.9,0.0,16.11
G2F820,2005-08-01,34.0,25.0,78,2.3,0.0,14.03
G2F820,2005-08-02,34.0,25.1,77,2.1,0.0,14.12
G2F820,2005-08-03,32.9,25.3,79,2.2,0.0,9.30
G2F820,2005-08-04,28.2,24.0,94,3.4,90.5,1.47
G2F820,2005-08-05,28.8,25.1,93,5.8,30.5,3.20
G2F820,2005-08-06,32.1,25.8,85,6.4,1.0,8.78
G2F820,2005-08-07,33.9,24.1,82,3.9,18.5,17.24
G2F820,2005-08-08,33.3,25.2,90,1.7,27.0,11.22
G2F820,2005-08-09,33.3,24.9,85,1.8,0.0,16.06
G2F820,2005-08-10,32.9,25.9,83,2.3,0.0,13.34
G2F820,2005-08-11,34.0,25.1,84,2.4,0.0,15.89
G2F820,2005-08-12,33.8,25.4,87,2.3,11.5,8.55
G2F820,2005-08-13,29.6,24.6,90,2.0,7.0,5.78
G2F820,2005-08-14,29.7,25.3,88,1.8,0.0,4.88
G2F820,2005-08-15,32.4,23.6,88,2.4,70.5,10.11
G2F820,2005-08-16,33.2,22.7,83,2.4,0.0,16.51
G2F820,2005-08-17,32.1,22.8,83,2.8,30.0,15.34
G2F820,2005-08-18,30.9,23.3,83,2.9,2.0,10.59
G2F820,2005-08-19,32.3,23.7,86,2.8,4.5,9.24
G2F820,2005-08-20,31.0,23.9,86,3.0,28.0,7.81
G2F820,2005-08-21,30.0,23.9,87,2.9,2.5,6.17
G2F820,2005-08-22,30.8,25.2,82,3.0,0.0,7.75
G2F820,2005-08-23,30.9,25.5,89,2.9,4.5,9.32
G2F820,2005-08-24,32.6,25.0,86,3.1,7.5,12.50
G2F820,2005-08-25,32.3,24.0,92,2.3,51.5,10.28
G2F820,2005-08-26,33.1,22.6,85,2.2,1.0,17.08
G2F820,2005-08-27,32.4,23.3,87,2.1,0.0,13.51
G2F820,2005-08-28,32.4,26.3,87,2.4,0.0,12.75
G2F820,2005-08-29,32.4,25.1,84,2.7,0.0,13.52
G2F820,2005-08-30,32.5,24.6,84,2.5,0.0,14.74
G2F820,2005-08-31,30.3,24.7,91,7.8,17.5,4.51
G2F820,2005-09-01,26.6,23.4,94,8.3,72.0,1.53
G2F820,2005-09-02,33.5,22.4,86,2.7,1.0,15.99
G2F820,2005-09-03,32.5,24.3,86,2.7,0.0,17.87
G2F820,2005-09-04,33.1,25.5,85,2.5,0.0,14.89
G2F820,2005-09-05,32.9,24.1,81,2.6,0.0,15.04
G2F820,2005-09-06,33.2,23.7,78,2.3,0.0,14.83
G2F820,2005-09-07,33.0,22.9,74,2.4,0.0,15.82
G2F820,2005-09-08,32.1,22.9,78,2.1,0.0,14.51
G2F820,2005-09-09,31.7,24.6,79,2.1,0.0,9.09
G2F820,2005-09-10,31.7,23.8,84,3.1,1.0,12.07
G2F820,2005-09-11,32.1,24.3,83,2.7,2.0,13.95
G2F820,2005-09-12,33.3,24.6,80,2.9,0.0,15.21
G2F820,2005-09-13,33.2,24.9,80,2.5,0.0,8.59
G2F820,2005-09-14,34.3,25.9,74,2.7,0.0,15.67
G2F820,2005-09-15,34.2,25.7,75,2.8,0.0,15.82
G2F820,2005-09-16,34.1,25.5,75,2.3,0.0,16.21
G2F820,2005-09-17,34.2,24.7,78,2.2,0.0,15.15
G2F820,2005-09-18,33.7,25.3,76,2.4,0.0,15.60
G2F820,2005-09-19,33.2,24.5,79,2.0,0.0,14.33
G2F820,2005-09-20,32.9,25.0,75,2.6,0.0,13.06
G2F820,2005-09-21,32.9,25.9,71,2.8,0.0,11.34
G2F820,2005-09-22,30.9,25.4,88,1.9,6.5,5.82
G2F820,2005-09-23,32.8,25.0,82,2.3,0.5,10.69
G2F820,2005-09-24,33.2,24.2,80,1.9,0.0,10.90
G2F820,2005-09-25,32.7,22.4,83,2.5,7.0,11.30
G2F820,2005-09-26,33.2,22.0,79,2.4,0.5,15.86
G2F820,2005-09-27,32.4,23.3,78,2.2,0.0,14.90
G2F820,2005-09-28,32.1,24.1,80,1.8,0.0,12.75
G2F820,2005-09-29,32.6,24.9,79,2.1,0.0,12.56
G2F820,2005-09-30,31.4,23.6,81,1.7,0.0,10.09
G2F820,2005-10-01,32.1,24.1,79,2.0,0.0,10.06
G2F820,2005-10-02,28.5,24.0,84,6.4,15.0,5.30
G2F820,2005-10-03,32.6,21.8,87,1.9,7.0,10.87
G2F820,2005-10-04,32.7,23.2,83,2.2,0.0,15.14
G2F820,2005-10-05,32.6,23.4,82,2.1,0.0,14.84
G2F820,2005-10-06,33.5,25.6,77,2.5,0.0,13.69
G2F820,2005-10-07,31.8,24.7,83,1.7,2.0,9.24
G2F820,2005-10-08,31.3,24.4,83,2.7,0.0,10.21
G2F820,2005-10-09,29.2,22.2,81,2.3,1.0,7.24
G2F820,2005-10-10,32.2,21.4,80,1.6,0.0,14.37
G2F820,2005-10-11,32.3,23.2,76,2.1,0.0,11.08
G2F820,2005-10-12,31.8,21.6,77,2.0,0.0,13.75
G2F820,2005-10-13,32.7,23.9,81,2.3,0.0,13.25
G2F820,2005-10-14,31.5,22.1,73,3.0,0.0,13.33
G2F820,2005-10-15,30.8,21.2,75,2.8,0.0,13.07
G2F820,2005-10-16,30.5,20.6,71,2.2,0.0,12.92
G2F820,2005-10-17,30.8,19.6,71,2.1,0.0,11.18
G2F820,2005-10-18,30.4,19.2,71,2.4,0.0,12.36
G2F820,2005-10-19,31.5,21.0,69,1.9,0.0,12.80
G2F820,2005-10-20,31.5,20.5,72,1.7,0.0,12.09
G2F820,2005-10-21,,,,,,
G2F820,2005-10-22,,,,,,
G2F820,2005-10-23,27.6,18.7,69,2.9,0.0,7.59
G2F820,2005-10-24,,,,,,
G2F820,2005-10-25,30.5,22.1,71,2.3,0.0,2.00
G2F820,2005-10-26,30.1,20.6,80,2.3,0.0,12.17
G2F820,2005-10-27,32.2,19.5,81,1.7,0.0,12.68
G2F820,2005-10-28,32.0,22.7,83,2.0,0.0,10.86
G2F820,2005-10-29,28.8,20.4,82,3.4,3.0,11.03
G2F820,2005-10-30,25.9,19.2,80,3.1,0.5,6.46
G2F820,2005-10-31,28.6,18.6,74,1.7,0.0,9.69
G2F820,2005-11-01,31.4,18.9,75,2.1,0.0,12.72
G2F820,2005-11-02,30.9,20.5,78,2.0,0.0,11.58
G2F820,2005-11-03,30.9,20.5,79,1.7,0.0,10.71
G2F820,2005-11-04,31.0,20.9,81,1.9,0.0,10.00
G2F820,2005-11-05,31.3,20.8,78,1.6,0.0,11.76
G2F820,2005-11-06,31.7,22.6,77,1.9,0.0,10.73
G2F820,2005-11-07,31.2,23.5,78,2.0,0.0,10.94
G2F820,2005-11-08,31.3,21.7,82,1.6,0.0,10.73
G2F820,2005-11-09,31.0,22.4,81,2.0,0.0,9.07
G2F820,2005-11-10,31.1,21.2,82,1.8,0.0,9.53
G2F820,2005-11-11,31.3,19.9,81,1.7,0.0,11.31
G2F820,2005-11-12,31.5,20.8,82,1.6,0.0,8.44
G2F820,2005-11-13,30.7,23.5,84,1.8,0.0,6.99
G2F820,2005-11-14,31.5,22.1,79,2.4,0.0,9.16
G2F820,2005-11-15,28.3,20.8,74,3.5,0.0,10.39
G2F820,2005-11-16,26.1,19.0,69,2.8,0.0,7.41
G2F820,2005-11-17,27.2,17.1,72,2.2,0.0,8.19
G2F820,2005-11-18,27.1,16.1,75,1.7,0.0,8.49
G2F820,2005-11-19,26.0,14.9,75,2.0,0.0,7.94
G2F820,2005-11-20,26.5,13.9,72,3.2,0.0,8.26
G2F820,2005-11-21,22.8,16.6,79,1.9,2.0,5.32
G2F820,2005-11-22,23.4,16.8,88,2.1,1.5,4.18
G2F820,2005-11-23,28.6,17.8,85,2.5,0.0,10.75
G2F820,2005-11-24,27.9,15.4,79,2.1,0.0,11.51
G2F820,2005-11-25,27.5,16.0,81,1.9,0.0,10.50
G2F820,2005-11-26,28.2,15.2,80,2.1,0.0,11.08
G2F820,2005-11-27,29.5,14.1,77,1.4,0.0,11.41
G2F820,2005-11-28,30.3,15.8,64,2.3,0.0,11.22
G2F820,2005-11-29,27.3,13.6,72,2.3,0.0,10.16
G2F820,2005-11-30,25.9,13.7,79,1.6,0.0,9.10
G2F820,2005-12-01,28.2,15.7,78,1.9,0.0,10.15
G2F820,2005-12-02,28.5,13.7,79,2.3,0.0,10.13
G2F820,2005-12-03,28.6,15.6,80,1.9,0.0,8.85
G2F820,2005-12-04,23.0,15.2,67,4.9,0.0,9.75
G2F820,2005-12-05,17.8,12.0,61,3.7,0.0,4.03
G2F820,2005-12-06,14.9,12.0,68,2.4,0.0,1.49
G2F820,2005-12-07,21.7,13.3,79,2.0,0.0,6.95
G2F820,2005-12-08,22.4,12.2,83,2.1,0.0,8.04
G2F820,2005-12-09,26.5,13.4,83,2.2,0.0,9.16
G2F820,2005-12-10,27.0,14.8,81,2.0,0.0,7.75
G2F820,2005-12-11,23.9,17.1,78,3.7,0.0,6.18
G2F820,2005-12-12,18.6,14.4,70,4.5,0.0,4.05
G2F820,2005-12-13,16.8,13.8,70,2.8,0.0,2.35
G2F820,2005-12-14,17.2,12.0,76,3.9,0.0,3.80
G2F820,2005-12-15,19.6,8.2,66,3.7,0.0,8.79
G2F820,2005-12-16,21.8,7.2,72,1.8,0.0,10.11
G2F820,2005-12-17,20.7,7.7,70,3.0,0.0,10.08
G2F820,2005-12-18,20.4,6.1,69,2.2,0.0,10.00
G2F820,2005-12-19,22.6,8.6,73,1.7,0.0,8.93
G2F820,2005-12-20,23.8,12.7,78,2.5,0.0,9.46
G2F820,2005-12-21,18.8,11.6,55,5.5,0.0,7.67
G2F820,2005-12-22,16.1,5.7,53,4.2,0.0,10.20
G2F820,2005-12-23,20.5,4.7,70,1.5,0.0,9.75
G2F820,2005-12-24,22.2,7.5,69,1.7,0.0,9.53
G2F820,2005-12-25,23.4,13.2,72,2.0,0.0,5.94
G2F820,2005-12-26,24.8,12.0,77,1.8,0.0,9.34
G2F820,2005-12-27,24.6,12.3,76,2.1,0.0,7.56
G2F820,2005-12-28,21.4,14.7,88,1.8,9.0,3.01
G2F820,2005-12-29,20.9,17.0,89,2.4,2.0,3.46
G2F820,2005-12-30,22.7,18.1,90,2.0,0.0,3.72
G2F820,2005-12-31,24.4,16.0,85,2.9,0.5,9.74
