測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2004-05-02,31.8,23.4,85,2.5,0.0,15.14
G2F820,2004-05-03,32.4,23.4,86,2.1,0.0,15.15
G2F820,2004-05-04,31.3,21.9,85,3.0,0.0,12.89
G2F820,2004-05-05,28.0,21.3,83,2.2,0.0,9.00
G2F820,2004-05-06,28.7,20.3,81,1.9,0.0,10.31
G2F820,2004-05-07,30.3,21.0,86,2.4,0.0,10.96
G2F820,2004-05-08,34.0,21.9,81,3.7,0.0,15.48
G2F820,2004-05-09,31.6,23.3,84,3.1,0.5,11.81
G2F820,2004-05-10,32.6,19.9,64,2.6,0.0,19.30
G2F820,2004-05-11,33.1,19.6,74,2.1,0.0,17.12
G2F820,2004-05-12,33.0,23.5,78,3.0,0.0,15.35
G2F820,2004-05-13,33.4,23.9,77,2.8,0.0,14.40
G2F820,2004-05-14,33.4,23.6,81,2.1,0.0,16.53
G2F820,2004-05-15,32.1,24.5,84,2.5,0.0,16.78
G2F820,2004-05-16,33.5,24.3,83,2.3,0.0,16.51
G2F820,2004-05-17,33.3,24.0,81,2.9,2.0,17.29
G2F820,2004-05-18,32.4,23.3,84,3.0,0.0,18.13
G2F820,2004-05-19,32.5,24.2,86,2.3,0.0,15.67
G2F820,2004-05-20,25.9,22.5,96,2.4,28.0,1.96
G2F820,2004-05-21,27.9,20.0,96,2.3,32.0,5.60
G2F820,2004-05-22,27.0,20.3,96,1.5,2.5,6.91
G2F820,2004-05-23,31.6,23.4,86,1.8,0.0,12.95
G2F820,2004-05-24,31.1,23.4,90,1.9,1.0,10.16
G2F820,2004-05-25,32.0,22.9,84,2.4,0.0,18.36
G2F820,2004-05-26,32.0,23.3,88,2.4,0.0,13.69
G2F820,2004-05-27,30.9,25.5,89,1.5,1.0,8.68
G2F820,2004-05-28,32.4,25.0,84,2.1,0.0,16.39
G2F820,2004-05-29,32.9,23.8,89,2.8,35.5,14.51
G2F820,2004-05-30,31.9,23.3,91,2.8,0.5,12.70
G2F820,2004-05-31,33.0,24.0,88,2.6,0.5,17.05
G2F820,2004-06-01,33.2,23.7,89,2.6,0.0,17.54
G2F820,2004-06-02,32.7,25.2,90,2.0,0.0,11.23
G2F820,2004-06-03,31.5,23.5,85,3.0,0.0,14.30
G2F820,2004-06-04,32.6,23.2,80,2.3,0.0,17.80
G2F820,2004-06-05,31.3,22.9,79,2.4,0.0,16.08
G2F820,2004-06-06,31.9,23.3,78,2.0,0.0,16.52
G2F820,2004-06-07,31.7,23.6,85,2.4,0.0,12.51
G2F820,2004-06-08,30.3,24.3,89,1.7,0.5,7.85
G2F820,2004-06-09,31.0,22.5,82,2.1,0.0,10.42
G2F820,2004-06-10,32.1,23.3,78,2.3,0.0,13.31
G2F820,2004-06-11,33.3,23.2,78,2.2,0.0,14.07
G2F820,2004-06-12,34.0,23.3,73,2.8,0.0,17.57
G2F820,2004-06-13,33.1,23.3,73,2.8,0.0,16.31
G2F820,2004-06-14,31.9,23.8,74,2.4,0.0,14.14
G2F820,2004-06-15,31.9,23.3,75,2.2,0.0,14.07
G2F820,2004-06-16,32.8,22.5,75,2.1,0.0,16.19
G2F820,2004-06-17,32.1,24.0,78,2.4,0.0,10.11
G2F820,2004-06-18,32.9,24.1,84,2.4,0.0,10.04
G2F820,2004-06-19,33.6,24.6,78,3.7,0.0,13.32
G2F820,2004-06-20,31.7,26.4,84,4.1,4.5,6.49
G2F820,2004-06-21,30.8,24.9,91,3.7,25.5,6.08
G2F820,2004-06-22,33.1,24.9,84,3.5,1.0,11.21
G2F820,2004-06-23,34.3,24.7,79,3.5,0.0,14.43
G2F820,2004-06-24,34.4,24.9,77,3.2,0.0,14.35
G2F820,2004-06-25,35.1,24.6,83,2.4,0.5,13.00
G2F820,2004-06-26,33.9,24.6,83,2.6,0.0,12.50
G2F820,2004-06-27,32.7,26.2,82,2.6,0.0,10.55
G2F820,2004-06-28,34.6,26.0,83,2.4,0.0,13.18
G2F820,2004-06-29,35.5,26.3,82,1.8,0.0,12.96
G2F820,2004-06-30,35.9,25.6,82,2.2,0.0,12.48
G2F820,2004-07-01,33.7,26.2,71,3.7,0.0,14.36
G2F820,2004-07-02,27.1,24.2,97,7.8,198.5,0.93
G2F820,2004-07-03,27.8,24.0,95,8.6,279.0,0.74
G2F820,2004-07-04,27.9,24.6,98,5.2,66.5,0.91
G2F820,2004-07-05,30.3,24.2,96,4.0,77.0,3.75
G2F820,2004-07-06,33.1,24.3,86,4.4,3.0,16.19
G2F820,2004-07-07,33.6,26.7,84,3.9,0.0,15.08
G2F820,2004-07-08,32.8,22.5,88,2.8,9.0,10.55
G2F820,2004-07-09,32.0,24.2,85,2.7,0.0,9.53
G2F820,2004-07-10,33.5,25.2,80,3.3,0.0,17.77
G2F820,2004-07-11,34.0,24.1,76,3.1,0.0,16.99
G2F820,2004-07-12,33.9,25.4,78,2.9,0.0,18.80
G2F820,2004-07-13,33.5,25.0,81,2.4,0.0,17.02
G2F820,2004-07-14,33.6,25.2,82,2.6,0.0,15.73
G2F820,2004-07-15,32.9,23.7,90,3.1,21.0,9.70
G2F820,2004-07-16,33.3,23.5,92,2.1,42.5,14.16
G2F820,2004-07-17,32.6,23.0,90,2.4,6.0,11.66
G2F820,2004-07-18,31.1,23.5,97,2.1,85.5,6.16
G2F820,2004-07-19,33.2,22.9,90,2.2,45.5,16.64
G2F820,2004-07-20,33.2,23.3,83,2.9,0.0,18.06
G2F820,2004-07-21,33.3,24.5,88,2.1,0.0,16.09
G2F820,2004-07-22,33.7,25.2,85,2.7,3.5,15.78
G2F820,2004-07-23,33.1,24.0,86,2.7,7.0,17.28
G2F820,2004-07-24,32.8,25.4,86,2.4,0.5,16.85
G2F820,2004-07-25,33.3,24.8,83,2.8,0.0,17.28
G2F820,2004-07-26,33.6,25.0,83,2.5,0.0,13.65
G2F820,2004-07-27,33.1,24.7,91,2.4,48.0,9.12
G2F820,2004-07-28,31.4,23.5,95,2.3,44.0,9.48
G2F820,2004-07-29,33.5,23.1,87,2.4,0.0,17.60
G2F820,2004-07-30,33.4,24.3,80,2.8,0.0,19.59
G2F820,2004-07-31,33.1,24.1,81,1.9,0.0,18.32
G2F820,2004-08-01,33.6,25.4,82,2.5,0.0,16.37
G2F820,2004-08-02,32.4,25.7,89,2.6,0.0,15.37
G2F820,2004-08-03,31.9,23.8,88,2.4,0.0,14.91
G2F820,2004-08-04,33.3,23.4,84,2.3,0.0,18.28
G2F820,2004-08-05,33.2,25.3,89,2.6,1.0,13.02
G2F820,2004-08-06,32.7,24.8,87,2.0,0.0,12.06
G2F820,2004-08-07,33.0,25.6,88,2.2,0.0,11.82
G2F820,2004-08-08,33.2,26.6,83,2.8,0.0,12.99
G2F820,2004-08-09,33.5,26.1,85,2.6,0.0,12.90
G2F820,2004-08-10,32.9,26.2,84,3.1,0.0,11.29
G2F820,2004-08-11,32.9,24.0,92,3.0,9.5,10.14
G2F820,2004-08-12,31.7,24.0,88,3.6,28.5,10.24
G2F820,2004-08-13,32.3,25.6,83,4.2,0.0,11.60
G2F820,2004-08-14,33.8,24.2,90,2.2,59.0,15.15
G2F820,2004-08-15,33.7,24.7,85,2.4,0.0,17.41
G2F820,2004-08-16,33.7,26.0,85,2.2,0.0,15.07
G2F820,2004-08-17,32.8,26.2,87,2.5,0.0,11.02
G2F820,2004-08-18,32.8,25.4,91,1.9,0.0,9.90
G2F820,2004-08-19,33.1,22.9,87,2.8,61.0,12.91
G2F820,2004-08-20,33.5,23.7,87,2.2,0.0,13.62
G2F820,2004-08-21,,,,,,
G2F820,2004-08-22,,,,,,
G2F820,2004-08-23,,,,,,
G2F820,2004-08-24,,,,,,
G2F820,2004-08-25,,,,,,
G2F820,2004-08-26,,,,,,
G2F820,2004-08-27,32.1,24.8,97,1.8,8.5,4.47
G2F820,2004-08-28,32.9,24.3,94,2.1,9.5,11.85
G2F820,2004-08-29,32.5,24.8,95,2.8,56.5,9.65
G2F820,2004-08-30,32.2,25.4,93,2.7,5.5,11.13
G2F820,2004-08-31,33.1,25.4,90,2.3,0.0,15.17
G2F820,2004-09-01,32.6,25.5,91,1.8,0.0,11.24
G2F820,2004-09-02,33.8,25.0,90,2.4,0.0,13.23
G2F820,2004-09-03,34.2,26.4,91,2.2,0.0,13.88
G2F820,2004-09-04,32.5,25.3,94,2.1,2.5,11.46
G2F820,2004-09-05,30.1,24.5,97,1.3,3.5,7.82
G2F820,2004-09-06,31.7,23.6,90,1.9,0.0,10.54
G2F820,2004-09-07,33.3,24.7,93,2.7,7.0,12.81
G2F820,2004-09-08,31.8,23.8,96,2.2,45.5,8.09
G2F820,2004-09-09,30.6,24.2,93,2.2,0.0,7.13
G2F820,2004-09-10,29.8,24.0,95,2.2,13.5,7.70
G2F820,2004-09-11,29.6,23.2,93,5.1,2.0,9.08
G2F820,2004-09-12,26.9,23.3,97,3.6,0.5,6.09
G2F820,2004-09-13,31.5,23.3,89,2.0,0.0,15.47
G2F820,2004-09-14,31.5,22.3,92,2.2,111.0,10.96
G2F820,2004-09-15,28.5,22.6,97,1.4,4.5,6.87
G2F820,2004-09-16,29.3,23.2,96,1.5,8.0,5.96
G2F820,2004-09-17,32.4,22.9,89,2.0,0.0,17.05
G2F820,2004-09-18,32.2,23.3,89,2.4,0.0,16.46
G2F820,2004-09-19,31.2,23.6,90,2.3,0.0,13.45
G2F820,2004-09-20,31.2,23.9,90,2.1,0.0,13.12
G2F820,2004-09-21,31.1,23.5,90,2.1,0.0,13.51
G2F820,2004-09-22,28.9,23.2,93,2.3,0.0,8.15
G2F820,2004-09-23,30.6,22.3,89,3.2,0.0,15.78
G2F820,2004-09-24,30.3,22.6,87,2.5,0.0,15.16
G2F820,2004-09-25,31.7,22.0,86,2.5,0.0,15.93
G2F820,2004-09-26,31.3,23.2,89,2.4,0.0,12.47
G2F820,2004-09-27,31.4,22.2,87,2.9,0.0,13.07
G2F820,2004-09-28,31.6,23.1,90,1.7,0.0,11.46
G2F820,2004-09-29,32.8,23.7,87,2.1,0.0,14.07
G2F820,2004-09-30,31.9,23.1,91,1.8,0.0,12.88
G2F820,2004-10-01,31.6,22.9,88,2.5,0.0,12.54
G2F820,2004-10-02,30.1,21.1,79,3.6,0.0,14.49
G2F820,2004-10-03,29.9,19.5,72,3.6,0.0,14.25
G2F820,2004-10-04,29.8,19.1,73,2.9,0.0,14.74
G2F820,2004-10-05,29.7,17.8,80,2.6,0.0,14.29
G2F820,2004-10-06,29.7,19.1,78,2.9,0.0,13.64
G2F820,2004-10-07,29.8,18.1,82,2.8,0.0,14.31
G2F820,2004-10-08,28.6,18.8,83,2.9,0.0,13.50
G2F820,2004-10-09,29.5,16.9,77,2.3,0.0,14.81
G2F820,2004-10-10,30.2,18.0,76,1.9,0.0,14.65
G2F820,2004-10-11,29.4,16.3,76,2.3,0.0,14.33
G2F820,2004-10-12,28.8,15.8,77,2.4,0.0,13.78
G2F820,2004-10-13,29.8,17.9,76,2.0,0.0,12.78
G2F820,2004-10-14,29.5,17.3,76,1.9,0.0,13.23
G2F820,2004-10-15,28.8,17.5,77,2.1,0.0,12.07
G2F820,2004-10-16,28.9,15.7,76,2.1,0.0,13.18
G2F820,2004-10-17,29.4,17.0,78,2.0,0.0,13.37
G2F820,2004-10-18,28.6,17.1,82,4.2,0.0,8.18
G2F820,2004-10-19,27.5,19.0,74,6.4,0.0,11.94
G2F820,2004-10-20,29.3,17.2,76,2.2,0.0,13.79
G2F820,2004-10-21,29.3,17.4,80,1.7,0.0,13.27
G2F820,2004-10-22,28.7,18.2,79,1.8,0.0,11.56
G2F820,2004-10-23,28.8,18.3,77,1.6,0.0,12.60
G2F820,2004-10-24,30.3,19.4,80,1.6,0.0,13.42
G2F820,2004-10-25,24.7,22.1,96,2.9,7.0,2.76
G2F820,2004-10-26,27.2,21.0,74,4.4,0.0,9.55
G2F820,2004-10-27,26.4,18.3,78,2.0,0.0,7.90
G2F820,2004-10-28,27.5,17.1,81,1.6,0.0,11.21
G2F820,2004-10-29,28.7,17.6,81,1.6,0.0,12.39
G2F820,2004-10-30,29.7,18.2,81,2.1,0.0,12.08
G2F820,2004-10-31,28.6,18.0,82,2.1,0.0,13.30
G2F820,2004-11-01,29.3,16.9,81,1.6,0.0,12.96
G2F820,2004-11-02,28.4,17.9,81,1.7,0.0,11.21
G2F820,2004-11-03,28.3,17.5,80,1.6,0.0,10.91
G2F820,2004-11-04,28.2,17.4,81,1.5,0.0,10.49
G2F820,2004-11-05,27.5,17.6,81,1.7,0.0,9.88
G2F820,2004-11-06,28.5,17.5,83,1.7,0.0,10.35
G2F820,2004-11-07,28.6,17.9,82,1.8,0.0,11.05
G2F820,2004-11-08,29.0,17.8,80,1.9,0.0,11.39
G2F820,2004-11-09,30.0,18.1,79,1.8,0.0,11.21
G2F820,2004-11-10,31.2,18.8,78,1.8,0.0,11.91
G2F820,2004-11-11,30.8,18.1,81,1.8,0.0,11.97
G2F820,2004-11-12,31.0,17.6,83,1.7,0.0,12.08
G2F820,2004-11-13,30.8,18.3,83,1.5,0.0,11.30
G2F820,2004-11-14,31.3,19.2,84,2.1,0.0,11.11
G2F820,2004-11-15,28.2,19.5,80,3.1,0.0,11.44
G2F820,2004-11-16,27.3,18.3,76,2.0,0.0,9.50
G2F820,2004-11-17,27.4,17.4,79,3.0,0.0,9.58
G2F820,2004-11-18,25.7,14.6,74,4.2,0.0,11.91
G2F820,2004-11-19,25.7,12.0,73,1.7,0.0,12.23
G2F820,2004-11-20,25.7,12.3,78,1.5,0.0,10.44
G2F820,2004-11-21,25.7,14.5,78,1.5,0.0,10.27
G2F820,2004-11-22,27.4,14.5,80,1.4,0.0,10.20
G2F820,2004-11-23,27.1,16.8,80,1.1,0.0,5.70
G2F820,2004-11-24,27.0,19.7,81,1.3,0.0,4.30
G2F820,2004-11-25,29.3,18.4,82,1.7,0.0,8.56
G2F820,2004-11-26,27.6,18.5,81,2.2,0.0,4.62
G2F820,2004-11-27,23.7,16.5,79,2.3,0.0,5.36
G2F820,2004-11-28,25.6,16.1,81,1.5,0.0,6.85
G2F820,2004-11-29,26.5,14.8,83,1.8,0.0,9.33
G2F820,2004-11-30,26.8,15.7,77,1.4,0.0,7.04
G2F820,2004-12-01,26.0,19.0,81,1.6,0.0,5.32
G2F820,2004-12-02,27.4,17.5,81,1.4,0.0,7.49
G2F820,2004-12-03,23.8,19.8,94,1.5,18.5,2.05
G2F820,2004-12-04,25.0,17.0,90,4.7,37.5,4.01
G2F820,2004-12-05,22.5,12.8,73,3.4,0.0,10.28
G2F820,2004-12-06,25.6,12.1,82,1.6,0.0,10.74
G2F820,2004-12-07,24.6,14.5,81,2.6,0.0,9.62
G2F820,2004-12-08,23.5,14.5,79,2.2,0.0,7.66
G2F820,2004-12-09,25.9,12.1,78,1.9,0.0,11.19
G2F820,2004-12-10,25.8,13.1,79,2.1,0.0,10.99
G2F820,2004-12-11,25.8,13.0,78,1.7,0.0,10.41
G2F820,2004-12-12,24.8,13.9,74,3.1,0.0,10.57
G2F820,2004-12-13,25.9,12.4,74,2.0,0.0,10.86
G2F820,2004-12-14,25.0,13.3,77,1.4,0.0,7.94
G2F820,2004-12-15,27.4,12.4,73,1.9,0.0,11.29
G2F820,2004-12-16,27.4,10.9,71,1.4,0.0,10.91
G2F820,2004-12-17,26.7,14.8,74,2.6,0.0,10.16
G2F820,2004-12-18,26.7,14.0,79,1.8,0.0,9.56
G2F820,2004-12-19,26.9,17.1,81,2.1,0.0,8.36
G2F820,2004-12-20,25.6,14.8,78,2.4,0.0,10.21
G2F820,2004-12-21,25.7,12.9,79,1.6,0.0,9.61
G2F820,2004-12-22,27.0,13.6,67,1.9,0.0,10.87
G2F820,2004-12-23,28.3,16.5,70,2.5,0.0,10.40
G2F820,2004-12-24,24.2,14.9,77,2.5,0.0,8.13
G2F820,2004-12-25,24.5,15.7,82,1.9,0.0,8.09
G2F820,2004-12-26,24.6,14.3,80,2.1,0.0,10.31
G2F820,2004-12-27,25.5,15.3,79,3.3,0.0,9.99
G2F820,2004-12-28,22.0,12.4,77,3.7,0.0,3.79
G2F820,2004-12-29,21.2,8.9,70,2.6,0.0,11.21
G2F820,2004-12-30,23.1,12.6,71,3.8,0.0,8.81
G2F820,2004-12-31,15.5,8.5,65,6.1,0.0,3.26
