測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2016-03-05,28.8,17.0,73,1.8,0.0,16.91
G2F820,2016-03-06,28.4,17.7,76,1.6,0.0,17.88
G2F820,2016-03-07,28.3,17.8,80,1.3,0.0,16.03
G2F820,2016-03-08,27.9,20.3,81,1.6,0.0,10.09
G2F820,2016-03-09,24.6,15.4,86,2.5,0.0,3.85
G2F820,2016-03-10,16.0,11.2,94,3.3,32.5,1.34
G2F820,2016-03-11,13.7,10.9,96,2.0,15.5,1.89
G2F820,2016-03-12,20.4,12.5,93,1.3,8.0,6.99
G2F820,2016-03-13,25.2,16.3,93,1.2,14.5,7.09
G2F820,2016-03-14,17.4,13.4,89,2.6,8.5,4.51
G2F820,2016-03-15,15.7,13.8,97,1.2,5.5,1.05
G2F820,2016-03-16,20.4,15.1,94,1.4,2.0,4.65
G2F820,2016-03-17,25.2,16.2,91,0.9,0.0,7.99
G2F820,2016-03-18,30.4,19.1,89,2.0,3.5,12.29
G2F820,2016-03-19,26.3,21.1,94,1.5,9.5,6.82
G2F820,2016-03-20,21.9,17.9,94,2.3,1.5,2.05
G2F820,2016-03-21,19.4,17.1,94,1.9,6.0,3.17
G2F820,2016-03-22,25.4,17.2,92,1.6,6.0,10.20
G2F820,2016-03-23,22.2,15.3,96,1.8,11.5,2.31
G2F820,2016-03-24,15.8,11.8,89,2.5,6.5,2.50
G2F820,2016-03-25,13.8,11.1,92,2.0,17.5,1.85
G2F820,2016-03-26,22.7,8.4,74,1.8,0.5,23.85
G2F820,2016-03-27,21.0,10.2,71,3.0,0.0,21.63
G2F820,2016-03-28,24.5,8.3,66,1.6,0.0,24.83
G2F820,2016-03-29,25.9,10.5,63,1.5,0.0,17.61
G2F820,2016-03-30,28.4,15.2,69,1.6,0.0,17.99
G2F820,2016-03-31,28.3,18.7,79,1.6,0.0,13.43
G2F820,2016-04-01,26.6,20.5,85,1.1,0.0,9.10
G2F820,2016-04-02,29.0,20.7,83,1.2,0.0,15.01
G2F820,2016-04-03,29.3,21.7,83,2.3,0.0,12.05
G2F820,2016-04-04,30.4,20.7,82,1.5,0.0,16.28
G2F820,2016-04-05,29.9,21.5,83,1.6,0.0,19.84
G2F820,2016-04-06,32.8,19.2,78,1.7,0.0,22.17
G2F820,2016-04-07,33.7,22.4,80,2.3,0.0,21.37
G2F820,2016-04-08,32.1,22.1,79,2.2,0.0,22.26
G2F820,2016-04-09,30.0,21.4,82,1.7,0.0,13.70
G2F820,2016-04-10,30.7,21.4,84,2.6,,10.01
G2F820,2016-04-11,26.3,20.6,90,1.7,0.0,8.14
G2F820,2016-04-12,28.3,20.4,86,1.5,0.0,20.90
G2F820,2016-04-13,26.4,21.4,87,2.7,14.5,3.21
G2F820,2016-04-14,26.8,21.6,91,1.6,38.0,6.27
G2F820,2016-04-15,26.3,20.9,97,1.8,31.5,3.93
G2F820,2016-04-16,31.8,21.3,80,3.1,0.0,22.82
G2F820,2016-04-17,31.3,22.7,81,2.0,0.0,18.22
G2F820,2016-04-18,28.5,17.8,87,2.7,27.0,8.05
G2F820,2016-04-19,29.4,17.0,86,1.3,0.0,20.84
G2F820,2016-04-20,29.0,20.5,87,1.4,1.0,17.22
G2F820,2016-04-21,33.4,22.4,82,2.5,0.0,21.36
G2F820,2016-04-22,31.7,23.5,80,2.3,0.0,23.00
G2F820,2016-04-23,32.1,22.3,76,2.2,0.0,16.70
G2F820,2016-04-24,28.5,22.2,84,1.8,11.5,6.24
G2F820,2016-04-25,30.5,21.7,86,1.1,0.0,9.33
G2F820,2016-04-26,31.6,22.8,83,1.7,0.0,19.97
G2F820,2016-04-27,29.8,22.5,85,1.5,12.0,9.93
G2F820,2016-04-28,30.0,21.9,82,0.5,0.0,12.71
G2F820,2016-04-29,30.1,19.4,72,0.9,0.0,21.09
G2F820,2016-04-30,26.4,19.6,79,1.6,0.0,7.21
G2F820,2016-05-01,24.9,20.7,93,1.3,10.5,6.18
G2F820,2016-05-02,31.4,20.9,83,1.5,0.0,15.72
G2F820,2016-05-03,31.9,23.8,81,1.7,0.0,20.76
G2F820,2016-05-04,30.8,23.7,82,1.0,0.0,13.50
G2F820,2016-05-05,33.5,23.9,76,1.6,0.0,21.14
G2F820,2016-05-06,33.9,22.5,76,2.2,0.0,23.77
G2F820,2016-05-07,33.2,24.8,78,1.7,0.0,21.83
G2F820,2016-05-08,32.8,24.6,82,1.7,0.0,20.29
G2F820,2016-05-09,33.5,25.0,76,2.4,0.0,18.98
G2F820,2016-05-10,31.9,24.3,80,3.0,5.5,12.26
G2F820,2016-05-11,30.5,23.4,83,2.3,10.0,17.60
G2F820,2016-05-12,32.0,23.0,79,1.5,0.0,19.56
G2F820,2016-05-13,31.6,23.4,80,2.2,0.0,23.47
G2F820,2016-05-14,33.1,24.0,77,2.5,0.0,20.79
G2F820,2016-05-15,32.5,24.8,77,1.7,0.0,21.84
G2F820,2016-05-16,27.7,20.8,83,2.7,2.0,12.55
G2F820,2016-05-17,28.0,19.9,79,1.7,0.0,12.63
G2F820,2016-05-18,30.5,19.7,82,1.9,0.0,16.14
G2F820,2016-05-19,31.8,21.9,80,1.6,0.0,21.24
G2F820,2016-05-20,30.9,22.8,83,1.4,0.0,12.72
G2F820,2016-05-21,,,,,,
G2F820,2016-05-22,30.1,23.3,90,1.8,11.0,5.65
G2F820,2016-05-23,31.9,23.5,91,1.5,37.0,14.84
G2F820,2016-05-24,32.0,24.7,87,1.7,0.5,15.15
G2F820,2016-05-25,32.2,25.0,85,2.0,0.0,13.95
G2F820,2016-05-26,32.9,23.9,87,1.6,2.5,20.01
G2F820,2016-05-27,34.4,25.3,78,2.0,0.0,21.89
G2F820,2016-05-28,34.9,26.0,75,3.3,0.0,24.36
G2F820,2016-05-29,33.9,26.2,78,3.4,0.0,21.78
G2F820,2016-05-30,33.7,26.2,80,2.7,0.0,20.72
G2F820,2016-05-31,34.1,26.6,79,2.7,4.0,21.28
G2F820,2016-06-01,34.8,25.6,74,3.8,0.0,21.90
G2F820,2016-06-02,32.9,27.5,78,3.4,0.0,12.31
G2F820,2016-06-03,34.4,26.3,80,2.9,2.5,18.83
G2F820,2016-06-04,34.0,26.6,79,3.0,1.5,21.86
G2F820,2016-06-05,31.6,24.8,85,2.0,14.5,10.37
G2F820,2016-06-06,30.5,23.8,90,1.6,17.0,8.10
G2F820,2016-06-07,33.1,24.5,84,1.9,11.5,21.55
G2F820,2016-06-08,33.3,24.3,79,1.9,0.0,22.20
G2F820,2016-06-09,33.0,23.7,85,2.1,10.0,17.92
G2F820,2016-06-10,31.8,24.5,86,1.4,0.0,16.24
G2F820,2016-06-11,26.7,24.3,94,2.8,43.5,3.16
G2F820,2016-06-12,32.8,24.1,89,4.0,27.0,8.43
G2F820,2016-06-13,32.3,23.8,90,3.5,104.0,6.89
G2F820,2016-06-14,29.2,25.1,85,3.1,8.0,5.11
G2F820,2016-06-15,33.1,24.5,80,3.7,1.0,18.15
G2F820,2016-06-16,33.6,26.0,77,3.7,0.0,22.43
G2F820,2016-06-17,34.2,25.4,78,3.2,0.0,23.67
G2F820,2016-06-18,34.6,24.5,80,2.7,6.0,25.03
G2F820,2016-06-19,34.3,24.3,79,2.5,0.0,24.08
G2F820,2016-06-20,34.2,24.2,79,2.2,1.0,21.91
G2F820,2016-06-21,34.9,24.0,83,1.9,9.5,19.39
G2F820,2016-06-22,34.2,24.0,79,2.6,0.0,23.66
G2F820,2016-06-23,34.9,24.7,83,2.6,7.5,20.73
G2F820,2016-06-24,34.8,24.6,82,2.8,4.0,19.30
G2F820,2016-06-25,34.9,24.6,79,2.8,0.0,21.40
G2F820,2016-06-26,34.6,26.3,78,2.2,0.0,20.23
G2F820,2016-06-27,35.8,25.2,76,2.2,0.0,23.93
G2F820,2016-06-28,35.4,25.3,82,1.8,4.0,16.74
G2F820,2016-06-29,35.3,24.4,81,2.6,41.0,22.42
G2F820,2016-06-30,34.6,24.5,85,1.6,38.5,17.20
G2F820,2016-07-01,34.5,24.7,83,1.8,1.5,23.73
G2F820,2016-07-02,35.9,22.8,84,2.3,35.0,19.65
G2F820,2016-07-03,34.4,24.6,86,2.5,36.0,17.35
G2F820,2016-07-04,34.5,24.0,82,1.8,17.0,23.87
G2F820,2016-07-05,34.8,24.3,81,2.1,0.5,17.84
G2F820,2016-07-06,35.8,25.9,83,1.9,4.0,23.92
G2F820,2016-07-07,33.4,25.6,82,1.3,0.0,15.87
G2F820,2016-07-08,33.3,26.0,86,2.1,3.0,4.43
G2F820,2016-07-09,31.5,25.4,92,2.6,7.0,8.36
G2F820,2016-07-10,31.9,25.8,81,2.9,0.0,14.10
G2F820,2016-07-11,32.9,25.3,82,3.0,,17.85
G2F820,2016-07-12,33.4,25.6,75,3.8,,19.20
G2F820,2016-07-13,36.7,28.6,65,4.0,,21.27
G2F820,2016-07-14,35.0,26.2,76,3.4,,22.86
G2F820,2016-07-15,35.1,26.3,72,3.5,,25.63
G2F820,2016-07-16,34.4,27.0,76,3.3,,18.82
G2F820,2016-07-17,35.0,27.0,77,3.2,,22.05
G2F820,2016-07-18,32.4,25.8,81,2.9,,13.56
G2F820,2016-07-19,34.6,24.7,78,3.1,,21.15
G2F820,2016-07-20,35.1,24.9,75,2.6,,22.23
G2F820,2016-07-21,34.6,25.2,76,2.3,0.0,23.26
G2F820,2016-07-22,35.0,26.0,74,2.1,0.0,19.29
G2F820,2016-07-23,35.5,26.0,72,2.0,0.0,24.30
G2F820,2016-07-24,36.0,26.3,70,2.1,0.0,23.41
G2F820,2016-07-25,34.9,26.5,71,2.1,0.0,20.14
G2F820,2016-07-26,35.5,25.8,72,1.8,0.0,22.46
G2F820,2016-07-27,35.8,25.9,74,2.6,0.0,23.65
G2F820,2016-07-28,36.0,25.6,72,3.3,0.0,25.20
G2F820,2016-07-29,37.2,24.8,77,2.3,18.5,20.05
G2F820,2016-07-30,35.4,24.8,81,2.3,0.0,21.78
G2F820,2016-07-31,35.7,26.6,75,2.2,0.0,19.83
G2F820,2016-08-01,33.6,25.4,84,2.2,4.0,16.34
G2F820,2016-08-02,34.6,25.7,86,1.7,9.0,12.81
G2F820,2016-08-03,34.3,24.6,80,1.5,0.0,20.07
G2F820,2016-08-04,34.2,26.8,79,1.9,0.0,21.67
G2F820,2016-08-05,34.4,25.8,79,1.5,0.0,20.28
G2F820,2016-08-06,33.3,26.2,83,2.1,0.0,12.97
G2F820,2016-08-07,35.1,26.4,81,2.3,0.0,18.65
G2F820,2016-08-08,35.6,26.3,78,2.4,0.5,20.92
G2F820,2016-08-09,35.3,26.5,79,2.0,0.0,16.86
G2F820,2016-08-10,34.7,24.9,81,1.9,1.0,17.38
G2F820,2016-08-11,32.1,25.9,87,1.7,23.5,8.50
G2F820,2016-08-12,29.2,24.8,93,1.6,16.0,3.94
G2F820,2016-08-13,31.9,24.4,90,1.3,0.5,12.92
G2F820,2016-08-14,33.9,25.1,84,1.4,0.0,20.01
G2F820,2016-08-15,34.4,25.7,87,1.7,31.5,16.91
G2F820,2016-08-16,33.0,25.3,90,1.4,21.0,11.86
G2F820,2016-08-17,34.5,24.7,87,1.8,9.0,18.24
G2F820,2016-08-18,34.1,24.2,83,1.9,0.0,18.21
G2F820,2016-08-19,34.4,23.9,86,2.0,7.0,18.88
G2F820,2016-08-20,34.5,23.2,80,1.8,0.0,25.21
G2F820,2016-08-21,34.0,25.1,81,1.8,0.0,20.54
G2F820,2016-08-22,34.1,26.4,82,1.8,5.0,19.72
G2F820,2016-08-23,34.3,26.8,80,2.0,0.5,18.40
G2F820,2016-08-24,34.9,27.9,79,2.5,0.0,18.39
G2F820,2016-08-25,33.8,26.8,82,1.3,1.0,16.12
G2F820,2016-08-26,34.5,26.9,79,1.9,0.0,18.51
G2F820,2016-08-27,35.2,25.7,77,2.3,0.0,21.73
G2F820,2016-08-28,33.7,26.0,83,2.0,4.0,14.87
G2F820,2016-08-29,33.9,25.7,74,1.8,0.0,15.82
G2F820,2016-08-30,29.6,25.3,80,1.6,0.0,7.26
G2F820,2016-08-31,32.8,24.8,76,1.6,0.0,22.04
G2F820,2016-09-01,33.6,24.5,71,2.8,0.0,20.19
G2F820,2016-09-02,32.3,25.7,84,2.3,2.0,8.51
G2F820,2016-09-03,29.4,25.7,93,1.0,12.5,5.86
G2F820,2016-09-04,34.0,25.1,88,2.0,18.0,19.90
G2F820,2016-09-05,34.2,25.6,84,2.3,1.5,17.80
G2F820,2016-09-06,32.1,25.7,87,2.3,0.0,9.44
G2F820,2016-09-07,30.3,24.3,86,3.4,1.0,6.53
G2F820,2016-09-08,30.5,24.7,87,2.3,2.0,6.72
G2F820,2016-09-09,31.6,25.0,86,2.1,12.5,11.47
G2F820,2016-09-10,32.7,24.2,89,1.9,3.5,16.88
G2F820,2016-09-11,33.6,24.3,84,1.5,0.5,21.27
G2F820,2016-09-12,33.6,24.8,81,2.7,0.0,19.72
G2F820,2016-09-13,32.9,25.1,84,2.4,0.0,19.34
G2F820,2016-09-14,34.8,24.7,80,2.6,4.5,3.49
G2F820,2016-09-15,30.3,23.9,93,1.1,13.0,7.09
G2F820,2016-09-16,33.7,22.5,81,2.1,0.0,20.98
G2F820,2016-09-17,28.9,24.6,92,1.8,5.5,7.19
G2F820,2016-09-18,32.2,24.2,83,1.8,0.0,18.93
G2F820,2016-09-19,31.7,23.5,80,1.1,0.0,14.62
G2F820,2016-09-20,32.9,23.0,79,1.2,0.0,21.58
G2F820,2016-09-21,33.2,23.3,79,0.9,0.0,21.80
G2F820,2016-09-22,33.1,24.4,80,0.8,0.0,21.12
G2F820,2016-09-23,33.3,24.5,80,0.7,0.0,18.90
G2F820,2016-09-24,33.0,24.0,81,0.8,0.0,19.64
G2F820,2016-09-25,33.5,23.8,81,1.3,0.0,21.32
G2F820,2016-09-26,33.8,24.9,78,1.0,0.0,16.09
G2F820,2016-09-27,29.1,25.2,88,8.4,44.0,2.09
G2F820,2016-09-28,28.2,24.8,92,5.0,30.0,4.77
G2F820,2016-09-29,32.5,24.4,92,1.5,13.5,11.54
G2F820,2016-09-30,31.8,23.8,87,1.9,2.0,12.03
G2F820,2016-10-01,32.8,24.1,89,1.4,0.5,13.56
G2F820,2016-10-02,33.3,23.7,83,1.9,0.0,19.79
G2F820,2016-10-03,34.9,24.4,85,1.6,0.0,20.17
G2F820,2016-10-04,33.9,24.1,83,1.3,0.0,19.23
G2F820,2016-10-05,34.7,25.1,84,1.2,0.0,17.11
G2F820,2016-10-06,32.1,24.5,90,1.7,8.0,11.46
G2F820,2016-10-07,29.6,25.1,93,1.2,1.5,4.81
G2F820,2016-10-08,32.8,24.4,94,1.4,8.0,7.91
G2F820,2016-10-09,31.1,23.0,90,1.6,0.5,6.82
G2F820,2016-10-10,33.6,22.3,86,1.7,0.0,11.98
G2F820,2016-10-11,34.5,22.5,87,1.7,0.0,16.19
G2F820,2016-10-12,31.4,23.5,84,2.0,0.0,17.84
G2F820,2016-10-13,32.0,22.3,83,1.5,0.0,16.48
G2F820,2016-10-14,32.6,22.1,84,1.5,0.0,17.98
G2F820,2016-10-15,33.0,23.0,84,1.6,0.0,18.04
G2F820,2016-10-16,34.0,23.2,81,1.5,0.0,17.44
G2F820,2016-10-17,34.3,23.2,81,1.3,0.0,17.16
G2F820,2016-10-18,32.6,24.3,83,1.1,0.0,11.48
G2F820,2016-10-19,33.0,24.4,85,1.2,0.0,15.85
G2F820,2016-10-20,34.8,24.6,82,1.5,0.0,11.49
G2F820,2016-10-21,34.2,25.7,84,1.5,6.0,8.00
G2F820,2016-10-22,33.5,24.7,85,2.2,0.0,14.56
G2F820,2016-10-23,33.5,25.3,83,1.9,0.0,18.20
G2F820,2016-10-24,33.6,24.5,81,1.3,0.0,17.74
G2F820,2016-10-25,32.7,23.9,85,1.2,0.0,17.10
G2F820,2016-10-26,32.1,24.5,85,1.3,0.0,14.67
G2F820,2016-10-27,33.0,23.3,85,1.2,0.0,15.03
G2F820,2016-10-28,32.6,22.7,84,1.3,0.0,15.49
G2F820,2016-10-29,32.2,22.9,80,2.4,0.0,13.84
G2F820,2016-10-30,31.6,22.0,74,1.7,0.0,16.95
G2F820,2016-10-31,31.2,21.2,79,2.0,0.0,16.57
G2F820,2016-11-01,29.6,20.3,76,2.3,0.0,13.63
G2F820,2016-11-02,27.9,19.7,73,2.9,0.0,17.88
G2F820,2016-11-03,29.0,20.1,72,1.1,0.0,10.90
G2F820,2016-11-04,29.9,19.0,78,1.5,0.0,15.27
G2F820,2016-11-05,30.3,19.2,77,1.7,0.0,17.09
G2F820,2016-11-06,31.4,19.4,75,1.4,0.0,16.36
G2F820,2016-11-07,32.0,20.9,72,1.3,0.0,17.16
G2F820,2016-11-08,31.2,20.5,74,2.6,0.0,16.24
G2F820,2016-11-09,27.8,19.6,69,2.9,0.0,14.44
G2F820,2016-11-10,23.6,19.0,86,1.7,5.0,4.43
G2F820,2016-11-11,26.7,19.2,86,0.9,0.5,7.30
G2F820,2016-11-12,31.0,21.9,81,1.6,0.0,14.40
G2F820,2016-11-13,31.5,19.8,84,1.4,0.0,16.14
G2F820,2016-11-14,32.2,20.4,85,1.3,0.0,15.26
G2F820,2016-11-15,32.8,20.8,82,1.5,0.0,16.15
G2F820,2016-11-16,30.5,21.1,84,1.3,0.0,11.97
G2F820,2016-11-17,31.2,19.5,85,0.6,0.0,15.06
G2F820,2016-11-18,30.1,20.7,85,0.0,0.0,8.33
G2F820,2016-11-19,33.0,20.1,77,1.1,0.0,14.20
G2F820,2016-11-20,31.6,20.4,82,1.4,1.5,12.29
G2F820,2016-11-21,26.6,22.4,88,1.9,2.5,5.71
G2F820,2016-11-22,25.7,22.0,93,1.4,1.0,4.25
G2F820,2016-11-23,22.9,19.5,96,2.2,44.5,2.55
G2F820,2016-11-24,27.8,17.8,80,1.8,0.0,15.04
G2F820,2016-11-25,28.7,18.0,83,1.3,0.0,14.87
G2F820,2016-11-26,26.5,20.4,85,1.9,0.5,5.65
G2F820,2016-11-27,21.5,17.6,89,2.5,12.0,2.43
G2F820,2016-11-28,26.5,17.5,79,1.5,0.0,10.44
G2F820,2016-11-29,26.4,16.2,83,0.7,0.0,9.73
G2F820,2016-11-30,25.8,19.6,88,1.8,0.5,6.23
G2F820,2016-12-01,26.4,17.4,85,2.2,0.0,14.63
G2F820,2016-12-02,27.9,17.6,79,1.6,0.0,12.80
G2F820,2016-12-03,28.8,17.0,85,1.4,0.0,13.89
G2F820,2016-12-04,29.9,19.0,85,1.5,0.0,15.09
G2F820,2016-12-05,30.2,19.7,84,1.6,0.0,12.31
G2F820,2016-12-06,23.7,18.7,70,2.6,0.0,4.69
G2F820,2016-12-07,24.7,17.8,79,0.9,0.0,5.59
G2F820,2016-12-08,27.4,17.3,84,1.5,0.0,13.95
G2F820,2016-12-09,28.3,16.2,84,1.1,0.0,
G2F820,2016-12-10,28.9,16.0,82,1.1,0.0,15.09
G2F820,2016-12-11,27.9,17.0,82,1.1,0.0,13.98
G2F820,2016-12-12,26.9,17.4,78,1.7,0.0,14.32
G2F820,2016-12-13,30.6,14.8,76,1.1,0.0,13.58
G2F820,2016-12-14,26.2,14.4,77,2.5,0.0,14.49
G2F820,2016-12-15,21.9,14.3,71,3.7,0.0,10.32
G2F820,2016-12-16,19.3,13.7,64,3.0,0.0,6.32
G2F820,2016-12-17,25.1,14.0,73,0.6,0.0,12.66
G2F820,2016-12-18,26.4,12.8,79,1.3,0.0,14.27
G2F820,2016-12-19,28.4,12.8,81,1.0,0.0,15.05
G2F820,2016-12-20,31.1,15.1,79,1.2,0.0,14.05
G2F820,2016-12-21,31.8,19.2,79,1.5,0.0,12.20
G2F820,2016-12-22,28.7,17.8,82,2.2,0.0,7.80
G2F820,2016-12-23,27.7,17.1,71,1.6,0.0,13.55
G2F820,2016-12-24,26.0,17.1,73,1.1,0.0,10.69
G2F820,2016-12-25,27.8,17.2,82,1.6,0.0,12.93
G2F820,2016-12-26,25.2,16.6,86,1.4,0.0,10.14
G2F820,2016-12-27,21.7,14.2,79,4.2,0.0,12.30
G2F820,2016-12-28,15.2,13.0,88,1.7,14.5,1.93
G2F820,2016-12-29,20.2,14.5,78,3.0,0.0,8.66
G2F820,2016-12-30,25.3,13.2,81,0.6,0.0,11.80
G2F820,2016-12-31,26.9,13.7,86,0.5,0.0,13.65
