測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2009-05-31,31.0,19.8,70,2.0,0.0,17.38
G2F820,2009-06-01,30.7,21.2,72,2.6,0.0,16.04
G2F820,2009-06-02,30.9,22.9,76,2.2,0.0,11.26
G2F820,2009-06-03,31.1,23.7,79,3.0,5.5,9.59
G2F820,2009-06-04,28.0,23.5,92,3.0,95.0,2.81
G2F820,2009-06-05,31.2,22.0,84,2.5,3.5,17.70
G2F820,2009-06-06,31.2,22.5,81,2.0,0.0,17.97
G2F820,2009-06-07,31.6,22.5,77,2.3,0.0,17.10
G2F820,2009-06-08,31.4,22.5,78,2.3,0.0,15.60
G2F820,2009-06-09,33.6,22.5,76,2.3,0.0,16.41
G2F820,2009-06-10,33.9,24.4,75,2.9,0.0,16.64
G2F820,2009-06-11,31.3,24.6,86,2.8,53.5,11.44
G2F820,2009-06-12,30.9,25.1,89,2.8,7.5,7.35
G2F820,2009-06-13,31.6,22.5,84,3.6,37.0,12.07
G2F820,2009-06-14,31.7,22.3,90,2.4,28.0,10.64
G2F820,2009-06-15,30.3,24.2,86,1.9,0.5,10.84
G2F820,2009-06-16,33.5,24.9,80,2.7,0.0,17.14
G2F820,2009-06-17,33.3,24.9,81,2.2,0.0,17.79
G2F820,2009-06-18,31.7,25.7,81,1.8,0.0,8.18
G2F820,2009-06-19,32.0,25.2,84,2.2,0.0,11.26
G2F820,2009-06-20,33.3,25.7,84,2.2,2.5,11.34
G2F820,2009-06-21,29.2,24.5,86,2.9,10.0,5.60
G2F820,2009-06-22,29.4,23.0,84,5.3,99.5,3.74
G2F820,2009-06-23,31.0,25.4,84,3.5,0.0,8.60
G2F820,2009-06-24,31.0,25.6,85,2.4,0.0,8.55
G2F820,2009-06-25,33.6,25.5,79,3.0,0.0,14.96
G2F820,2009-06-26,33.3,25.3,85,1.6,10.5,9.64
G2F820,2009-06-27,33.9,24.4,73,3.4,0.0,15.93
G2F820,2009-06-28,34.2,25.4,67,3.8,0.0,18.67
G2F820,2009-06-29,33.2,24.8,76,3.3,0.0,15.96
G2F820,2009-06-30,33.6,24.7,73,3.1,0.0,14.53
G2F820,2009-07-01,33.4,25.1,68,3.9,0.0,16.58
G2F820,2009-07-02,30.9,24.8,75,3.3,0.0,7.96
G2F820,2009-07-03,29.5,25.0,80,3.2,2.5,4.22
G2F820,2009-07-04,33.5,24.1,75,3.3,9.5,14.20
G2F820,2009-07-05,32.8,23.7,79,1.9,0.0,11.78
G2F820,2009-07-06,34.1,24.7,78,2.4,0.0,14.85
G2F820,2009-07-07,33.4,24.2,77,2.2,0.0,14.77
G2F820,2009-07-08,34.2,25.9,74,2.2,0.0,15.37
G2F820,2009-07-09,34.9,25.7,71,1.8,0.0,10.81
G2F820,2009-07-10,34.3,25.6,74,2.0,0.0,13.62
G2F820,2009-07-11,34.1,26.3,76,2.4,0.0,11.48
G2F820,2009-07-12,33.8,26.6,80,2.7,0.0,8.58
G2F820,2009-07-13,29.2,24.6,91,1.8,5.5,3.00
G2F820,2009-07-14,31.9,24.4,90,1.8,74.5,7.23
G2F820,2009-07-15,33.3,25.3,81,3.4,0.0,14.88
G2F820,2009-07-16,33.6,26.7,78,3.4,0.0,13.59
G2F820,2009-07-17,34.6,26.1,78,2.0,0.0,16.31
G2F820,2009-07-18,33.0,26.6,83,2.8,0.0,7.57
G2F820,2009-07-19,34.0,26.3,87,2.0,0.0,10.68
G2F820,2009-07-20,33.3,26.2,85,2.1,0.0,13.44
G2F820,2009-07-21,33.9,26.9,79,2.6,0.5,16.09
G2F820,2009-07-22,33.2,27.2,76,3.1,0.0,14.12
G2F820,2009-07-23,33.3,27.0,75,3.5,0.0,12.94
G2F820,2009-07-24,32.6,26.5,78,3.7,5.0,11.78
G2F820,2009-07-25,32.5,25.3,80,3.5,0.0,11.82
G2F820,2009-07-26,32.5,25.2,80,3.1,0.5,13.09
G2F820,2009-07-27,33.7,25.4,79,2.6,0.0,14.33
G2F820,2009-07-28,34.0,26.8,79,2.9,0.5,14.85
G2F820,2009-07-29,34.1,26.2,75,2.5,0.0,14.42
G2F820,2009-07-30,33.6,26.6,75,2.9,0.0,12.34
G2F820,2009-07-31,34.3,25.7,77,2.3,0.0,16.39
G2F820,2009-08-01,34.2,26.6,76,2.3,0.0,14.54
G2F820,2009-08-02,36.4,26.7,76,2.4,0.0,16.85
G2F820,2009-08-03,31.6,25.8,85,2.3,6.0,4.75
G2F820,2009-08-04,33.7,25.3,89,2.3,56.0,10.20
G2F820,2009-08-05,31.6,25.2,90,2.1,9.5,9.70
G2F820,2009-08-06,31.4,24.6,92,2.7,159.5,6.74
G2F820,2009-08-07,29.6,26.8,85,12.4,9.5,1.97
G2F820,2009-08-08,27.9,25.6,95,6.6,34.0,2.54
G2F820,2009-08-09,27.6,25.0,94,9.8,346.5,1.23
G2F820,2009-08-10,29.5,26.3,83,7.6,15.5,2.08
G2F820,2009-08-11,32.9,25.8,79,5.0,0.5,13.21
G2F820,2009-08-12,32.9,25.7,81,3.5,0.5,12.11
G2F820,2009-08-13,32.9,24.0,82,2.9,0.5,13.55
G2F820,2009-08-14,33.6,25.0,80,2.0,0.0,18.12
G2F820,2009-08-15,33.8,24.7,82,2.1,0.5,12.45
G2F820,2009-08-16,34.1,24.1,78,2.1,0.0,13.86
G2F820,2009-08-17,33.8,24.7,78,2.5,0.0,16.31
G2F820,2009-08-18,33.0,25.6,79,2.3,0.0,14.06
G2F820,2009-08-19,33.0,24.5,77,2.4,0.0,15.11
G2F820,2009-08-20,33.3,25.5,77,2.2,0.0,15.53
G2F820,2009-08-21,33.7,24.3,77,1.9,0.0,15.79
G2F820,2009-08-22,33.9,25.3,78,2.2,0.0,14.22
G2F820,2009-08-23,33.6,25.8,82,2.4,0.0,10.86
G2F820,2009-08-24,34.7,26.1,82,2.9,1.0,12.41
G2F820,2009-08-25,35.3,25.0,77,2.4,0.0,16.38
G2F820,2009-08-26,34.0,26.4,79,2.4,0.0,14.90
G2F820,2009-08-27,33.4,26.0,77,1.9,0.0,14.29
G2F820,2009-08-28,34.1,25.9,77,2.2,0.0,16.37
G2F820,2009-08-29,33.6,26.6,79,2.2,0.0,13.36
G2F820,2009-08-30,33.6,25.9,81,2.7,0.0,13.28
G2F820,2009-08-31,33.3,26.1,80,3.0,0.0,11.06
G2F820,2009-09-01,34.1,24.7,76,2.2,0.0,16.47
G2F820,2009-09-02,34.0,26.1,78,2.0,0.0,14.97
G2F820,2009-09-03,34.3,26.2,77,2.3,0.0,14.50
G2F820,2009-09-04,34.4,25.6,74,2.4,0.0,16.21
G2F820,2009-09-05,35.0,26.6,75,2.5,0.0,15.33
G2F820,2009-09-06,33.7,26.7,77,2.1,0.0,14.41
G2F820,2009-09-07,34.4,25.3,75,2.3,0.0,16.39
G2F820,2009-09-08,33.8,25.2,77,2.3,0.0,14.11
G2F820,2009-09-09,34.1,25.4,76,1.9,0.0,14.66
G2F820,2009-09-10,33.2,25.2,77,2.0,0.0,11.78
G2F820,2009-09-11,33.4,25.9,80,2.3,0.0,14.60
G2F820,2009-09-12,34.0,26.1,80,2.8,0.0,14.31
G2F820,2009-09-13,34.1,25.6,81,2.8,0.0,11.72
G2F820,2009-09-14,34.3,26.8,81,2.7,0.0,11.57
G2F820,2009-09-15,34.4,25.8,86,2.2,37.0,11.70
G2F820,2009-09-16,33.2,25.7,87,1.7,0.0,11.10
G2F820,2009-09-17,33.7,25.6,83,2.0,0.0,14.50
G2F820,2009-09-18,33.2,25.5,82,2.2,0.0,14.49
G2F820,2009-09-19,33.5,25.7,78,2.6,0.0,10.11
G2F820,2009-09-20,33.9,24.9,79,1.9,0.0,13.78
G2F820,2009-09-21,32.4,26.0,78,2.7,0.0,13.33
G2F820,2009-09-22,33.6,25.1,78,1.8,0.0,14.09
G2F820,2009-09-23,32.0,26.2,81,1.7,0.0,9.08
G2F820,2009-09-24,33.6,25.9,77,2.2,0.0,13.32
G2F820,2009-09-25,33.1,25.2,77,2.6,0.0,12.41
G2F820,2009-09-26,34.2,24.7,73,1.6,0.0,14.10
G2F820,2009-09-27,30.1,24.6,80,2.9,4.0,4.04
G2F820,2009-09-28,32.8,24.2,80,1.9,0.0,6.07
G2F820,2009-09-29,33.7,23.8,85,2.2,4.0,12.39
G2F820,2009-09-30,30.9,25.2,92,1.9,8.0,6.46
G2F820,2009-10-01,32.4,25.1,89,2.0,2.0,11.36
G2F820,2009-10-02,34.0,24.4,81,2.4,0.0,15.44
G2F820,2009-10-03,33.3,23.9,79,2.3,0.0,13.83
G2F820,2009-10-04,32.8,23.3,82,2.5,0.0,8.84
G2F820,2009-10-05,30.0,23.7,90,1.7,10.0,6.32
G2F820,2009-10-06,29.2,22.1,87,2.7,4.5,6.25
G2F820,2009-10-07,29.5,20.2,77,3.2,0.0,14.27
G2F820,2009-10-08,30.8,19.3,77,2.3,0.0,14.83
G2F820,2009-10-09,32.5,20.6,76,2.0,0.0,14.91
G2F820,2009-10-10,30.7,22.5,79,1.3,0.0,7.94
G2F820,2009-10-11,29.5,23.9,84,1.1,0.0,6.59
G2F820,2009-10-12,32.2,23.4,82,1.7,0.0,14.85
G2F820,2009-10-13,32.0,24.0,83,1.9,0.0,12.47
G2F820,2009-10-14,31.6,23.0,81,2.3,0.0,13.57
G2F820,2009-10-15,31.5,22.4,80,2.2,0.0,13.42
G2F820,2009-10-16,30.8,21.8,84,1.8,0.0,12.36
G2F820,2009-10-17,31.9,21.6,76,2.4,0.0,13.66
G2F820,2009-10-18,30.8,21.1,80,1.6,0.0,10.86
G2F820,2009-10-19,29.7,21.9,82,2.0,0.0,11.24
G2F820,2009-10-20,29.7,21.0,81,1.8,0.0,10.62
G2F820,2009-10-21,29.1,19.3,77,2.0,0.0,10.99
G2F820,2009-10-22,29.8,20.3,77,2.9,0.0,13.19
G2F820,2009-10-23,29.2,20.7,81,3.9,0.0,10.09
G2F820,2009-10-24,27.6,21.2,79,3.0,0.0,7.22
G2F820,2009-10-25,29.4,19.0,74,3.5,0.0,13.55
G2F820,2009-10-26,30.2,18.0,70,2.2,0.0,13.58
G2F820,2009-10-27,28.8,17.4,75,1.6,0.0,11.09
G2F820,2009-10-28,29.4,19.9,70,2.1,0.0,11.76
G2F820,2009-10-29,30.3,18.1,73,1.6,0.0,13.11
G2F820,2009-10-30,30.1,17.7,70,1.7,0.0,12.73
G2F820,2009-10-31,31.0,18.4,77,1.7,0.0,12.21
G2F820,2009-11-01,31.9,19.5,74,3.0,0.0,12.93
G2F820,2009-11-02,27.2,17.4,53,6.9,0.0,12.44
G2F820,2009-11-03,25.1,17.0,59,2.2,0.0,7.59
G2F820,2009-11-04,28.2,16.1,72,1.3,0.0,12.21
G2F820,2009-11-05,29.3,17.2,75,1.6,0.0,12.58
G2F820,2009-11-06,30.4,18.8,81,1.8,0.0,12.67
G2F820,2009-11-07,27.8,21.5,85,1.7,0.0,6.82
G2F820,2009-11-08,31.0,21.1,79,1.7,0.0,11.62
G2F820,2009-11-09,30.3,21.5,80,1.6,0.0,9.57
G2F820,2009-11-10,28.3,20.1,85,1.8,5.0,4.92
G2F820,2009-11-11,28.7,17.8,79,1.5,0.0,11.14
G2F820,2009-11-12,27.4,19.1,80,1.4,0.0,5.87
G2F820,2009-11-13,23.7,18.6,90,2.5,2.5,2.41
G2F820,2009-11-14,23.8,17.2,76,2.5,0.0,7.30
G2F820,2009-11-15,26.2,18.9,83,1.8,0.5,8.27
G2F820,2009-11-16,28.0,18.0,80,2.8,0.0,10.01
G2F820,2009-11-17,22.3,16.9,76,4.8,0.0,4.08
G2F820,2009-11-18,23.9,16.8,76,2.4,0.0,7.14
G2F820,2009-11-19,25.0,17.2,80,3.4,0.0,10.88
G2F820,2009-11-20,24.5,16.0,81,3.7,0.0,11.41
G2F820,2009-11-21,24.3,16.3,75,3.4,0.0,10.90
G2F820,2009-11-22,25.1,16.2,82,3.1,0.0,10.10
G2F820,2009-11-23,27.5,18.1,82,1.7,0.0,10.08
G2F820,2009-11-24,27.6,18.2,83,2.1,0.0,10.23
G2F820,2009-11-25,29.5,16.6,83,1.8,0.0,10.95
G2F820,2009-11-26,28.9,17.2,83,1.7,0.0,10.93
G2F820,2009-11-27,30.1,16.5,77,2.9,0.0,11.65
G2F820,2009-11-28,27.0,15.8,77,2.1,0.0,10.12
G2F820,2009-11-29,27.2,15.0,75,2.0,0.0,11.21
G2F820,2009-11-30,25.4,15.4,75,2.1,0.0,7.62
G2F820,2009-12-01,24.2,13.3,74,2.7,0.0,10.07
G2F820,2009-12-02,25.2,12.3,76,2.2,0.0,9.32
G2F820,2009-12-03,21.4,11.4,74,3.2,0.0,9.72
G2F820,2009-12-04,23.3,10.7,77,1.9,0.0,8.81
G2F820,2009-12-05,24.3,11.2,76,1.4,0.0,10.22
G2F820,2009-12-06,25.7,12.6,72,2.2,0.0,9.91
G2F820,2009-12-07,26.9,15.9,72,2.4,0.0,9.86
G2F820,2009-12-08,27.1,14.4,75,1.4,0.0,9.41
G2F820,2009-12-09,27.7,15.3,80,2.0,0.0,9.91
G2F820,2009-12-10,27.0,15.2,79,2.1,0.0,9.79
G2F820,2009-12-11,27.2,14.6,81,2.2,0.0,10.19
G2F820,2009-12-12,29.8,15.4,75,1.8,0.0,11.03
G2F820,2009-12-13,29.0,14.2,76,2.1,0.0,10.76
G2F820,2009-12-14,27.1,15.8,77,2.1,0.0,10.18
G2F820,2009-12-15,30.1,15.6,78,2.3,0.0,10.25
G2F820,2009-12-16,23.6,15.4,71,4.3,1.0,7.99
G2F820,2009-12-17,19.9,13.6,83,3.7,5.0,4.26
G2F820,2009-12-18,15.4,13.2,76,3.3,0.0,2.00
G2F820,2009-12-19,14.8,12.1,70,3.1,0.0,2.71
G2F820,2009-12-20,17.7,11.8,70,2.3,0.0,4.10
G2F820,2009-12-21,20.1,10.0,63,1.8,0.0,9.22
G2F820,2009-12-22,22.3,8.5,77,1.4,0.0,9.91
G2F820,2009-12-23,26.4,12.7,74,1.7,0.0,8.49
G2F820,2009-12-24,26.9,12.3,74,2.0,0.0,9.21
G2F820,2009-12-25,21.1,16.7,89,1.8,3.0,2.48
G2F820,2009-12-26,21.8,12.3,80,2.3,0.0,6.04
G2F820,2009-12-27,23.0,12.6,80,2.6,1.0,6.65
G2F820,2009-12-28,15.2,11.6,88,2.6,7.5,2.09
G2F820,2009-12-29,22.8,11.9,85,1.7,0.0,7.76
G2F820,2009-12-30,19.1,15.0,89,2.4,12.0,3.53
G2F820,2009-12-31,16.6,12.5,85,1.8,0.5,2.06
