測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2015-02-20,23.5,15.3,80,1.5,0.0,13.42
G2F820,2015-02-21,26.4,14.4,82,1.3,2.5,7.42
G2F820,2015-02-22,27.8,16.7,84,1.9,0.0,17.88
G2F820,2015-02-23,24.0,18.2,88,1.8,0.0,7.18
G2F820,2015-02-24,28.4,17.3,82,1.9,0.0,15.77
G2F820,2015-02-25,26.7,17.6,83,1.3,0.0,14.84
G2F820,2015-02-26,27.8,18.9,81,2.6,0.0,17.23
G2F820,2015-02-27,27.0,18.1,80,3.1,0.0,17.50
G2F820,2015-02-28,28.4,18.1,78,2.1,0.0,15.43
G2F820,2015-03-01,24.6,14.7,75,3.0,0.0,19.48
G2F820,2015-03-02,22.9,13.7,74,1.1,0.0,7.26
G2F820,2015-03-03,30.0,16.5,73,2.0,0.0,19.06
G2F820,2015-03-04,21.6,16.4,76,2.3,0.0,5.81
G2F820,2015-03-05,22.2,14.8,78,2.1,0.0,9.21
G2F820,2015-03-06,24.3,16.6,80,2.2,0.0,11.53
G2F820,2015-03-07,25.3,17.1,77,2.1,0.0,12.32
G2F820,2015-03-08,26.2,16.5,82,1.5,0.0,9.89
G2F820,2015-03-09,25.6,16.0,73,3.8,0.0,20.66
G2F820,2015-03-10,18.6,13.9,81,1.8,0.5,4.04
G2F820,2015-03-11,16.8,13.5,87,1.5,2.0,2.57
G2F820,2015-03-12,18.8,13.7,89,2.0,3.5,7.10
G2F820,2015-03-13,25.8,13.2,83,1.5,0.0,18.89
G2F820,2015-03-14,27.1,17.0,81,1.6,0.0,17.51
G2F820,2015-03-15,29.9,17.3,77,1.6,0.0,17.40
G2F820,2015-03-16,29.2,20.6,83,1.5,0.0,10.31
G2F820,2015-03-17,30.2,22.6,80,1.9,0.0,13.60
G2F820,2015-03-18,31.3,21.9,73,2.5,0.0,18.22
G2F820,2015-03-19,33.9,20.3,76,2.4,0.0,19.44
G2F820,2015-03-20,27.9,20.1,87,1.6,0.0,10.07
G2F820,2015-03-21,26.8,19.9,84,2.0,0.0,13.67
G2F820,2015-03-22,27.7,19.5,73,2.1,0.0,12.72
G2F820,2015-03-23,23.4,15.7,82,2.5,2.0,2.71
G2F820,2015-03-24,26.6,16.4,76,1.9,0.0,16.69
G2F820,2015-03-25,21.3,15.8,87,1.8,0.0,5.97
G2F820,2015-03-26,24.1,15.9,86,2.0,0.5,11.18
G2F820,2015-03-27,24.1,17.4,91,1.6,0.0,5.91
G2F820,2015-03-28,27.6,16.1,75,1.4,0.0,17.46
G2F820,2015-03-29,29.4,16.6,72,1.9,0.0,20.92
G2F820,2015-03-30,30.5,18.9,72,1.4,0.0,18.54
G2F820,2015-03-31,31.5,21.2,76,2.0,0.0,17.03
G2F820,2015-04-01,33.0,23.3,78,2.0,0.0,21.95
G2F820,2015-04-02,33.1,21.4,77,2.3,0.0,23.67
G2F820,2015-04-03,33.5,20.9,70,2.5,0.0,23.09
G2F820,2015-04-04,33.2,21.7,72,2.3,0.0,23.68
G2F820,2015-04-05,32.4,21.7,75,2.3,0.0,23.43
G2F820,2015-04-06,32.6,21.9,76,2.1,0.0,19.62
G2F820,2015-04-07,29.7,19.5,76,3.5,0.0,20.54
G2F820,2015-04-08,24.9,16.8,71,3.6,0.0,14.41
G2F820,2015-04-09,27.6,16.7,74,2.5,0.0,18.48
G2F820,2015-04-10,23.7,18.1,81,2.4,0.0,5.85
G2F820,2015-04-11,,,,,,
G2F820,2015-04-12,,,,,,
G2F820,2015-04-13,26.4,15.2,66,2.5,0.0,19.45
G2F820,2015-04-14,24.8,12.3,56,2.3,0.0,26.48
G2F820,2015-04-15,27.9,10.6,61,1.8,0.0,24.57
G2F820,2015-04-16,30.4,19.2,67,2.3,0.0,24.05
G2F820,2015-04-17,31.0,17.5,75,1.5,0.0,20.16
G2F820,2015-04-18,34.0,22.3,76,2.5,0.0,17.73
G2F820,2015-04-19,32.1,24.1,78,2.4,0.5,9.47
G2F820,2015-04-20,32.2,24.6,69,3.1,0.0,15.60
G2F820,2015-04-21,27.0,20.3,84,2.4,5.5,10.95
G2F820,2015-04-22,29.4,19.8,75,2.1,0.0,20.91
G2F820,2015-04-23,29.9,19.4,79,2.0,0.0,17.16
G2F820,2015-04-24,28.4,21.7,83,2.3,0.0,15.55
G2F820,2015-04-25,30.6,21.1,77,2.1,0.0,21.93
G2F820,2015-04-26,31.6,19.8,77,2.0,0.0,23.87
G2F820,2015-04-27,30.7,21.2,77,1.8,0.0,22.68
G2F820,2015-04-28,31.6,22.4,74,1.8,0.0,17.84
G2F820,2015-04-29,32.9,23.8,77,2.3,0.0,23.60
G2F820,2015-04-30,32.2,24.0,76,2.0,0.0,22.06
G2F820,2015-05-01,29.7,24.1,77,1.9,0.0,12.12
G2F820,2015-05-02,33.9,23.6,75,2.9,0.0,20.35
G2F820,2015-05-03,31.8,25.3,74,2.7,0.0,14.60
G2F820,2015-05-04,30.6,25.2,82,1.8,0.0,11.10
G2F820,2015-05-05,26.1,21.5,93,1.4,1.5,4.76
G2F820,2015-05-06,29.9,22.5,83,1.6,0.0,13.69
G2F820,2015-05-07,31.4,23.1,79,2.0,0.0,19.49
G2F820,2015-05-08,31.7,24.9,77,2.1,0.0,16.55
G2F820,2015-05-09,33.9,23.4,75,2.7,0.0,21.76
G2F820,2015-05-10,32.7,23.7,79,2.1,0.0,22.44
G2F820,2015-05-11,32.5,23.3,77,1.6,0.0,12.75
G2F820,2015-05-12,31.1,22.3,85,2.3,0.0,14.93
G2F820,2015-05-13,32.3,23.5,80,1.9,0.0,21.87
G2F820,2015-05-14,32.6,24.4,80,2.4,0.0,22.08
G2F820,2015-05-15,33.4,24.4,77,3.1,0.0,22.69
G2F820,2015-05-16,33.6,23.1,74,2.3,0.0,24.36
G2F820,2015-05-17,34.0,24.4,75,2.0,0.0,23.39
G2F820,2015-05-18,33.7,23.7,69,3.3,0.0,24.47
G2F820,2015-05-19,32.9,24.4,70,3.2,0.0,16.48
G2F820,2015-05-20,28.5,21.5,88,2.3,70.5,1.01
G2F820,2015-05-21,25.8,22.1,94,1.0,5.0,6.22
G2F820,2015-05-22,30.4,22.7,93,1.6,38.0,12.33
G2F820,2015-05-23,28.4,24.0,95,1.7,33.0,5.14
G2F820,2015-05-24,26.8,23.6,96,2.2,104.5,2.49
G2F820,2015-05-25,28.4,24.0,95,0.9,2.5,5.00
G2F820,2015-05-26,27.5,23.4,96,1.8,58.0,3.56
G2F820,2015-05-27,26.9,23.1,93,2.6,24.0,4.67
G2F820,2015-05-28,32.0,22.7,90,2.4,73.0,8.81
G2F820,2015-05-29,33.0,25.5,81,3.2,0.0,20.72
G2F820,2015-05-30,33.0,26.4,81,3.3,0.0,18.75
G2F820,2015-05-31,29.0,23.1,93,2.2,38.0,5.14
G2F820,2015-06-01,31.9,23.2,88,1.7,3.5,10.92
G2F820,2015-06-02,33.6,24.2,77,3.0,0.0,23.58
G2F820,2015-06-03,33.3,25.0,76,2.7,0.0,23.96
G2F820,2015-06-04,32.3,23.9,80,1.9,0.0,17.62
G2F820,2015-06-05,33.1,25.5,79,2.4,0.0,18.96
G2F820,2015-06-06,31.5,25.2,88,1.8,3.5,10.71
G2F820,2015-06-07,32.1,24.7,84,2.0,0.0,18.00
G2F820,2015-06-08,32.4,24.1,76,2.4,0.0,19.34
G2F820,2015-06-09,34.1,24.5,74,2.8,0.0,25.04
G2F820,2015-06-10,34.2,25.6,73,3.0,0.0,23.84
G2F820,2015-06-11,34.6,25.9,73,3.2,0.0,24.40
G2F820,2015-06-12,34.2,25.9,77,2.5,0.0,23.62
G2F820,2015-06-13,34.8,26.3,77,2.5,0.0,21.04
G2F820,2015-06-14,35.2,25.1,81,2.3,20.5,23.12
G2F820,2015-06-15,33.4,24.8,80,2.0,0.0,18.89
G2F820,2015-06-16,34.5,25.6,76,2.5,0.0,22.76
G2F820,2015-06-17,35.0,25.4,74,3.0,0.0,24.75
G2F820,2015-06-18,34.8,26.1,72,3.0,0.0,19.04
G2F820,2015-06-19,35.0,25.5,72,2.6,0.0,23.19
G2F820,2015-06-20,35.2,25.6,73,1.9,0.0,23.13
G2F820,2015-06-21,34.9,25.7,75,2.5,0.0,22.10
G2F820,2015-06-22,34.4,25.2,85,1.6,67.5,13.24
G2F820,2015-06-23,34.5,25.3,92,1.6,65.0,13.43
G2F820,2015-06-24,35.1,25.0,81,2.5,0.0,20.92
G2F820,2015-06-25,35.2,26.2,75,3.2,0.0,21.46
G2F820,2015-06-26,35.5,26.4,72,3.3,0.0,24.12
G2F820,2015-06-27,35.7,26.7,72,3.4,0.0,23.74
G2F820,2015-06-28,34.8,27.3,75,3.0,0.0,19.70
G2F820,2015-06-29,33.2,26.9,80,3.1,4.0,15.14
G2F820,2015-06-30,34.8,25.9,72,3.8,0.0,22.02
G2F820,2015-07-01,35.5,26.2,74,3.7,0.0,18.21
G2F820,2015-07-02,35.5,26.8,72,3.5,0.0,20.06
G2F820,2015-07-03,34.6,25.6,75,2.9,0.0,17.82
G2F820,2015-07-04,34.0,25.1,78,2.6,0.0,20.19
G2F820,2015-07-05,34.2,25.2,81,2.1,0.0,19.75
G2F820,2015-07-06,33.4,27.2,84,1.9,0.0,13.30
G2F820,2015-07-07,33.5,26.1,87,2.0,12.5,11.46
G2F820,2015-07-08,31.3,26.2,91,1.6,1.5,7.91
G2F820,2015-07-09,34.1,26.0,84,1.9,1.0,13.20
G2F820,2015-07-10,28.9,25.6,86,4.5,1.5,7.16
G2F820,2015-07-11,32.6,26.2,80,4.6,0.5,10.27
G2F820,2015-07-12,33.2,26.2,78,3.2,1.0,16.19
G2F820,2015-07-13,34.6,26.0,79,1.8,0.0,21.71
G2F820,2015-07-14,34.0,26.5,77,2.0,0.0,19.36
G2F820,2015-07-15,33.6,25.9,80,2.2,0.0,19.76
G2F820,2015-07-16,34.4,25.9,75,2.0,0.0,20.57
G2F820,2015-07-17,34.1,26.2,76,1.9,0.0,21.61
G2F820,2015-07-18,34.0,26.7,75,2.2,0.0,18.81
G2F820,2015-07-19,33.4,25.1,87,1.7,0.0,10.35
G2F820,2015-07-20,31.9,24.9,78,3.5,0.0,12.28
G2F820,2015-07-21,35.5,25.2,61,4.4,0.0,21.87
G2F820,2015-07-22,30.1,26.1,76,2.5,0.0,7.05
G2F820,2015-07-23,35.3,25.9,71,3.4,0.0,18.16
G2F820,2015-07-24,34.3,24.2,69,3.4,0.0,25.49
G2F820,2015-07-25,34.9,25.6,73,3.0,0.0,24.19
G2F820,2015-07-26,34.6,25.8,71,3.0,0.0,23.85
G2F820,2015-07-27,34.0,23.7,78,2.9,0.0,17.16
G2F820,2015-07-28,33.9,22.7,82,2.3,0.0,13.81
G2F820,2015-07-29,33.6,23.1,77,2.2,0.0,19.92
G2F820,2015-07-30,34.0,24.3,77,2.3,0.0,23.95
G2F820,2015-07-31,33.7,25.5,76,1.9,0.0,22.03
G2F820,2015-08-01,33.5,24.8,76,2.0,0.0,23.64
G2F820,2015-08-02,34.1,25.6,75,2.0,0.0,23.00
G2F820,2015-08-03,33.5,24.9,72,2.0,0.0,22.48
G2F820,2015-08-04,34.7,24.5,73,1.8,0.0,23.51
G2F820,2015-08-05,33.5,25.7,74,2.2,0.0,20.94
G2F820,2015-08-06,33.9,25.2,72,2.6,0.0,19.93
G2F820,2015-08-07,33.9,25.9,76,3.4,0.0,15.35
G2F820,2015-08-08,28.5,24.1,89,9.5,41.5,3.28
G2F820,2015-08-09,29.4,23.8,91,2.8,21.0,3.75
G2F820,2015-08-10,34.5,23.7,76,2.8,0.0,22.93
G2F820,2015-08-11,34.8,24.8,76,2.5,0.0,22.96
G2F820,2015-08-12,34.4,25.2,77,3.3,0.0,24.19
G2F820,2015-08-13,32.9,26.3,78,3.1,9.5,18.65
G2F820,2015-08-14,31.8,24.8,86,2.7,18.0,11.18
G2F820,2015-08-15,29.6,24.4,85,2.4,5.0,6.27
G2F820,2015-08-16,29.4,23.9,84,2.9,31.0,3.26
G2F820,2015-08-17,31.8,23.9,85,3.0,26.0,8.76
G2F820,2015-08-18,32.9,24.9,83,2.0,0.0,12.81
G2F820,2015-08-19,33.7,25.5,84,1.7,0.0,21.29
G2F820,2015-08-20,33.5,25.3,81,1.8,0.0,19.52
G2F820,2015-08-21,35.1,24.9,80,1.5,0.0,22.78
G2F820,2015-08-22,35.1,25.9,78,1.8,0.0,17.50
G2F820,2015-08-23,31.9,26.7,83,3.1,0.0,8.68
G2F820,2015-08-24,31.5,26.2,89,1.4,3.0,9.56
G2F820,2015-08-25,33.5,25.4,80,2.9,2.5,14.55
G2F820,2015-08-26,29.6,24.4,91,1.4,14.0,4.85
G2F820,2015-08-27,29.7,24.3,94,1.4,25.0,7.43
G2F820,2015-08-28,29.8,24.1,91,1.8,2.5,7.75
G2F820,2015-08-29,27.8,23.4,91,3.0,28.0,3.62
G2F820,2015-08-30,26.2,23.1,95,1.8,17.5,3.96
G2F820,2015-08-31,27.5,23.4,93,1.4,22.0,5.11
G2F820,2015-09-01,32.3,23.3,87,2.0,34.5,11.10
G2F820,2015-09-02,33.4,23.4,87,1.8,1.0,18.77
G2F820,2015-09-03,33.4,23.5,85,1.3,0.0,15.99
G2F820,2015-09-04,33.4,24.2,83,1.6,0.0,20.70
G2F820,2015-09-05,33.0,24.8,82,1.6,0.0,16.27
G2F820,2015-09-06,33.3,25.0,78,2.7,0.0,22.63
G2F820,2015-09-07,28.5,24.4,95,1.4,47.0,4.11
G2F820,2015-09-08,32.9,23.9,83,1.6,0.0,20.67
G2F820,2015-09-09,32.5,23.8,78,2.1,0.0,20.24
G2F820,2015-09-10,32.3,22.2,78,1.9,0.0,22.99
G2F820,2015-09-11,31.6,22.8,80,1.6,0.0,20.41
G2F820,2015-09-12,32.4,23.7,79,1.5,0.0,19.58
G2F820,2015-09-13,32.3,22.7,80,1.4,0.0,19.60
G2F820,2015-09-14,33.1,23.2,75,1.6,0.0,20.86
G2F820,2015-09-15,33.9,24.2,78,1.8,0.0,21.34
G2F820,2015-09-16,33.2,24.7,80,2.0,0.0,19.75
G2F820,2015-09-17,33.2,24.2,78,2.0,0.0,18.46
G2F820,2015-09-18,32.6,22.8,77,1.9,0.0,21.94
G2F820,2015-09-19,33.0,22.0,76,1.5,0.0,20.88
G2F820,2015-09-20,32.2,23.7,76,1.3,0.0,16.81
G2F820,2015-09-21,31.8,25.0,76,1.3,0.0,15.45
G2F820,2015-09-22,32.8,23.8,79,1.6,0.0,17.07
G2F820,2015-09-23,33.0,23.9,80,1.6,0.0,19.98
G2F820,2015-09-24,33.1,24.7,82,1.6,0.0,16.92
G2F820,2015-09-25,33.7,25.6,78,1.8,0.0,19.50
G2F820,2015-09-26,32.8,24.1,75,2.7,0.0,17.76
G2F820,2015-09-27,30.4,22.9,75,2.9,0.0,13.44
G2F820,2015-09-28,28.6,23.0,91,6.0,32.5,2.90
G2F820,2015-09-29,30.3,23.9,89,0.2,44.0,5.74
G2F820,2015-09-30,33.5,23.9,87,0.1,1.5,16.72
G2F820,2015-10-01,33.4,24.5,86,2.9,0.0,18.13
G2F820,2015-10-02,32.7,25.0,85,,0.0,19.89
G2F820,2015-10-03,33.7,25.0,83,,0.0,20.42
G2F820,2015-10-04,33.5,24.4,84,,0.0,19.64
G2F820,2015-10-05,33.8,25.0,81,,0.0,19.59
G2F820,2015-10-06,32.2,25.1,84,,0.0,14.05
G2F820,2015-10-07,32.7,23.9,83,,0.0,15.64
G2F820,2015-10-08,30.5,24.1,85,,0.0,8.87
G2F820,2015-10-09,31.0,23.1,84,,6.5,16.46
G2F820,2015-10-10,29.2,22.0,80,,0.0,12.10
G2F820,2015-10-11,26.7,20.5,82,,0.0,5.10
G2F820,2015-10-12,30.1,20.6,79,,0.0,13.34
G2F820,2015-10-13,30.2,19.8,72,,0.0,19.27
G2F820,2015-10-14,29.8,18.6,77,,0.0,19.34
G2F820,2015-10-15,29.8,19.0,78,,0.0,18.87
G2F820,2015-10-16,30.9,19.8,80,,0.0,18.24
G2F820,2015-10-17,31.5,19.6,77,,0.0,18.87
G2F820,2015-10-18,30.1,19.9,80,,0.0,14.93
G2F820,2015-10-19,31.0,21.4,84,,0.0,10.27
G2F820,2015-10-20,30.3,24.0,87,,0.0,8.13
G2F820,2015-10-21,28.8,24.1,89,0.9,0.0,5.50
G2F820,2015-10-22,30.3,23.2,83,1.5,0.0,10.55
G2F820,2015-10-23,31.2,23.1,82,1.9,0.0,17.45
G2F820,2015-10-24,31.9,22.7,84,1.2,0.0,13.80
G2F820,2015-10-25,32.1,23.3,82,1.4,0.0,16.68
G2F820,2015-10-26,29.8,22.9,86,1.3,0.0,9.95
G2F820,2015-10-27,31.3,22.8,83,1.6,0.0,15.70
G2F820,2015-10-28,31.4,21.7,84,1.2,0.0,14.75
G2F820,2015-10-29,31.5,22.1,84,1.7,0.0,16.08
G2F820,2015-10-30,30.8,20.5,79,2.0,0.0,15.86
G2F820,2015-10-31,31.1,20.6,81,1.4,0.0,15.02
G2F820,2015-11-01,26.9,21.5,83,1.5,0.0,6.16
G2F820,2015-11-02,28.2,19.4,78,2.2,0.0,17.34
G2F820,2015-11-03,30.3,19.2,80,1.1,0.0,14.13
G2F820,2015-11-04,30.4,21.7,84,1.1,0.0,11.64
G2F820,2015-11-05,30.7,22.0,85,1.3,0.0,13.66
G2F820,2015-11-06,31.6,21.9,85,1.4,0.0,15.25
G2F820,2015-11-07,33.5,22.5,82,1.4,0.0,16.66
G2F820,2015-11-08,32.2,21.5,83,1.1,0.0,15.53
G2F820,2015-11-09,32.2,21.6,82,1.8,0.0,13.10
G2F820,2015-11-10,30.2,19.8,76,1.9,0.0,15.33
G2F820,2015-11-11,30.4,19.4,78,1.4,0.0,13.38
G2F820,2015-11-12,31.7,21.1,80,1.2,0.0,13.72
G2F820,2015-11-13,29.1,22.3,86,1.1,0.0,7.68
G2F820,2015-11-14,30.7,21.0,82,1.7,0.0,13.75
G2F820,2015-11-15,32.6,20.9,78,1.3,0.0,16.03
G2F820,2015-11-16,31.4,20.7,79,1.4,0.0,14.06
G2F820,2015-11-17,33.4,20.9,78,1.1,0.0,14.90
G2F820,2015-11-18,33.8,21.4,80,1.4,0.0,15.74
G2F820,2015-11-19,31.4,21.7,82,1.5,0.0,14.43
G2F820,2015-11-20,30.4,21.1,85,0.7,0.0,7.73
G2F820,2015-11-21,27.4,21.5,90,1.0,0.0,5.16
G2F820,2015-11-22,30.8,19.5,82,1.2,0.0,15.51
G2F820,2015-11-23,30.6,20.1,83,1.6,0.0,15.31
G2F820,2015-11-24,29.5,20.1,78,1.8,0.0,12.49
G2F820,2015-11-25,29.3,19.7,74,3.0,0.0,14.46
G2F820,2015-11-26,22.2,11.9,62,3.9,0.0,12.59
G2F820,2015-11-27,23.6,11.8,67,1.0,0.0,12.91
G2F820,2015-11-28,26.8,12.6,73,0.9,0.0,14.57
G2F820,2015-11-29,29.0,16.1,75,1.7,0.0,14.77
G2F820,2015-11-30,28.7,17.0,79,1.8,0.0,15.40
G2F820,2015-12-01,29.1,18.1,79,1.5,0.0,12.72
G2F820,2015-12-02,28.8,18.0,82,1.4,0.0,14.07
G2F820,2015-12-03,26.0,17.7,74,1.7,0.0,9.48
G2F820,2015-12-04,27.0,17.4,70,1.5,0.0,11.58
G2F820,2015-12-05,27.4,16.0,78,1.9,0.0,11.50
G2F820,2015-12-06,23.9,18.4,79,3.0,0.0,7.92
G2F820,2015-12-07,24.2,16.9,80,1.3,0.0,6.79
G2F820,2015-12-08,28.3,17.4,77,1.3,0.0,13.06
G2F820,2015-12-09,26.0,18.2,86,1.5,0.0,7.43
G2F820,2015-12-10,24.8,16.6,89,1.4,17.5,4.47
G2F820,2015-12-11,25.8,14.6,84,1.3,0.0,14.23
G2F820,2015-12-12,26.7,17.3,85,1.6,2.0,13.22
G2F820,2015-12-13,28.1,15.7,83,1.3,0.0,14.84
G2F820,2015-12-14,27.9,16.5,83,1.7,0.0,14.88
G2F820,2015-12-15,23.9,16.3,82,2.7,0.0,13.06
G2F820,2015-12-16,19.4,11.7,68,3.7,0.0,10.39
G2F820,2015-12-17,16.3,11.2,62,1.6,0.0,5.48
G2F820,2015-12-18,21.2,11.4,69,1.2,0.0,9.77
G2F820,2015-12-19,24.8,9.9,78,0.7,0.0,14.35
G2F820,2015-12-20,22.4,12.4,82,1.4,0.0,5.68
G2F820,2015-12-21,24.5,16.7,86,1.2,0.0,7.65
G2F820,2015-12-22,27.9,17.6,88,1.6,0.0,13.23
G2F820,2015-12-23,29.1,17.6,83,1.2,0.0,11.49
G2F820,2015-12-24,30.4,18.9,82,1.3,0.0,11.23
G2F820,2015-12-25,21.5,17.3,86,2.6,0.0,3.67
G2F820,2015-12-26,20.9,16.4,83,1.3,0.0,2.91
G2F820,2015-12-27,21.5,16.2,90,2.0,0.5,3.92
G2F820,2015-12-28,24.7,14.6,76,1.0,0.0,13.49
G2F820,2015-12-29,24.1,14.7,77,0.0,0.0,12.77
G2F820,2015-12-30,22.2,14.0,82,1.6,0.0,10.02
G2F820,2015-12-31,24.3,13.8,76,2.2,0.0,14.90
