測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,1990-02-15,25.3,15.5,88,1.8,0.0,14.17
G2F820,1990-02-16,24.5,14.9,88,2.3,0.0,12.31
G2F820,1990-02-17,25.6,15.8,86,2.2,0.0,14.31
G2F820,1990-02-18,27.4,16.2,79,2.3,0.0,15.04
G2F820,1990-02-19,26.6,18.4,83,2.7,5.5,14.24
G2F820,1990-02-20,25.9,17.1,86,2.1,0.0,12.85
G2F820,1990-02-21,26.2,17.4,84,2.0,0.0,10.76
G2F820,1990-02-22,28.2,19.9,81,1.9,0.0,12.32
G2F820,1990-02-23,26.0,16.3,85,3.2,2.5,10.07
G2F820,1990-02-24,20.6,13.3,86,3.3,10.5,7.97
G2F820,1990-02-25,17.2,11.5,92,4.0,20.0,6.88
G2F820,1990-02-26,15.1,11.6,93,3.1,11.0,3.47
G2F820,1990-02-27,17.9,12.7,91,2.1,0.5,5.31
G2F820,1990-02-28,19.2,14.4,94,2.8,7.0,5.03
G2F820,1990-03-01,16.7,14.1,91,2.7,0.0,3.87
G2F820,1990-03-02,18.2,13.6,91,2.7,1.5,6.83
G2F820,1990-03-03,16.1,13.2,92,2.9,4.5,3.09
G2F820,1990-03-04,14.4,11.7,95,3.0,13.5,2.13
G2F820,1990-03-05,15.9,10.2,82,3.2,4.0,7.98
G2F820,1990-03-06,15.3,10.7,86,1.8,3.5,3.39
G2F820,1990-03-07,21.0,11.7,74,2.1,0.0,13.60
G2F820,1990-03-08,22.9,10.2,76,1.9,0.0,17.81
G2F820,1990-03-09,24.8,13.8,74,2.5,0.0,19.21
G2F820,1990-03-10,24.3,13.3,74,2.0,0.0,18.29
G2F820,1990-03-11,26.8,15.1,63,2.5,0.0,20.73
G2F820,1990-03-12,26.5,15.1,71,2.7,0.0,19.98
G2F820,1990-03-13,24.4,13.4,79,2.1,0.0,16.84
G2F820,1990-03-14,25.9,16.0,77,2.0,0.0,19.42
G2F820,1990-03-15,25.3,16.5,81,2.6,0.0,11.17
G2F820,1990-03-16,23.6,15.9,81,2.7,0.0,13.01
G2F820,1990-03-17,24.7,15.9,80,2.7,0.0,17.12
G2F820,1990-03-18,24.0,15.7,78,3.2,0.5,15.32
G2F820,1990-03-19,17.9,14.8,95,2.0,32.0,3.36
G2F820,1990-03-20,25.4,15.7,86,1.9,0.0,18.52
G2F820,1990-03-21,24.0,17.5,86,2.2,0.0,18.91
G2F820,1990-03-22,28.3,15.7,77,2.3,0.0,20.02
G2F820,1990-03-23,29.5,19.4,79,2.1,0.0,16.96
G2F820,1990-03-24,29.3,20.7,81,3.1,0.0,17.35
G2F820,1990-03-25,26.3,18.0,83,3.4,0.5,8.55
G2F820,1990-03-26,25.0,17.4,78,2.8,0.0,17.65
G2F820,1990-03-27,27.0,17.6,83,2.0,0.0,13.56
G2F820,1990-03-28,26.2,18.8,83,2.1,0.0,12.95
G2F820,1990-03-29,27.2,18.2,83,2.8,0.0,15.27
G2F820,1990-03-30,25.6,19.1,88,2.1,0.0,6.20
G2F820,1990-03-31,25.2,18.5,86,2.5,0.5,9.82
G2F820,1990-04-01,23.4,19.4,92,2.1,7.0,3.46
G2F820,1990-04-02,23.8,17.9,90,1.6,0.0,5.51
G2F820,1990-04-03,28.7,18.4,83,2.8,0.0,13.68
G2F820,1990-04-04,23.9,16.7,77,4.1,0.0,16.50
G2F820,1990-04-05,22.7,15.5,68,2.0,0.0,10.02
G2F820,1990-04-06,25.0,16.9,75,1.9,0.0,16.59
G2F820,1990-04-07,27.0,16.3,81,1.8,0.0,11.37
G2F820,1990-04-08,23.1,17.2,81,2.2,0.0,8.50
G2F820,1990-04-09,27.7,16.8,80,2.1,0.0,17.18
G2F820,1990-04-10,29.4,19.5,82,3.3,17.0,10.30
G2F820,1990-04-11,28.7,20.5,83,2.8,9.5,11.93
G2F820,1990-04-12,27.1,17.9,85,4.1,64.5,6.69
G2F820,1990-04-13,27.1,16.3,82,2.1,0.0,17.22
G2F820,1990-04-14,23.8,18.6,89,1.5,1.5,5.66
G2F820,1990-04-15,22.6,18.4,96,1.9,22.5,3.57
G2F820,1990-04-16,24.0,18.1,96,2.2,98.0,5.14
G2F820,1990-04-17,22.8,16.3,87,2.2,31.5,9.63
G2F820,1990-04-18,22.4,17.7,94,2.1,20.0,6.14
G2F820,1990-04-19,23.6,19.4,95,3.4,130.5,2.73
G2F820,1990-04-20,23.4,20.7,90,3.1,12.0,2.79
G2F820,1990-04-21,29.2,20.5,86,3.7,2.0,6.79
G2F820,1990-04-22,28.8,22.6,89,3.7,11.5,3.65
G2F820,1990-04-23,25.7,17.8,90,3.0,40.0,7.30
G2F820,1990-04-24,19.3,16.1,97,2.2,43.5,2.46
G2F820,1990-04-25,25.8,18.5,91,2.4,1.0,10.95
G2F820,1990-04-26,23.4,19.3,94,1.9,11.0,4.35
G2F820,1990-04-27,27.7,19.4,90,1.8,0.0,17.28
G2F820,1990-04-28,27.7,20.8,87,1.7,0.0,14.66
G2F820,1990-04-29,29.3,20.7,83,1.7,0.0,16.14
G2F820,1990-04-30,29.9,21.4,82,2.0,0.0,20.16
G2F820,1990-05-01,29.6,20.3,84,1.8,0.0,16.97
G2F820,1990-05-02,30.1,22.0,83,3.1,0.0,20.56
G2F820,1990-05-03,31.0,22.6,82,3.0,0.0,22.65
G2F820,1990-05-04,29.2,20.3,85,2.8,0.0,17.31
G2F820,1990-05-05,21.0,19.3,94,1.9,5.0,3.03
G2F820,1990-05-06,28.2,20.3,87,1.7,0.0,18.63
G2F820,1990-05-07,29.9,21.1,81,1.9,0.0,21.43
G2F820,1990-05-08,29.4,20.8,81,1.7,0.0,19.57
G2F820,1990-05-09,27.7,21.5,86,1.9,0.0,7.56
G2F820,1990-05-10,29.6,21.8,83,2.1,0.0,14.23
G2F820,1990-05-11,27.5,22.1,86,1.2,0.5,7.87
G2F820,1990-05-12,28.9,22.5,83,1.9,0.0,8.89
G2F820,1990-05-13,31.1,22.5,81,3.5,0.0,15.69
G2F820,1990-05-14,31.0,21.7,81,2.8,0.0,20.32
G2F820,1990-05-15,31.5,22.4,83,2.2,0.0,18.67
G2F820,1990-05-16,30.8,22.5,79,2.0,0.0,18.00
G2F820,1990-05-17,32.6,22.4,80,2.4,1.5,20.18
G2F820,1990-05-18,24.5,20.1,90,3.8,2.0,6.80
G2F820,1990-05-19,22.4,19.9,98,1.4,33.5,2.63
G2F820,1990-05-20,28.2,20.4,88,2.2,0.0,17.83
G2F820,1990-05-21,30.4,20.7,84,2.1,0.0,22.55
G2F820,1990-05-22,31.3,20.3,83,2.1,0.0,23.37
G2F820,1990-05-23,31.8,22.8,85,2.0,0.0,20.91
G2F820,1990-05-24,28.0,20.8,83,3.9,1.5,20.25
G2F820,1990-05-25,25.1,19.0,84,1.5,0.0,5.55
G2F820,1990-05-26,28.0,20.7,88,2.5,0.0,11.62
G2F820,1990-05-27,30.8,21.9,85,2.7,0.0,22.17
G2F820,1990-05-28,31.3,22.5,85,2.7,0.0,21.41
G2F820,1990-05-29,31.3,23.1,84,2.6,0.0,21.10
G2F820,1990-05-30,31.5,23.0,81,2.2,0.0,20.26
G2F820,1990-05-31,32.4,24.5,80,2.6,0.0,18.89
G2F820,1990-06-01,30.9,23.2,87,2.0,0.0,11.20
G2F820,1990-06-02,31.6,23.5,88,2.4,0.0,19.02
G2F820,1990-06-03,28.3,22.7,97,1.4,60.0,6.12
G2F820,1990-06-04,28.1,23.3,95,1.7,20.0,6.75
G2F820,1990-06-05,29.6,22.8,88,1.9,0.0,12.43
G2F820,1990-06-06,31.7,22.6,86,2.4,0.0,16.12
G2F820,1990-06-07,31.1,23.6,86,3.4,0.5,10.87
G2F820,1990-06-08,29.4,24.4,89,3.6,18.0,7.83
G2F820,1990-06-09,27.0,23.7,94,3.1,80.0,5.31
G2F820,1990-06-10,27.4,23.3,96,2.0,58.5,5.37
G2F820,1990-06-11,31.8,23.1,86,2.5,0.0,21.11
G2F820,1990-06-12,32.4,24.3,84,3.0,0.0,21.71
G2F820,1990-06-13,32.6,24.7,85,2.8,0.0,22.44
G2F820,1990-06-14,32.6,24.5,83,2.7,0.0,20.32
G2F820,1990-06-15,34.0,25.0,82,2.6,0.0,23.18
G2F820,1990-06-16,30.4,25.9,92,1.7,1.5,8.89
G2F820,1990-06-17,32.0,23.6,90,2.1,8.5,11.17
G2F820,1990-06-18,31.3,22.5,90,2.4,38.0,12.13
G2F820,1990-06-19,33.2,22.3,81,2.4,1.5,22.94
G2F820,1990-06-20,33.2,23.0,82,2.1,0.0,24.11
G2F820,1990-06-21,32.0,24.6,88,1.9,0.0,18.39
G2F820,1990-06-22,30.0,25.1,93,1.7,0.0,8.60
G2F820,1990-06-23,29.2,24.3,94,4.5,70.5,5.92
G2F820,1990-06-24,28.5,23.1,90,6.3,55.5,5.60
G2F820,1990-06-25,32.0,22.7,83,3.6,0.0,21.70
G2F820,1990-06-26,32.0,24.5,88,2.5,1.0,16.79
G2F820,1990-06-27,31.3,23.9,86,2.1,0.0,16.00
G2F820,1990-06-28,33.7,23.7,86,2.4,0.0,17.02
G2F820,1990-06-29,30.5,24.7,85,3.3,1.5,10.06
G2F820,1990-06-30,30.3,24.0,86,3.5,2.5,8.52
G2F820,1990-07-01,31.4,24.1,79,4.3,0.0,16.33
G2F820,1990-07-02,33.1,24.1,77,4.7,0.0,20.42
G2F820,1990-07-03,32.7,24.4,87,2.8,8.0,16.77
G2F820,1990-07-04,32.0,24.5,87,2.3,0.5,6.59
G2F820,1990-07-05,32.9,25.1,79,2.6,0.0,15.54
G2F820,1990-07-06,32.1,25.0,79,2.4,0.0,16.51
G2F820,1990-07-07,32.0,25.8,81,2.7,0.0,16.42
G2F820,1990-07-08,32.5,25.3,80,2.0,0.0,17.89
G2F820,1990-07-09,32.4,25.2,81,2.4,0.0,10.88
G2F820,1990-07-10,32.7,25.4,78,3.7,0.0,14.95
G2F820,1990-07-11,34.3,23.2,71,4.2,0.0,20.75
G2F820,1990-07-12,34.7,25.2,74,4.2,0.0,23.27
G2F820,1990-07-13,33.8,24.0,82,3.9,7.0,12.38
G2F820,1990-07-14,31.7,23.5,84,3.9,30.5,11.25
G2F820,1990-07-15,33.9,23.8,77,3.7,0.0,23.07
G2F820,1990-07-16,33.5,25.5,79,3.4,0.0,22.91
G2F820,1990-07-17,33.9,25.8,78,3.6,0.0,21.25
G2F820,1990-07-18,33.5,24.5,81,3.5,1.0,16.37
G2F820,1990-07-19,32.8,23.3,82,2.4,10.0,14.41
G2F820,1990-07-20,32.0,24.0,84,2.8,0.0,14.78
G2F820,1990-07-21,34.3,23.8,81,2.3,5.0,21.30
G2F820,1990-07-22,33.6,23.2,81,2.9,0.5,21.34
G2F820,1990-07-23,33.7,22.9,78,1.8,0.0,22.95
G2F820,1990-07-24,33.5,25.6,80,2.3,0.0,21.46
G2F820,1990-07-25,33.2,26.5,81,2.4,0.0,17.87
G2F820,1990-07-26,33.3,26.2,83,3.1,0.0,17.25
G2F820,1990-07-27,33.2,25.3,84,2.0,0.0,12.29
G2F820,1990-07-28,33.1,26.0,88,2.3,12.5,13.13
G2F820,1990-07-29,32.6,24.5,88,1.9,1.0,12.86
G2F820,1990-07-30,29.2,25.4,94,2.9,2.0,6.02
G2F820,1990-07-31,27.4,24.0,96,1.8,13.5,3.32
G2F820,1990-08-01,30.7,24.4,90,2.0,3.5,10.67
G2F820,1990-08-02,31.2,24.1,93,2.0,6.5,8.22
G2F820,1990-08-03,30.6,24.5,94,3.6,44.0,7.01
G2F820,1990-08-04,27.8,24.2,96,4.1,93.5,1.92
G2F820,1990-08-05,29.7,24.4,91,3.6,8.0,6.48
G2F820,1990-08-06,32.7,24.6,83,4.4,0.0,19.90
G2F820,1990-08-07,33.1,24.4,81,4.2,0.0,21.15
G2F820,1990-08-08,34.1,26.7,81,4.3,0.0,21.31
G2F820,1990-08-09,33.8,26.8,81,4.6,0.0,21.16
G2F820,1990-08-10,33.1,26.3,80,4.2,0.0,20.35
G2F820,1990-08-11,33.1,25.1,80,3.2,0.0,18.89
G2F820,1990-08-12,33.1,24.3,81,2.2,0.0,21.62
G2F820,1990-08-13,33.2,25.1,82,2.1,0.0,21.57
G2F820,1990-08-14,33.7,25.6,81,1.9,0.0,19.66
G2F820,1990-08-15,32.7,25.8,82,2.6,0.0,17.18
G2F820,1990-08-16,33.0,24.1,83,2.5,0.0,15.51
G2F820,1990-08-17,33.4,25.5,81,2.9,0.0,14.90
G2F820,1990-08-18,32.0,26.2,88,2.2,0.5,7.84
G2F820,1990-08-19,27.6,24.7,98,10.6,376.0,2.22
G2F820,1990-08-20,27.4,25.0,96,7.9,108.5,3.51
G2F820,1990-08-21,28.7,25.0,89,6.5,50.5,5.21
G2F820,1990-08-22,29.4,23.4,86,4.7,18.5,6.62
G2F820,1990-08-23,33.8,22.0,83,2.8,0.0,17.84
G2F820,1990-08-24,31.9,24.1,86,2.7,6.0,14.45
G2F820,1990-08-25,32.5,23.3,87,2.3,0.0,18.44
G2F820,1990-08-26,36.3,22.8,71,2.3,0.0,20.69
G2F820,1990-08-27,34.2,25.2,78,2.9,0.0,17.21
G2F820,1990-08-28,34.1,25.4,81,2.3,0.0,17.86
G2F820,1990-08-29,31.9,24.5,82,3.9,0.0,13.95
G2F820,1990-08-30,27.1,24.0,90,4.9,19.5,2.16
G2F820,1990-08-31,30.7,26.0,84,6.1,0.5,14.24
G2F820,1990-09-01,30.3,24.8,84,3.1,0.0,8.05
G2F820,1990-09-02,32.2,23.0,91,2.3,45.5,14.84
G2F820,1990-09-03,30.1,22.9,94,2.1,7.0,8.44
G2F820,1990-09-04,30.5,23.3,90,2.3,0.0,14.32
G2F820,1990-09-05,31.8,22.8,87,2.2,0.0,16.92
G2F820,1990-09-06,31.2,25.1,89,2.1,0.0,13.16
G2F820,1990-09-07,32.1,23.8,86,2.2,6.0,17.51
G2F820,1990-09-08,28.5,23.8,96,2.8,28.0,5.29
G2F820,1990-09-09,31.7,23.9,90,3.4,13.0,9.54
G2F820,1990-09-10,32.6,23.0,85,3.4,0.5,13.52
G2F820,1990-09-11,32.3,21.8,84,2.7,0.0,17.00
G2F820,1990-09-12,32.2,23.3,90,1.9,8.0,19.19
G2F820,1990-09-13,31.9,24.7,90,2.7,0.5,17.87
G2F820,1990-09-14,31.6,24.6,88,1.8,0.0,17.26
G2F820,1990-09-15,32.4,24.8,89,2.0,2.5,17.71
G2F820,1990-09-16,31.8,24.0,87,2.2,0.0,17.37
G2F820,1990-09-17,31.6,23.2,87,2.9,0.0,16.66
G2F820,1990-09-18,30.2,22.4,82,1.8,0.0,12.35
G2F820,1990-09-19,30.8,22.0,86,1.8,0.0,16.28
G2F820,1990-09-20,31.5,23.8,84,2.0,0.0,12.73
G2F820,1990-09-21,32.1,23.1,85,2.1,0.0,14.54
G2F820,1990-09-22,30.8,22.0,83,2.9,0.0,17.55
G2F820,1990-09-23,30.7,23.0,80,1.8,0.0,16.62
G2F820,1990-09-24,31.3,23.4,84,1.8,0.0,18.47
G2F820,1990-09-25,31.0,23.2,85,2.8,0.0,14.33
G2F820,1990-09-26,30.9,23.5,89,2.3,0.0,12.74
G2F820,1990-09-27,30.8,23.2,89,2.5,0.0,14.69
G2F820,1990-09-28,31.9,22.7,87,2.2,0.0,18.80
G2F820,1990-09-29,31.4,22.9,88,2.3,0.0,17.12
G2F820,1990-09-30,31.6,23.6,89,1.9,0.0,15.15
G2F820,1990-10-01,31.5,23.8,88,2.5,0.0,14.37
G2F820,1990-10-02,31.0,23.6,85,2.2,0.0,14.82
G2F820,1990-10-03,31.1,22.9,88,2.3,0.0,14.70
G2F820,1990-10-04,31.1,22.9,88,3.1,0.0,13.82
G2F820,1990-10-05,28.9,20.4,83,4.4,0.0,16.60
G2F820,1990-10-06,28.7,17.8,72,3.5,0.0,17.45
G2F820,1990-10-07,29.9,17.0,74,2.4,0.0,17.67
G2F820,1990-10-08,29.4,17.8,80,2.5,0.0,16.99
G2F820,1990-10-09,29.5,18.6,78,2.3,0.0,15.30
G2F820,1990-10-10,29.0,17.2,79,2.8,0.0,16.43
G2F820,1990-10-11,29.5,17.9,82,1.7,0.0,15.01
G2F820,1990-10-12,31.0,19.3,85,2.3,0.0,16.91
G2F820,1990-10-13,30.7,19.4,88,1.7,0.0,15.72
G2F820,1990-10-14,31.5,20.8,85,2.2,0.0,15.20
G2F820,1990-10-15,30.5,20.7,84,1.8,0.0,13.44
G2F820,1990-10-16,30.5,20.1,84,2.0,0.0,14.16
G2F820,1990-10-17,31.0,20.7,82,1.8,0.0,14.18
G2F820,1990-10-18,31.0,20.0,83,1.6,0.0,14.33
G2F820,1990-10-19,30.4,20.2,87,1.5,0.0,12.87
G2F820,1990-10-20,30.4,21.3,86,1.9,0.0,13.49
G2F820,1990-10-21,29.8,20.5,86,1.6,0.0,12.60
G2F820,1990-10-22,30.6,21.1,87,1.7,0.0,11.84
G2F820,1990-10-23,29.7,21.5,86,2.0,0.0,10.81
G2F820,1990-10-24,30.8,22.1,85,1.8,0.0,11.44
G2F820,1990-10-25,26.3,18.0,85,3.9,0.5,9.22
G2F820,1990-10-26,23.4,15.3,82,1.6,0.0,4.96
G2F820,1990-10-27,28.1,17.3,81,1.7,0.0,13.12
G2F820,1990-10-28,28.5,18.2,84,1.9,0.0,13.78
G2F820,1990-10-29,28.4,18.9,89,1.9,0.0,9.13
G2F820,1990-10-30,29.4,20.0,89,2.2,0.0,12.55
G2F820,1990-10-31,30.3,19.2,88,1.9,0.0,14.50
G2F820,1990-11-01,30.3,20.5,88,1.5,0.0,13.68
G2F820,1990-11-02,30.4,19.7,88,2.1,0.0,13.16
G2F820,1990-11-03,28.9,18.5,88,2.5,0.0,7.32
G2F820,1990-11-04,28.5,16.8,81,2.0,0.0,14.32
G2F820,1990-11-05,28.8,18.8,80,2.0,0.0,11.02
G2F820,1990-11-06,26.7,18.9,90,1.3,0.0,4.41
G2F820,1990-11-07,30.9,21.4,89,1.7,0.0,6.71
G2F820,1990-11-08,30.2,19.6,81,2.0,0.0,13.33
G2F820,1990-11-09,31.1,19.3,80,4.2,0.0,13.48
G2F820,1990-11-10,21.3,16.9,75,4.0,0.0,5.69
G2F820,1990-11-11,26.0,16.5,82,1.5,0.0,9.06
G2F820,1990-11-12,28.9,16.8,82,1.6,0.0,14.47
G2F820,1990-11-13,28.0,16.9,82,1.6,0.0,12.11
G2F820,1990-11-14,29.3,15.6,81,1.7,0.0,13.27
G2F820,1990-11-15,30.3,17.4,70,2.1,0.0,12.41
G2F820,1990-11-16,29.9,17.8,79,1.5,0.0,12.38
G2F820,1990-11-17,30.1,18.5,82,1.4,0.0,12.96
G2F820,1990-11-18,30.2,20.4,82,2.1,0.0,11.50
G2F820,1990-11-19,29.5,18.8,86,1.6,0.0,12.23
G2F820,1990-11-20,28.5,18.9,86,2.5,0.0,11.01
G2F820,1990-11-21,25.2,17.7,70,4.4,0.0,10.54
G2F820,1990-11-22,26.1,15.3,74,2.2,0.0,11.88
G2F820,1990-11-23,26.5,15.0,79,1.6,0.0,12.29
G2F820,1990-11-24,27.2,14.6,79,1.7,0.0,12.69
G2F820,1990-11-25,28.0,14.8,81,1.6,0.0,12.44
G2F820,1990-11-26,27.6,15.6,83,1.5,0.0,12.30
G2F820,1990-11-27,27.2,15.9,83,2.3,0.0,12.23
G2F820,1990-11-28,25.6,15.6,81,3.4,0.0,12.80
G2F820,1990-11-29,24.5,15.7,80,3.7,0.0,11.09
G2F820,1990-11-30,24.2,15.2,73,4.4,0.0,11.62
G2F820,1990-12-01,18.3,12.7,66,5.0,0.0,4.33
G2F820,1990-12-02,17.1,11.3,69,2.7,0.0,5.67
G2F820,1990-12-03,20.5,10.1,75,2.1,0.0,8.81
G2F820,1990-12-04,24.4,10.6,78,1.7,0.0,12.06
G2F820,1990-12-05,24.9,10.8,81,1.6,0.0,12.41
G2F820,1990-12-06,25.0,11.4,85,2.1,0.0,12.24
G2F820,1990-12-07,26.9,12.7,80,1.7,0.0,10.68
G2F820,1990-12-08,28.1,15.6,85,1.8,0.0,11.32
G2F820,1990-12-09,28.2,15.7,85,1.7,0.0,10.64
G2F820,1990-12-10,28.8,16.0,85,1.6,0.0,10.59
G2F820,1990-12-11,28.8,16.5,80,2.3,0.0,11.73
G2F820,1990-12-12,23.8,16.1,78,1.8,0.0,6.24
G2F820,1990-12-13,25.6,16.2,80,2.0,0.0,9.95
G2F820,1990-12-14,26.8,14.8,84,2.4,0.0,11.48
G2F820,1990-12-15,26.5,14.0,84,2.3,0.0,11.33
G2F820,1990-12-16,26.4,14.7,81,1.7,0.0,10.41
G2F820,1990-12-17,26.0,15.2,85,1.9,0.0,8.48
G2F820,1990-12-18,24.6,13.0,80,2.6,0.0,11.81
G2F820,1990-12-19,24.5,13.0,80,2.1,0.0,10.14
G2F820,1990-12-20,22.8,14.4,83,2.4,0.0,4.80
G2F820,1990-12-21,24.0,13.3,82,1.9,0.0,10.15
G2F820,1990-12-22,24.7,12.1,78,2.2,0.0,10.71
G2F820,1990-12-23,19.8,12.1,72,1.7,0.0,3.83
G2F820,1990-12-24,24.5,10.2,80,1.7,0.0,10.79
G2F820,1990-12-25,25.0,11.1,77,2.2,0.0,12.08
G2F820,1990-12-26,24.3,10.5,87,2.0,0.0,11.79
G2F820,1990-12-27,23.2,8.9,77,2.2,0.0,10.51
G2F820,1990-12-28,23.8,13.3,81,2.2,0.0,10.54
G2F820,1990-12-29,25.7,13.5,83,1.7,0.0,8.06
G2F820,1990-12-30,24.4,16.3,90,1.8,0.0,9.91
G2F820,1990-12-31,25.0,15.4,90,1.6,0.0,6.74
