測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,2006-08-21,33.0,25.5,76,3.2,0.0,15.31
G2F820,2006-08-22,31.5,24.6,83,1.6,0.0,8.92
G2F820,2006-08-23,31.0,24.1,85,1.8,0.5,7.79
G2F820,2006-08-24,32.8,23.1,85,2.0,0.0,12.36
G2F820,2006-08-25,33.4,25.6,80,2.6,0.0,14.33
G2F820,2006-08-26,33.1,25.9,79,3.4,0.0,10.37
G2F820,2006-08-27,32.7,24.7,80,2.1,0.0,13.30
G2F820,2006-08-28,34.0,23.7,77,2.5,0.0,17.21
G2F820,2006-08-29,34.2,25.4,80,2.3,0.0,15.43
G2F820,2006-08-30,34.4,25.9,79,2.5,0.0,16.76
G2F820,2006-08-31,34.2,24.1,80,3.2,3.0,16.38
G2F820,2006-09-01,34.2,24.5,83,2.6,1.5,12.85
G2F820,2006-09-02,33.4,25.0,88,2.2,7.0,10.11
G2F820,2006-09-03,32.7,24.7,88,2.3,17.0,13.51
G2F820,2006-09-04,33.3,24.8,88,3.0,14.0,13.13
G2F820,2006-09-05,31.5,24.4,87,3.3,12.5,10.27
G2F820,2006-09-06,32.5,25.6,83,3.0,0.0,9.65
G2F820,2006-09-07,32.3,24.3,89,2.9,75.5,11.74
G2F820,2006-09-08,32.0,24.3,91,2.3,22.0,12.29
G2F820,2006-09-09,31.6,24.1,88,2.0,1.0,10.31
G2F820,2006-09-10,28.9,24.7,91,2.0,3.0,6.29
G2F820,2006-09-11,31.7,24.6,92,1.9,13.0,10.69
G2F820,2006-09-12,31.4,24.7,90,2.2,4.5,11.86
G2F820,2006-09-13,32.6,24.0,86,2.5,0.0,16.80
G2F820,2006-09-14,32.1,24.8,85,2.4,0.0,15.90
G2F820,2006-09-15,32.3,24.9,83,2.6,0.0,13.67
G2F820,2006-09-16,28.9,24.5,85,4.7,2.5,7.28
G2F820,2006-09-17,26.7,23.2,88,1.8,1.5,5.55
G2F820,2006-09-18,30.5,21.4,74,2.2,0.0,15.85
G2F820,2006-09-19,30.7,20.9,79,1.4,0.0,13.77
G2F820,2006-09-20,29.7,22.0,81,2.0,0.0,9.33
G2F820,2006-09-21,29.8,23.1,86,1.6,0.0,7.79
G2F820,2006-09-22,31.2,22.1,84,1.8,0.0,14.59
G2F820,2006-09-23,32.3,23.7,82,1.9,0.0,14.88
G2F820,2006-09-24,32.4,23.4,80,2.3,0.0,14.18
G2F820,2006-09-25,31.8,23.2,81,2.0,0.0,13.00
G2F820,2006-09-26,31.6,23.0,78,2.1,0.0,14.38
G2F820,2006-09-27,31.4,22.1,79,1.7,0.0,8.90
G2F820,2006-09-28,31.7,22.0,77,1.9,0.0,15.09
G2F820,2006-09-29,32.3,21.6,75,1.8,0.0,14.98
G2F820,2006-09-30,32.0,23.3,78,1.9,0.0,12.83
G2F820,2006-10-01,32.4,24.1,80,1.6,0.0,13.58
G2F820,2006-10-02,32.4,23.1,79,2.0,0.0,14.17
G2F820,2006-10-03,32.2,22.9,76,2.6,0.0,13.71
G2F820,2006-10-04,30.6,20.5,72,3.2,0.0,12.92
G2F820,2006-10-05,29.0,19.5,72,3.3,0.0,14.27
G2F820,2006-10-06,30.3,19.4,67,2.6,0.0,13.87
G2F820,2006-10-07,30.2,19.3,74,2.2,0.0,13.62
G2F820,2006-10-08,30.9,19.7,75,2.1,0.0,13.12
G2F820,2006-10-09,32.2,20.3,73,1.8,0.0,12.94
G2F820,2006-10-10,31.5,24.3,69,2.1,0.0,12.53
G2F820,2006-10-11,32.2,22.7,73,2.0,0.0,11.79
G2F820,2006-10-12,32.7,23.3,72,2.0,0.0,13.47
G2F820,2006-10-13,31.8,23.4,74,2.2,0.0,9.28
G2F820,2006-10-14,32.2,23.0,75,2.2,0.0,11.75
G2F820,2006-10-15,31.4,22.3,77,2.0,0.0,11.05
G2F820,2006-10-16,31.4,21.9,75,2.0,0.0,11.37
G2F820,2006-10-17,31.4,24.0,74,1.9,0.0,11.26
G2F820,2006-10-18,31.9,22.8,76,1.8,0.5,10.28
G2F820,2006-10-19,31.5,22.3,72,2.1,0.0,11.89
G2F820,2006-10-20,31.4,21.4,77,1.8,0.0,11.80
G2F820,2006-10-21,31.4,22.1,77,1.7,0.0,10.74
G2F820,2006-10-22,31.3,22.4,80,1.8,0.0,10.92
G2F820,2006-10-23,31.5,22.2,79,1.7,0.0,9.93
G2F820,2006-10-24,31.7,21.7,75,2.0,0.0,11.74
G2F820,2006-10-25,31.4,20.7,72,1.8,0.0,11.96
G2F820,2006-10-26,30.7,22.9,72,1.5,0.0,8.29
G2F820,2006-10-27,31.6,21.1,75,1.6,0.0,12.26
G2F820,2006-10-28,31.5,22.0,75,1.5,0.0,11.44
G2F820,2006-10-29,32.6,22.1,74,1.8,0.0,11.75
G2F820,2006-10-30,31.5,21.1,74,2.4,0.0,10.70
G2F820,2006-10-31,30.2,21.5,75,2.0,0.0,8.81
G2F820,2006-11-01,25.4,21.3,84,1.7,2.0,2.93
G2F820,2006-11-02,26.9,20.6,77,2.4,2.0,5.97
G2F820,2006-11-03,23.7,19.7,88,2.0,8.0,2.67
G2F820,2006-11-04,30.9,19.9,78,1.7,1.0,9.89
G2F820,2006-11-05,31.5,19.8,74,1.8,0.0,12.71
G2F820,2006-11-06,32.0,19.6,67,2.1,0.0,12.03
G2F820,2006-11-07,29.9,18.1,69,1.9,0.0,9.50
G2F820,2006-11-08,30.0,18.1,76,1.6,0.0,10.96
G2F820,2006-11-09,30.6,18.1,75,1.7,0.0,11.79
G2F820,2006-11-10,31.3,18.6,75,2.0,0.0,11.02
G2F820,2006-11-11,31.1,19.2,68,2.5,0.0,10.74
G2F820,2006-11-12,30.0,17.3,63,1.7,0.0,9.89
G2F820,2006-11-13,29.8,19.6,65,1.9,0.0,8.89
G2F820,2006-11-14,27.1,21.1,69,1.8,0.0,4.43
G2F820,2006-11-15,22.7,19.5,90,1.4,24.0,2.53
G2F820,2006-11-16,28.3,20.8,83,1.8,2.5,6.56
G2F820,2006-11-17,30.9,19.0,76,1.5,0.0,11.81
G2F820,2006-11-18,26.9,23.4,70,1.9,0.0,10.42
G2F820,2006-11-19,26.7,23.8,69,2.2,0.0,10.91
G2F820,2006-11-20,28.7,23.3,72,1.8,9.0,7.86
G2F820,2006-11-21,32.3,21.9,80,1.6,0.5,8.48
G2F820,2006-11-22,29.6,20.1,84,2.4,46.5,7.34
G2F820,2006-11-23,26.4,19.8,84,2.1,0.0,9.04
G2F820,2006-11-24,29.0,18.5,85,1.8,0.0,8.43
G2F820,2006-11-25,32.4,19.3,85,1.6,0.0,10.93
G2F820,2006-11-26,31.9,20.7,82,1.9,1.5,10.61
G2F820,2006-11-27,30.3,20.6,82,2.1,0.5,7.19
G2F820,2006-11-28,23.1,19.8,87,2.0,6.5,2.41
G2F820,2006-11-29,27.8,19.1,83,2.6,0.5,9.23
G2F820,2006-11-30,26.0,17.4,82,2.7,0.0,10.05
G2F820,2006-12-01,26.3,16.6,80,3.2,0.0,10.57
G2F820,2006-12-02,26.4,16.0,77,2.4,0.0,10.60
G2F820,2006-12-03,22.6,17.4,72,2.0,0.0,4.63
G2F820,2006-12-04,26.8,14.8,77,1.7,0.0,11.15
G2F820,2006-12-05,26.8,16.1,79,2.3,0.0,10.18
G2F820,2006-12-06,29.0,14.8,80,1.6,0.0,10.70
G2F820,2006-12-07,29.0,16.3,83,1.7,0.0,10.76
G2F820,2006-12-08,30.2,16.4,79,1.6,0.0,10.42
G2F820,2006-12-09,28.3,16.7,79,2.2,0.0,10.34
G2F820,2006-12-10,23.9,16.7,77,2.6,0.0,8.04
G2F820,2006-12-11,25.7,15.4,85,1.8,0.0,8.28
G2F820,2006-12-12,26.2,18.6,85,1.5,0.0,5.94
G2F820,2006-12-13,26.7,20.8,86,1.7,0.0,5.50
G2F820,2006-12-14,22.3,17.1,90,2.6,19.0,1.77
G2F820,2006-12-15,18.4,16.8,95,2.0,22.0,1.09
G2F820,2006-12-16,17.8,13.2,88,3.9,10.0,1.85
G2F820,2006-12-17,19.0,8.3,65,3.3,0.0,11.21
G2F820,2006-12-18,21.3,8.1,75,1.5,0.0,9.03
G2F820,2006-12-19,23.7,9.9,79,1.9,0.0,10.06
G2F820,2006-12-20,25.3,11.5,78,2.3,0.0,10.30
G2F820,2006-12-21,23.9,14.1,75,2.6,0.0,8.75
G2F820,2006-12-22,22.7,12.1,72,2.7,0.0,10.74
G2F820,2006-12-23,24.3,11.2,78,1.6,0.0,10.25
G2F820,2006-12-24,25.4,12.2,78,2.1,0.0,8.26
G2F820,2006-12-25,21.7,12.1,79,3.4,0.0,9.80
G2F820,2006-12-26,24.3,9.1,78,2.1,0.0,11.18
G2F820,2006-12-27,25.4,10.5,73,1.5,0.0,10.83
G2F820,2006-12-28,20.7,12.7,76,3.8,0.0,6.75
G2F820,2006-12-29,21.9,10.9,73,1.8,0.0,9.42
G2F820,2006-12-30,19.5,11.6,86,1.1,0.0,2.90
G2F820,2006-12-31,21.0,13.9,85,1.2,0.0,4.33
