測站,農試所(霧峰)    
測站代碼,觀測時間,最高氣溫(℃),最低氣溫(℃),平均相對溼度( %),平均風速(m/s),累計雨量(mm),累積日射量(MJ/m2)
G2F820,1991-01-01,26.5,15.3,83,2.7,0.0,12.85
G2F820,1991-01-02,22.7,13.0,83,2.3,0.0,11.96
G2F820,1991-01-03,23.9,12.3,82,2.7,0.0,12.70
G2F820,1991-01-04,24.6,12.0,85,2.4,0.0,11.47
G2F820,1991-01-05,18.7,11.6,83,4.0,0.0,5.98
G2F820,1991-01-06,18.2,12.2,84,1.6,1.0,2.69
G2F820,1991-01-07,23.6,14.7,90,2.5,1.0,9.67
G2F820,1991-01-08,16.1,11.0,92,2.7,6.0,1.40
G2F820,1991-01-09,19.1,9.1,87,1.6,0.0,8.18
G2F820,1991-01-10,24.8,12.0,86,2.5,0.0,12.02
G2F820,1991-01-11,22.0,11.5,91,2.6,0.0,6.88
G2F820,1991-01-12,18.9,11.9,84,2.1,0.5,6.45
G2F820,1991-01-13,22.0,13.3,84,1.8,0.5,9.19
G2F820,1991-01-14,20.0,14.0,88,2.5,0.0,4.04
G2F820,1991-01-15,20.9,12.6,80,3.0,1.0,11.58
G2F820,1991-01-16,21.6,12.5,83,1.8,0.0,8.01
G2F820,1991-01-17,24.4,10.4,82,2.2,0.0,13.48
G2F820,1991-01-18,24.5,10.9,84,2.0,0.0,10.54
G2F820,1991-01-19,23.8,16.1,89,2.6,1.5,12.05
G2F820,1991-01-20,24.7,15.5,89,1.5,0.0,8.63
G2F820,1991-01-21,27.6,13.9,86,2.4,0.0,13.68
G2F820,1991-01-22,26.7,13.3,77,3.2,0.0,14.36
G2F820,1991-01-23,24.8,10.9,82,2.2,0.0,13.76
G2F820,1991-01-24,26.6,14.0,84,2.6,0.0,13.90
G2F820,1991-01-25,24.8,13.8,85,2.3,0.0,12.58
G2F820,1991-01-26,23.5,12.8,85,3.0,0.0,10.96
G2F820,1991-01-27,25.4,14.2,78,2.6,0.0,14.17
G2F820,1991-01-28,17.3,15.2,95,3.1,14.5,2.09
G2F820,1991-01-29,20.9,13.1,89,2.4,0.0,7.34
G2F820,1991-01-30,23.7,13.0,85,2.7,0.0,15.05
G2F820,1991-01-31,21.6,13.0,88,3.0,0.0,8.93
G2F820,1991-02-01,15.4,11.8,89,3.9,2.0,4.93
G2F820,1991-02-02,20.4,11.6,82,3.0,0.5,12.70
G2F820,1991-02-03,22.9,11.7,84,2.3,0.0,14.60
G2F820,1991-02-04,20.5,11.0,85,3.1,0.0,11.22
G2F820,1991-02-05,24.1,10.1,83,1.9,0.0,10.57
G2F820,1991-02-06,25.8,12.2,81,2.2,0.0,14.78
G2F820,1991-02-07,26.3,12.9,83,2.3,0.0,16.01
G2F820,1991-02-08,26.4,15.1,86,1.8,0.0,9.65
G2F820,1991-02-09,27.5,13.9,80,1.8,0.0,14.49
G2F820,1991-02-10,27.9,16.1,86,2.5,0.0,12.98
G2F820,1991-02-11,25.6,16.5,92,2.3,0.0,13.16
G2F820,1991-02-12,27.7,16.2,91,1.8,0.0,13.85
